	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
1440	-0.04067	-0.19283	-0.12639	-0.33019	0.68932	0.04279	0.87358	-1.77242	-2.95347	-0.57862	0.01562	-0.01772	-0.14816	-0.72489	-1.58254	-0.48632	-0.18754	0.05161	-0.45391	-0.21817	-0.48939	-0.02877	-0.02141	0.14246	0.00555	-0.05349	0.14174	-0.04927	-0.10421	0.09420	0.06253	-0.28799	-0.05924	-0.06044	-0.26315	-0.43839	0.05749	-0.25944	0.04316	-0.01360	-0.28686	-0.80694	-0.02853	-0.07735	-0.00160	0.30567	-0.31711	-0.96513	-0.00973	-0.00698	-0.02067	0.30326	-0.29946	-0.97387	-0.00884	-0.00386	-0.01828
1441	-0.04966	-0.19945	-0.11350	-0.28902	0.72946	0.04415	0.72596	-1.74670	-2.92665	-0.49724	0.05326	-0.04067	-0.14550	-0.62449	-1.62606	-0.43755	-0.16398	0.05485	-0.42418	-0.11998	-0.52466	-0.02044	0.00961	0.17909	0.00447	-0.00419	0.16851	-0.07109	-0.11059	0.10984	0.05308	-0.31228	-0.05474	-0.05274	-0.29455	-0.38517	0.05440	-0.28646	0.05313	-0.06666	-0.32026	-0.79511	-0.03050	-0.10145	0.00265	0.15967	-0.34779	-1.13858	-0.00454	-0.00864	-0.02213	0.16812	-0.32707	-1.15113	-0.00369	-0.00580	-0.01806
1442	-0.06375	-0.19808	-0.09986	-0.24446	0.73954	0.04576	0.59042	-1.69810	-2.86288	-0.40985	0.09038	-0.05809	-0.14555	-0.52301	-1.64342	-0.38159	-0.13831	0.05337	-0.39868	-0.02331	-0.54755	-0.01350	0.03759	0.21629	0.00305	0.04080	0.19640	-0.09609	-0.11222	0.12705	0.03938	-0.32389	-0.04389	-0.05077	-0.31302	-0.33338	0.04303	-0.29784	0.06589	-0.13989	-0.33954	-0.81232	-0.03827	-0.11483	0.00826	-0.03820	-0.36530	-1.34598	0.00235	-0.00651	-0.02450	-0.02099	-0.34256	-1.36178	0.00315	-0.00387	-0.01915
1443	-0.07988	-0.19115	-0.08577	-0.19407	0.72541	0.04125	0.46612	-1.62662	-2.75991	-0.32173	0.12700	-0.07024	-0.15465	-0.42331	-1.63695	-0.32269	-0.10760	0.04724	-0.38314	0.06770	-0.55799	-0.01061	0.06367	0.25442	0.00036	0.07947	0.22692	-0.12117	-0.10977	0.14544	0.02446	-0.32556	-0.02872	-0.04833	-0.32141	-0.28466	0.02647	-0.29737	0.07934	-0.21875	-0.35293	-0.85347	-0.05054	-0.12189	0.01529	-0.26819	-0.38082	-1.56767	0.00771	-0.00592	-0.02561	-0.24717	-0.35655	-1.58591	0.00858	-0.00299	-0.01946
1444	-0.09344	-0.18191	-0.07157	-0.13868	0.70142	0.02900	0.34651	-1.52604	-2.62283	-0.23794	0.16209	-0.07733	-0.17676	-0.32449	-1.60957	-0.26432	-0.06983	0.03899	-0.37883	0.15070	-0.55834	-0.01366	0.08858	0.29304	-0.00500	0.11102	0.26062	-0.14248	-0.10479	0.16470	0.01229	-0.32160	-0.01128	-0.03739	-0.32382	-0.24169	0.00849	-0.29161	0.09226	-0.27861	-0.37001	-0.91096	-0.06542	-0.12760	0.02349	-0.49042	-0.40683	-1.78329	0.00954	-0.00907	-0.02447	-0.47199	-0.38074	-1.80306	0.01057	-0.00546	-0.01810
1445	-0.10105	-0.17440	-0.05791	-0.08274	0.67934	0.01494	0.22316	-1.39454	-2.46398	-0.16134	0.19444	-0.07831	-0.21271	-0.22466	-1.56406	-0.20817	-0.02572	0.03191	-0.38173	0.22481	-0.55125	-0.02248	0.11215	0.33122	-0.01334	0.13587	0.29652	-0.15702	-0.10018	0.18426	0.00516	-0.31793	0.00686	-0.01700	-0.32594	-0.20763	-0.00763	-0.28752	0.10432	-0.29903	-0.40060	-0.98001	-0.08025	-0.13479	0.03215	-0.65791	-0.45691	-1.98236	0.00809	-0.01466	-0.02210	-0.64798	-0.42858	-2.00263	0.00928	-0.01038	-0.01603
1446	-0.10283	-0.17166	-0.04560	-0.03060	0.66084	0.00654	0.08954	-1.24147	-2.29659	-0.09317	0.22323	-0.07135	-0.26264	-0.12494	-1.50275	-0.15491	0.02105	0.02808	-0.38718	0.28935	-0.53720	-0.03439	0.13437	0.36736	-0.02288	0.15597	0.33199	-0.16430	-0.09896	0.20317	0.00248	-0.31914	0.02472	0.00457	-0.33220	-0.18360	-0.02011	-0.28898	0.11514	-0.27843	-0.45009	-1.05886	-0.09267	-0.14355	0.04045	-0.74175	-0.54018	-2.16638	0.00417	-0.02032	-0.01956	-0.74409	-0.50981	-2.18611	0.00538	-0.01580	-0.01412
1447	-0.10244	-0.17408	-0.03519	0.01429	0.63798	0.00810	-0.05874	-1.08258	-2.13013	-0.03443	0.24721	-0.05640	-0.32805	-0.03060	-1.42808	-0.10566	0.06474	0.02809	-0.39485	0.34355	-0.51448	-0.04516	0.15624	0.39903	-0.03041	0.17443	0.36351	-0.16682	-0.10231	0.22028	0.00084	-0.32574	0.04205	0.01518	-0.34303	-0.16770	-0.02938	-0.29487	0.12399	-0.23584	-0.51674	-1.14586	-0.10106	-0.15216	0.04799	-0.74724	-0.65753	-2.34398	-0.00118	-0.02382	-0.01640	-0.76268	-0.62593	-2.36259	-0.00008	-0.01964	-0.01167
1448	-0.10518	-0.18002	-0.02662	0.04803	0.59990	0.02145	-0.22342	-0.92851	-1.96971	0.01393	0.26348	-0.03684	-0.41021	0.05248	-1.34343	-0.06200	0.09955	0.03201	-0.40813	0.38720	-0.48168	-0.05078	0.17854	0.42387	-0.03325	0.19372	0.38823	-0.16858	-0.10880	0.23494	-0.00578	-0.33530	0.05930	0.00570	-0.35630	-0.15667	-0.03859	-0.30158	0.13065	-0.19834	-0.59561	-1.23750	-0.10486	-0.15892	0.05492	-0.70748	-0.80564	-2.52313	-0.00596	-0.02352	-0.01155	-0.73414	-0.77375	-2.54081	-0.00510	-0.02018	-0.00752
1449	-0.11515	-0.18803	-0.01890	0.06769	0.54127	0.04637	-0.39577	-0.77702	-1.81366	0.05196	0.26858	-0.01763	-0.50478	0.12275	-1.25195	-0.02443	0.12253	0.03983	-0.42888	0.42140	-0.44003	-0.04930	0.20001	0.44133	-0.03098	0.21408	0.40561	-0.17233	-0.11523	0.24776	-0.02446	-0.34637	0.07771	-0.02631	-0.37148	-0.14759	-0.05295	-0.30743	0.13632	-0.18559	-0.68481	-1.32819	-0.10521	-0.16413	0.06196	-0.66194	-0.98298	-2.70458	-0.00855	-0.01986	-0.00489	-0.69632	-0.95130	-2.72226	-0.00797	-0.01760	-0.00161
1450	-0.13294	-0.19786	-0.01017	0.07413	0.46671	0.08062	-0.55450	-0.61703	-1.65506	0.08150	0.26211	-0.00183	-0.59965	0.18493	-1.15560	0.00858	0.13553	0.05138	-0.45372	0.44826	-0.39372	-0.04138	0.21778	0.45362	-0.02551	0.23393	0.41776	-0.17787	-0.11822	0.26082	-0.05984	-0.36042	0.09858	-0.07580	-0.39118	-0.13852	-0.07694	-0.31425	0.14345	-0.20064	-0.78667	-1.41065	-0.10479	-0.16956	0.07019	-0.63405	-1.18968	-2.87979	-0.00915	-0.01553	0.00251	-0.67212	-1.15787	-2.89899	-0.00881	-0.01421	0.00495
1451	-0.15509	-0.20945	0.00135	0.07224	0.38949	0.12092	-0.68105	-0.43950	-1.49159	0.10591	0.24938	0.01103	-0.68079	0.24705	-1.05648	0.03966	0.14439	0.06626	-0.47583	0.47041	-0.34785	-0.02960	0.23035	0.46442	-0.01954	0.25224	0.42792	-0.18259	-0.11549	0.27680	-0.11063	-0.37983	0.12217	-0.13147	-0.41826	-0.12947	-0.11157	-0.32521	0.15433	-0.22946	-0.90260	-1.47803	-0.10644	-0.17598	0.08051	-0.61963	-1.42170	-3.03482	-0.00916	-0.01291	0.00926	-0.65715	-1.38869	-3.05744	-0.00895	-0.01209	0.01076
1452	-0.17591	-0.22150	0.01600	0.06871	0.32535	0.16354	-0.77375	-0.24390	-1.32945	0.12863	0.23944	0.02350	-0.74059	0.31535	-0.95731	0.07112	0.15606	0.08382	-0.48977	0.49032	-0.30521	-0.01733	0.24058	0.47627	-0.01478	0.27028	0.43854	-0.18414	-0.10625	0.29757	-0.16888	-0.40429	0.14681	-0.17937	-0.45186	-0.12369	-0.15356	-0.34173	0.16958	-0.24891	-1.02822	-1.52716	-0.11164	-0.18204	0.09269	-0.59283	-1.66759	-3.15750	-0.00917	-0.01200	0.01416	-0.62543	-1.63204	-3.18548	-0.00897	-0.01120	0.01469
1453	-0.19042	-0.23145	0.03209	0.06866	0.28495	0.20455	-0.84358	-0.03733	-1.17554	0.15194	0.23930	0.03742	-0.78017	0.39072	-0.85913	0.10426	0.17580	0.10309	-0.49449	0.50956	-0.26440	-0.00768	0.25514	0.48878	-0.01116	0.29103	0.44987	-0.18250	-0.09069	0.32289	-0.22325	-0.42991	0.16884	-0.20839	-0.48691	-0.12674	-0.19664	-0.36237	0.18734	-0.24045	-1.15412	-1.56063	-0.11974	-0.18569	0.10514	-0.52856	-1.91226	-3.24312	-0.00803	-0.01161	0.01640	-0.55226	-1.87329	-3.27788	-0.00773	-0.01042	0.01603
1454	-0.19683	-0.23677	0.04678	0.07320	0.26967	0.24040	-0.90155	0.16935	-1.02986	0.17596	0.24950	0.05255	-0.80596	0.46881	-0.76016	0.13844	0.20505	0.12266	-0.49293	0.52820	-0.22154	-0.00215	0.28003	0.49910	-0.00726	0.31670	0.46036	-0.17956	-0.06908	0.35039	-0.26444	-0.45155	0.18459	-0.21490	-0.51738	-0.14318	-0.23462	-0.38361	0.20416	-0.20274	-1.27128	-1.58600	-0.12899	-0.18576	0.11548	-0.42859	-2.14381	-3.29551	-0.00417	-0.01113	0.01569	-0.44096	-2.10156	-3.33753	-0.00368	-0.00916	0.01469
1455	-0.19701	-0.23606	0.05769	0.07946	0.27244	0.26837	-0.95290	0.36599	-0.88714	0.19810	0.26470	0.06738	-0.82571	0.54359	-0.65830	0.16999	0.24073	0.14068	-0.48952	0.54497	-0.17377	0.00054	0.31562	0.50428	-0.00148	0.34676	0.46807	-0.17685	-0.04135	0.37640	-0.28908	-0.46526	0.19309	-0.20369	-0.53982	-0.17295	-0.26429	-0.40086	0.21683	-0.15296	-1.37571	-1.61149	-0.13857	-0.18194	0.12202	-0.32780	-2.35765	-3.32453	0.00170	-0.01007	0.01259	-0.32871	-2.31310	-3.37357	0.00249	-0.00690	0.01135
1456	-0.19461	-0.22926	0.06388	0.08243	0.28214	0.28731	-0.99795	0.54757	-0.74264	0.21371	0.27804	0.08031	-0.84568	0.61091	-0.55390	0.19294	0.27611	0.15495	-0.48781	0.55794	-0.12112	0.00405	0.35574	0.50365	0.00701	0.37809	0.47206	-0.17389	-0.00761	0.39712	-0.30006	-0.46901	0.19658	-0.18487	-0.55431	-0.21087	-0.28582	-0.40907	0.22360	-0.11356	-1.46939	-1.64138	-0.14898	-0.17425	0.12453	-0.26910	-2.55700	-3.34145	0.00633	-0.00738	0.00865	-0.26047	-2.51119	-3.39731	0.00748	-0.00271	0.00752
1457	-0.19239	-0.21747	0.06552	0.07782	0.28949	0.29825	-1.03371	0.71454	-0.59389	0.21893	0.28553	0.09016	-0.86820	0.66914	-0.44901	0.20248	0.30392	0.16302	-0.48916	0.56532	-0.06568	0.01190	0.39165	0.49920	0.01807	0.40677	0.47263	-0.16873	0.03076	0.40963	-0.30358	-0.46221	0.19764	-0.16855	-0.56252	-0.25006	-0.30046	-0.40459	0.22427	-0.09679	-1.55716	-1.67441	-0.15989	-0.16320	0.12394	-0.27061	-2.74989	-3.35331	0.00709	-0.00282	0.00589	-0.25535	-2.70350	-3.41631	0.00856	0.00322	0.00509
1458	-0.19087	-0.20277	0.06298	0.06485	0.29109	0.30336	-1.05684	0.86696	-0.44021	0.21378	0.28767	0.09574	-0.89184	0.71739	-0.34513	0.19859	0.32017	0.16293	-0.49302	0.56551	-0.00979	0.02454	0.41779	0.49400	0.03087	0.43015	0.47051	-0.15981	0.07002	0.41227	-0.30493	-0.44535	0.19640	-0.16004	-0.56535	-0.28630	-0.30867	-0.38755	0.21943	-0.10072	-1.64175	-1.70553	-0.16897	-0.15063	0.12122	-0.31768	-2.94250	-3.35870	0.00453	0.00115	0.00564	-0.29858	-2.89607	-3.42957	0.00617	0.00794	0.00543
1459	-0.18906	-0.18783	0.05627	0.04694	0.28903	0.30463	-1.06824	0.99969	-0.28408	0.20295	0.28819	0.09584	-0.91389	0.75423	-0.24293	0.18666	0.32653	0.15449	-0.49793	0.55757	0.04487	0.03863	0.43445	0.48955	0.04389	0.44779	0.46586	-0.14696	0.10475	0.40452	-0.30604	-0.42029	0.19106	-0.15870	-0.56246	-0.31975	-0.31079	-0.36270	0.20972	-0.11691	-1.72093	-1.72898	-0.17371	-0.13967	0.11668	-0.38160	-3.13313	-3.34889	0.00052	0.00013	0.00763	-0.36083	-3.08742	-3.42828	0.00210	0.00674	0.00831
1460	-0.18605	-0.17499	0.04533	0.03004	0.28856	0.30338	-1.07386	1.10498	-0.13247	0.19354	0.29168	0.09054	-0.93083	0.77876	-0.14332	0.17444	0.32948	0.14028	-0.50161	0.54244	0.09729	0.04932	0.44594	0.48426	0.05492	0.46083	0.45788	-0.13152	0.13064	0.38712	-0.30586	-0.39063	0.18013	-0.16089	-0.55415	-0.35340	-0.30812	-0.33728	0.19586	-0.13897	-1.78936	-1.74107	-0.17376	-0.13345	0.11015	-0.44084	-3.31266	-3.31432	-0.00434	-0.00896	0.01019	-0.41968	-3.26878	-3.40250	-0.00299	-0.00324	0.01184
1461	-0.18167	-0.16544	0.03072	0.02086	0.29605	0.29954	-1.08019	1.17946	0.00446	0.19145	0.30114	0.08278	-0.93659	0.79278	-0.04799	0.16808	0.33657	0.12513	-0.49972	0.52396	0.14673	0.05397	0.45631	0.47429	0.06200	0.47072	0.44529	-0.11571	0.14738	0.36236	-0.30260	-0.36132	0.16364	-0.16352	-0.54324	-0.39033	-0.30243	-0.31749	0.17928	-0.16416	-1.84310	-1.74145	-0.17091	-0.13381	0.10174	-0.48614	-3.47093	-3.25063	-0.01003	-0.02553	0.01156	-0.46459	-3.43032	-3.34752	-0.00894	-0.02084	0.01398
1462	-0.17636	-0.15907	0.01403	0.02503	0.31619	0.29172	-1.08910	1.22822	0.11795	0.19894	0.31681	0.07745	-0.92333	0.80110	0.04066	0.17002	0.35188	0.11387	-0.48614	0.50787	0.19205	0.05441	0.46685	0.45627	0.06493	0.47860	0.42743	-0.10208	0.15885	0.33390	-0.29599	-0.33728	0.14333	-0.16575	-0.53504	-0.43122	-0.29530	-0.30643	0.16237	-0.19018	-1.88245	-1.73140	-0.16750	-0.14075	0.09239	-0.51530	-3.60255	-3.15931	-0.01563	-0.04549	0.01120	-0.49178	-3.56693	-3.26473	-0.01468	-0.04135	0.01403
1463	-0.17100	-0.15496	-0.00220	0.04417	0.34780	0.27929	-1.09606	1.26264	0.20599	0.21423	0.33689	0.07831	-0.88620	0.80935	0.12003	0.17902	0.37441	0.10882	-0.45678	0.49929	0.23125	0.05541	0.47701	0.43012	0.06562	0.48597	0.40516	-0.09292	0.17020	0.30586	-0.28802	-0.32162	0.12225	-0.16839	-0.53478	-0.47327	-0.28814	-0.30410	0.14782	-0.21317	-1.91071	-1.71102	-0.16500	-0.15281	0.08362	-0.53019	-3.70708	-3.04365	-0.01983	-0.06296	0.00966	-0.50203	-3.67841	-3.15736	-0.01886	-0.05872	0.01250
1464	-0.16667	-0.15189	-0.01535	0.07401	0.38329	0.26353	-1.09275	1.29255	0.27455	0.23257	0.35975	0.08542	-0.82804	0.82125	0.18803	0.19146	0.40024	0.10910	-0.41387	0.50033	0.26203	0.06074	0.48686	0.39995	0.06682	0.49520	0.38086	-0.08969	0.18469	0.28145	-0.28168	-0.31445	0.10366	-0.17226	-0.54454	-0.51113	-0.28227	-0.30857	0.13726	-0.22857	-1.93089	-1.67863	-0.16356	-0.16781	0.07655	-0.53681	-3.78484	-2.90528	-0.02214	-0.07305	0.00746	-0.50189	-3.76526	-3.02680	-0.02109	-0.06839	0.00989
1465	-0.16415	-0.14847	-0.02392	0.10599	0.41358	0.24623	-1.07123	1.31929	0.33310	0.24779	0.38540	0.09485	-0.75941	0.83704	0.24349	0.20255	0.42643	0.11196	-0.36631	0.50929	0.28305	0.07003	0.49814	0.37222	0.06985	0.50894	0.35755	-0.09229	0.20298	0.26228	-0.27880	-0.31292	0.08961	-0.17669	-0.56200	-0.53999	-0.27874	-0.31707	0.13071	-0.23376	-1.94374	-1.63362	-0.16276	-0.18341	0.07127	-0.54515	-3.83288	-2.74490	-0.02315	-0.07403	0.00430	-0.50365	-3.82433	-2.87290	-0.02205	-0.06912	0.00588
1466	-0.16346	-0.14308	-0.02799	0.13045	0.43413	0.22926	-1.02755	1.33646	0.38870	0.25427	0.41508	0.10099	-0.69414	0.85407	0.28634	0.20736	0.45246	0.11438	-0.32492	0.52194	0.29466	0.07907	0.51305	0.35234	0.07352	0.52861	0.33779	-0.09851	0.22450	0.24879	-0.27879	-0.31254	0.08014	-0.17922	-0.58175	-0.55900	-0.27787	-0.32674	0.12695	-0.23032	-1.94812	-1.57992	-0.16250	-0.19692	0.06701	-0.56667	-3.84449	-2.56571	-0.02430	-0.06689	-0.00070	-0.52171	-3.84811	-2.69750	-0.02323	-0.06209	-0.00030
1467	-0.16351	-0.13420	-0.02884	0.13975	0.44753	0.21538	-0.96311	1.33813	0.44369	0.24949	0.44970	0.09950	-0.64327	0.86900	0.31775	0.20255	0.47898	0.11387	-0.29656	0.53444	0.29860	0.08305	0.53241	0.34208	0.07509	0.55338	0.32287	-0.10408	0.24881	0.24089	-0.27914	-0.30893	0.07387	-0.17707	-0.59830	-0.57149	-0.27882	-0.33492	0.12464	-0.22356	-1.94301	-1.52531	-0.16264	-0.20557	0.06307	-0.60831	-3.81325	-2.37545	-0.02703	-0.05376	-0.00796	-0.56467	-3.82878	-2.50705	-0.02604	-0.04929	-0.00886
1468	-0.16223	-0.12111	-0.02783	0.13197	0.46197	0.20647	-0.88379	1.32604	0.49838	0.23564	0.48828	0.08926	-0.61082	0.87982	0.34063	0.18867	0.50614	0.10866	-0.28161	0.54569	0.29764	0.08008	0.55483	0.33931	0.07251	0.58045	0.31270	-0.10410	0.27552	0.23804	-0.27669	-0.29933	0.06945	-0.16923	-0.60836	-0.58163	-0.27927	-0.33954	0.12319	-0.21941	-1.92903	-1.47681	-0.16189	-0.20806	0.05970	-0.66535	-3.73901	-2.18417	-0.03065	-0.03785	-0.01641	-0.62704	-3.76473	-2.31100	-0.02973	-0.03367	-0.01849
1469	-0.15765	-0.10435	-0.02570	0.11304	0.48573	0.20044	-0.79847	1.30926	0.55400	0.21857	0.52776	0.07228	-0.59327	0.88635	0.35989	0.17066	0.53324	0.09812	-0.27590	0.55692	0.29586	0.07215	0.57748	0.33965	0.06591	0.60643	0.30601	-0.09562	0.30342	0.23873	-0.26901	-0.28314	0.06619	-0.15743	-0.61093	-0.59116	-0.27629	-0.33945	0.12317	-0.22210	-1.90842	-1.43688	-0.15835	-0.20589	0.05803	-0.72041	-3.63053	-2.00057	-0.03178	-0.02395	-0.02337	-0.68861	-3.66390	-2.11815	-0.03089	-0.01987	-0.02612
1470	-0.14965	-0.08539	-0.02296	0.09343	0.52113	0.19182	-0.71732	1.29673	0.61189	0.20436	0.56394	0.05176	-0.58251	0.88916	0.38118	0.15516	0.55907	0.08297	-0.27444	0.56884	0.29881	0.06312	0.59786	0.33827	0.05722	0.62883	0.30059	-0.08021	0.33011	0.24021	-0.25578	-0.26105	0.06378	-0.14593	-0.60597	-0.59953	-0.26819	-0.33429	0.12561	-0.23385	-1.88358	-1.40424	-0.15120	-0.20219	0.05947	-0.75233	-3.50168	-1.83111	-0.02695	-0.01675	-0.02552	-0.72525	-3.54002	-1.93570	-0.02608	-0.01269	-0.02799
1471	-0.14071	-0.06571	-0.02025	0.08097	0.56416	0.17619	-0.64921	1.29100	0.67114	0.19609	0.59289	0.02986	-0.57019	0.88802	0.40835	0.14640	0.58235	0.06485	-0.27413	0.57926	0.31149	0.05540	0.61533	0.33163	0.04827	0.64690	0.29391	-0.06410	0.35297	0.23945	-0.23930	-0.23403	0.06208	-0.14008	-0.59388	-0.60578	-0.25559	-0.32363	0.13098	-0.25499	-1.85552	-1.37700	-0.14114	-0.19910	0.06481	-0.74827	-3.36409	-1.68135	-0.01537	-0.01806	-0.02063	-0.72301	-3.40480	-1.77048	-0.01453	-0.01411	-0.02179
1472	-0.13450	-0.04626	-0.01817	0.07680	0.60957	0.15326	-0.59790	1.28810	0.72846	0.19353	0.61275	0.00700	-0.55116	0.88203	0.44156	0.14423	0.60226	0.04544	-0.27431	0.58447	0.33505	0.04855	0.63118	0.31879	0.03980	0.66173	0.28404	-0.05497	0.37047	0.23468	-0.22336	-0.20313	0.06143	-0.14407	-0.57616	-0.60948	-0.24090	-0.30719	0.13883	-0.28329	-1.82381	-1.35378	-0.12895	-0.19670	0.07389	-0.70964	-3.22203	-1.55495	0.00145	-0.02590	-0.00867	-0.68474	-3.26244	-1.62770	0.00223	-0.02223	-0.00794
1473	-0.13341	-0.02757	-0.01681	0.07739	0.65373	0.12666	-0.55914	1.28162	0.78020	0.19488	0.62509	-0.01683	-0.52479	0.87167	0.47731	0.14581	0.61892	0.02584	-0.27591	0.58329	0.36475	0.04053	0.64765	0.30190	0.03182	0.67549	0.27060	-0.05716	0.38260	0.22644	-0.21118	-0.17059	0.06212	-0.15872	-0.55618	-0.61042	-0.22671	-0.28561	0.14806	-0.31398	-1.78790	-1.33231	-0.11497	-0.19323	0.08568	-0.64985	-3.07299	-1.45124	0.02106	-0.03593	0.00835	-0.62656	-3.11011	-1.50813	0.02176	-0.03255	0.01087
1474	-0.13701	-0.01008	-0.01561	0.07860	0.69430	0.10152	-0.52286	1.26838	0.82451	0.19859	0.63414	-0.04069	-0.49413	0.86019	0.50993	0.14855	0.63344	0.00676	-0.27987	0.57942	0.39151	0.03014	0.66658	0.28509	0.02468	0.69041	0.25512	-0.06921	0.39022	0.21718	-0.20367	-0.14027	0.06363	-0.18072	-0.53852	-0.60786	-0.21441	-0.26047	0.15696	-0.34129	-1.74826	-1.30883	-0.10042	-0.18564	0.09827	-0.58713	-2.91328	-1.36564	0.03997	-0.04320	0.02714	-0.56873	-2.94415	-1.40841	0.04060	-0.04011	0.03080
1475	-0.14277	0.00579	-0.01413	0.07840	0.72967	0.08083	-0.48104	1.25223	0.86144	0.20334	0.64344	-0.06285	-0.46357	0.85241	0.53378	0.15145	0.64717	-0.01123	-0.28564	0.57916	0.40632	0.01822	0.68840	0.27215	0.01911	0.70772	0.24013	-0.08545	0.39447	0.20950	-0.19932	-0.11652	0.06472	-0.20446	-0.52732	-0.60084	-0.20435	-0.23367	0.16331	-0.36064	-1.70634	-1.27971	-0.08803	-0.17103	0.10899	-0.53684	-2.74401	-1.29295	0.05393	-0.04442	0.04395	-0.52656	-2.76674	-1.32442	0.05445	-0.04182	0.04784
1476	-0.14793	0.01954	-0.01262	0.07739	0.75783	0.06290	-0.43387	1.24100	0.89114	0.20714	0.65336	-0.08228	-0.43564	0.85189	0.54552	0.15404	0.65989	-0.02843	-0.29043	0.58700	0.40472	0.00685	0.71170	0.26454	0.01550	0.72701	0.22772	-0.09990	0.39670	0.20420	-0.19565	-0.10220	0.06408	-0.22483	-0.52481	-0.58952	-0.19649	-0.20745	0.16515	-0.37057	-1.66367	-1.24385	-0.08068	-0.14909	0.11540	-0.50666	-2.57204	-1.22995	0.05980	-0.03966	0.05580	-0.50581	-2.58665	-1.25355	0.06014	-0.03790	0.05908
