	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E2_finished_final\finishedTeepE2.c3d
44	-19.27404	-20.20552	1.50202	-0.38368	-3.04794	-0.66602	-31.37644	-56.02777	-0.14859	28.90811	-10.83144	-4.78900	-68.36974	36.90890	-1.38744	-3.38320	-0.53504	-0.12899	35.64491	1.61619	-5.93703	-13.99340	5.36608	4.36146	-0.48256	-3.63953	-0.71271	6.34022	-2.24706	1.19571	0.98629	-2.05232	-0.72477	2.78930	0.48172	-0.12306	0.07510	0.25244	0.25879	0.24327	-0.01666	0.13610
45	-20.05504	-20.86867	1.75224	3.28444	-0.79472	-0.04823	-40.09558	-54.01020	0.59378	30.84986	-3.07058	-0.82561	-67.29684	36.33329	-1.31458	0.51135	0.03347	0.04427	25.61292	22.32336	-1.08240	-12.10255	-13.44491	3.38444	3.01960	-4.50617	0.66199	4.85617	-0.47031	-0.07596	0.73030	-1.99998	1.70908	2.78087	0.40668	-0.70715	0.06918	0.07238	0.90522	0.35566	-0.05179	-0.13412
46	-20.65770	-20.50475	1.91640	1.19040	0.15936	0.25805	-49.30196	-49.60509	2.42906	22.06134	3.12164	1.94420	-66.44476	35.90369	-1.26633	0.41129	0.09968	0.16115	0.05953	37.56803	0.64946	-4.18837	-28.52821	5.69340	6.09665	2.27673	3.95372	3.15425	-0.81062	-0.97481	0.01294	-2.99047	4.49461	3.05128	0.65394	-1.22132	-0.17428	-0.63349	1.00421	0.45369	-0.00334	-0.36245
47	-20.53542	-19.67632	1.87462	1.95362	0.55262	0.07749	-51.37414	-47.48866	3.35944	18.75793	4.31404	0.90397	-65.63198	35.43534	-1.22229	0.52988	0.03365	0.09200	-10.79015	34.60116	-2.65047	4.28954	-37.45592	10.20796	5.80429	13.32958	7.17158	2.19192	-2.41330	-0.90616	-0.45374	-2.72631	5.89091	3.33422	1.02938	-1.14990	-0.34916	-0.84722	0.61349	0.44001	0.09925	-0.30263
48	-19.79579	-18.78445	1.69548	2.25687	-0.22629	-0.55681	-46.06578	-47.87966	2.83982	13.59376	1.38880	-2.38729	-64.63183	34.68797	-1.11011	0.65412	-0.13106	-0.19806	-13.50471	20.47734	-5.63691	15.63460	-29.42277	3.47748	3.95335	11.29512	5.44189	0.97731	-2.51810	-0.72581	1.08199	-3.25306	3.70799	3.25196	1.17368	-0.66587	0.08490	-0.78523	0.15628	0.33220	0.14243	-0.10599
49	-19.34145	-17.90562	1.61813	0.38530	-0.71441	-0.94318	-40.14716	-48.02384	2.20999	5.35124	0.91429	-3.35683	-63.51099	33.77488	-0.92486	0.67742	-0.18757	-0.46235	-16.92142	15.90637	-2.14660	27.61221	-8.91973	-13.85011	-0.16326	-5.19595	-2.85652	-0.21676	-0.96486	-0.66520	2.87922	-3.45097	-3.31801	3.03523	1.02146	-0.03517	0.61892	-0.33159	-0.66840	0.26400	0.07701	0.04637
50	-19.42154	-17.26840	1.69359	-0.45079	-0.81603	-0.86810	-38.38346	-45.15292	2.39004	3.30711	0.67173	-2.29993	-62.53671	33.05907	-0.76661	0.78712	-0.13207	-0.49919	-15.46246	23.39894	2.60588	29.48713	0.45988	-21.95344	-4.72626	-17.42113	-10.21025	-0.38941	0.19004	0.14184	2.50579	-1.51158	-9.54450	2.74297	0.74900	0.94352	0.60194	0.47653	-1.40600	0.21263	-0.03237	0.25126
51	-18.97555	-17.51448	1.71404	0.94600	-1.43909	-0.54021	-39.01691	-42.19533	2.43220	8.87955	-5.13526	-2.56406	-61.80735	32.66747	-0.71758	0.89678	-0.07275	-0.29474	-5.80515	25.61278	0.82248	18.48324	-7.83416	-10.30119	-2.28949	-13.25347	-7.34489	-0.14193	-0.03857	1.40485	1.51159	-0.81709	-6.32856	2.10986	0.54853	1.90115	0.33969	0.52722	-0.69167	0.10259	-0.07650	0.47887
52	-17.62960	-18.89240	1.69952	1.80658	-1.69415	-0.07474	-41.31747	-45.02910	1.99602	13.04720	-10.33747	-3.43430	-61.04009	32.29454	-0.73269	0.86115	0.00832	0.03684	-1.15959	16.41427	-3.80938	5.93996	-16.09991	5.80674	4.09342	-0.54622	0.83789	-0.08995	-0.70345	1.52429	1.11014	-2.71064	1.45131	1.45534	0.53418	1.69327	0.10552	-0.29314	0.48588	0.06264	-0.01668	0.40744
53	-16.76761	-20.17208	1.89926	0.52539	-0.89311	0.26407	-47.41595	-51.28243	2.45853	12.33355	-6.22659	-2.10130	-59.96902	31.68482	-0.68753	0.74358	0.05352	0.27195	-10.89756	10.83480	-3.61624	3.12521	-13.04619	9.89910	6.12827	7.41220	4.55298	0.98037	-0.46450	0.44190	0.67616	-4.07781	4.41054	1.79476	0.86890	0.41683	-0.12487	-0.85539	0.66083	0.27493	0.11722	0.03859
54	-16.76691	-20.07828	2.17557	-1.28219	-0.22913	0.21141	-51.51712	-53.30907	3.60579	11.57840	2.98674	1.05395	-58.70908	30.98306	-0.53061	0.49833	-0.04371	0.24867	-19.51480	18.52671	1.83845	5.62811	-4.39814	4.06713	4.85524	6.51863	3.25157	3.11365	0.27912	-0.39861	0.57211	-3.84205	2.93610	2.97339	1.38442	-0.62574	-0.16531	-0.79208	0.28139	0.55748	0.23741	-0.25329
55	-16.19338	-18.82366	2.11372	-1.52637	-0.25214	-0.02668	-45.37223	-48.36778	3.49220	11.83010	7.93380	3.52361	-57.47875	30.44022	-0.31987	0.10253	-0.15069	0.07327	-12.71607	32.13243	8.24679	0.88065	-2.55376	-0.25727	4.60155	1.69288	1.13481	4.44298	0.39834	-0.30299	1.18313	-2.90645	1.38598	3.64185	1.64509	-0.74574	0.09238	-0.42357	0.17345	0.57342	0.26096	-0.26847
56	-14.89725	-17.96830	1.86331	0.38951	0.35478	0.03503	-34.85884	-41.39847	2.47239	10.77018	7.55878	4.22200	-56.37725	30.10669	-0.16579	-0.11148	-0.05021	0.00519	-1.02537	40.66718	11.78468	-9.26732	-13.62776	2.77075	5.81473	-0.83908	0.64125	4.56179	-0.37975	0.17817	1.83162	-1.64199	1.58394	3.42971	1.48734	-0.47207	0.41604	0.00767	0.49647	0.36552	0.19094	-0.14223
57	-14.55428	-18.40132	1.96746	2.99151	1.88811	0.40081	-33.01832	-39.02623	2.84031	10.85186	4.92747	2.64020	-55.43787	29.88547	-0.11960	0.10665	0.21147	0.12652	1.68742	37.65085	9.15949	-10.83069	-26.04081	7.81319	7.08438	0.07193	1.36032	3.91308	-1.99683	0.21593	2.19475	-1.49411	2.50019	2.89142	0.97329	-0.57390	0.55178	0.08579	0.74442	0.19292	0.06880	-0.07431
58	-15.49059	-19.31084	2.40400	4.26175	2.76585	0.57888	-39.15826	-43.13577	4.29790	15.55762	2.09588	-0.50183	-54.59671	29.61555	-0.11339	0.52205	0.39319	0.25314	0.15542	24.66817	2.06402	-1.71817	-22.25764	6.80377	7.22030	2.86806	1.84946	2.07433	-3.13191	-0.10965	2.25814	-2.97121	2.49722	2.46817	0.51329	-0.61403	0.41226	-0.28405	0.39317	0.17010	-0.02652	-0.04039
59	-15.67625	-19.54760	2.54814	3.43467	1.70056	0.25082	-40.85084	-48.90624	4.16667	20.97483	0.07078	-2.67314	-53.75114	29.14581	-0.04929	0.68424	0.29229	0.16489	4.01871	10.84700	-3.23201	8.66898	-5.60054	0.88880	5.59902	6.58746	2.00571	-0.15947	-2.19526	-0.19388	1.72497	-3.86182	1.82856	2.44603	0.59375	0.02260	0.09604	-0.52040	-0.18235	0.26590	-0.02227	0.02721
60	-13.83574	-18.39206	2.08043	1.11284	-0.55356	-0.33096	-34.94524	-47.92261	2.30143	20.04161	-1.49077	-2.81709	-52.90694	28.48765	0.08740	0.43568	-0.05160	-0.11175	8.11429	7.22748	-4.81386	13.67175	2.30275	-2.61256	3.34391	8.65720	2.77234	-0.81503	-0.74334	-0.28620	1.21262	-3.70512	2.02645	2.90981	1.05614	0.38000	-0.07354	-0.46703	-0.12293	0.41634	0.06516	0.00642
61	-11.63344	-16.14357	1.48301	-1.09579	-1.68368	-0.57734	-31.39530	-39.29977	1.51760	13.45194	-1.98152	-1.69170	-52.14959	27.86460	0.22783	-0.02424	-0.30294	-0.30207	2.08660	18.44431	-4.64518	10.08619	-9.61460	-3.26845	1.79118	5.77191	3.07132	-0.42332	-0.96264	-0.89697	1.22987	-3.45984	2.36892	3.34549	1.35692	-0.29546	0.01209	-0.35816	0.37737	0.51047	0.15792	-0.14481
62	-11.60529	-14.79230	1.45556	-1.41534	-0.50740	-0.23111	-36.88142	-33.64418	2.99371	9.03554	-0.53943	-0.23368	-51.48251	27.46257	0.27246	-0.39708	-0.18587	-0.21919	-11.56082	34.37539	-3.62085	5.51932	-29.83212	-5.88426	0.27600	-1.05433	0.57740	-0.73607	-1.06317	-1.21947	1.00683	-2.83832	0.25970	3.11293	1.37957	-0.59442	0.01831	-0.23763	0.17876	0.44163	0.19671	-0.17468
63	-13.34384	-15.69819	1.95994	-0.03119	1.18573	0.23424	-44.47463	-38.07616	4.76581	8.37606	0.13902	-0.18211	-50.77039	27.18330	0.19717	-0.39244	0.12021	0.00461	-23.19134	36.99939	-2.08273	13.31509	-37.65487	-9.31954	-0.69566	-7.33568	-3.75133	-0.27019	0.75607	-0.26982	0.44617	-2.34488	-3.67178	2.61315	1.34994	0.42947	-0.13913	-0.27760	-0.82943	0.30264	0.17055	0.04519
64	-13.99688	-17.98720	2.37756	0.52426	1.35528	0.30674	-43.28879	-48.35469	4.86417	4.91884	-1.60620	-1.68768	-50.01651	26.83530	0.08670	0.00056	0.23555	0.12661	-27.43418	21.79800	0.94017	23.63487	-25.31154	-7.61771	1.60268	-8.80249	-5.59174	3.07216	2.26991	1.22966	0.31843	-2.55581	-4.83572	2.77417	1.33697	1.32668	-0.20022	-0.46975	-1.30414	0.28791	0.11010	0.25078
65	-12.84284	-19.89092	2.41125	-1.16951	0.43904	0.12450	-34.35202	-56.28019	3.55701	-1.29924	-2.62646	-2.08478	-49.48436	26.43658	0.02827	0.33774	0.11055	0.09012	-22.56609	4.56520	5.43674	15.38073	-4.27358	-0.82203	5.99878	-5.40877	-3.54975	6.84849	1.31936	1.70625	0.67044	-3.06176	-2.01396	3.41647	1.18103	0.80569	-0.11894	-0.57903	-0.69381	0.39297	0.05045	0.20481
66	-11.86206	-20.27858	2.23496	-3.00779	-0.02582	0.08168	-28.69004	-56.86998	2.43117	-0.90720	-0.53755	-0.47251	-49.27896	26.05575	0.02411	0.33912	0.00889	0.05799	-10.35230	1.79239	7.28213	-5.33443	9.96134	4.72487	7.93094	-0.54233	-0.14933	6.79471	-1.28501	0.76710	1.00544	-3.39587	1.46869	3.61373	0.84530	-0.43094	-0.04222	-0.55389	0.19052	0.45353	0.01931	0.03924
67	-11.71264	-19.22335	1.96657	-2.27617	0.27342	0.21866	-30.92950	-50.38240	2.28957	9.22445	2.03045	0.69297	-49.19865	25.66467	0.02669	0.21634	0.05000	0.15421	2.62889	13.49929	3.63836	-13.45312	8.32362	6.31453	6.83490	4.84943	3.37970	2.71094	-3.95935	-0.72806	1.37801	-3.05481	4.30344	3.12998	0.53428	-1.32786	0.08850	-0.35643	0.92299	0.38773	0.01799	-0.09606
68	-10.92748	-17.61024	1.52675	0.15313	0.96444	0.42515	-34.08521	-40.54132	2.27764	19.44337	2.64236	0.57615	-49.08035	25.36079	0.03165	0.09163	0.14654	0.28571	10.06842	31.48196	-1.32061	1.03114	-8.93644	4.92578	6.11617	9.87226	6.71155	-1.21627	-5.09979	-1.68220	2.05794	-1.57943	7.08982	2.68305	0.55418	-1.57830	0.41887	0.11876	1.66010	0.30552	0.03244	-0.23484
69	-9.30909	-16.87200	1.12359	1.51887	1.62086	0.52419	-32.79385	-34.49602	1.63513	20.24157	2.69619	0.72836	-48.78119	25.22105	0.05396	-0.00118	0.19574	0.24675	8.69181	45.03278	-2.03743	22.40844	-26.48372	0.34887	6.06758	9.85546	7.10761	-1.27346	-3.28725	-1.24601	2.59888	0.30974	7.54332	2.61016	0.89893	-0.98377	0.73685	0.70909	1.95728	0.28019	0.04375	-0.30384
70	-8.85134	-17.98112	1.22661	0.71625	1.06504	0.15533	-31.33087	-39.41079	1.15133	12.02652	1.92574	0.52747	-48.11429	25.04308	0.05575	0.10951	0.07867	-0.04307	-2.44880	39.07515	0.24026	26.67950	-25.78366	-5.39115	5.47537	2.68953	3.03465	1.94102	0.62155	0.48137	3.03856	-0.46335	3.65898	2.37323	1.17720	0.38476	0.77482	0.60362	1.17985	0.21851	0.04515	-0.13013
71	-10.31122	-20.26896	1.85921	-1.48553	-0.60808	-0.44937	-34.05309	-52.51004	1.90132	2.64106	-0.94154	-1.06431	-47.20544	24.68963	0.00503	0.36256	-0.15710	-0.32931	-16.58240	15.20945	1.51791	10.36617	-10.98825	-7.31749	4.69515	-4.82844	-2.43641	4.56193	3.46718	1.87663	3.14483	-3.88723	-1.83263	2.03910	1.23465	1.52246	0.51359	-0.36541	-0.34810	0.15287	0.07894	0.19856
72	-11.88569	-22.13929	2.52216	-2.83506	-1.63263	-0.62567	-38.68932	-61.02996	3.89893	2.07218	-3.61607	-2.59536	-46.47549	24.39944	-0.05770	0.57857	-0.27775	-0.30461	-20.31732	0.10181	1.01962	-4.09004	-6.07210	-3.92363	2.34872	-5.93762	-5.96383	3.93428	2.71580	1.26826	1.47232	-5.24458	-5.64542	2.24650	1.12280	1.17864	-0.08825	-1.13701	-1.74737	0.20648	0.12081	0.30941
73	-12.31710	-23.06042	2.84748	-1.06346	-1.21477	-0.33541	-41.54285	-58.71040	5.89934	13.45221	-2.89912	-2.59883	-46.15910	24.41213	-0.10956	0.81427	-0.16815	-0.02638	-8.36802	8.99449	-0.10435	-0.13683	-20.55044	2.23810	-1.19045	-3.36844	-6.26115	1.70979	-0.28544	-0.50374	-0.57734	-4.26694	-6.52393	3.01760	1.03140	-0.18910	-0.57553	-1.36210	-2.19147	0.35775	0.12322	0.10149
74	-11.99421	-23.58416	2.76556	2.79730	0.02048	0.01060	-41.02472	-52.66782	5.95246	25.62526	1.14447	-1.04749	-46.14063	24.58305	-0.18098	1.05060	0.04493	0.20090	7.46492	25.69608	-0.10248	10.08167	-31.42398	6.60372	-2.15967	-2.30810	-3.33505	1.21406	-2.28557	-1.21943	-0.15743	-3.83943	-4.07826	3.88939	1.24375	-0.97360	-0.27298	-1.26162	-1.33046	0.52621	0.14328	-0.11844
75	-11.28318	-23.58927	2.32405	5.35593	1.65723	0.37772	-37.73856	-49.97087	3.64877	25.94603	6.24572	1.74636	-46.21698	24.62053	-0.24703	1.08414	0.22485	0.26174	11.89701	33.06889	2.68776	11.20400	-15.95105	3.68954	-0.69361	-2.86944	0.01745	2.18215	-2.68797	-0.52709	1.26136	-2.76523	-0.62366	4.08793	1.48917	-0.73178	0.23004	-0.57411	-0.04472	0.58065	0.18573	-0.13555
76	-10.62022	-23.27705	1.89386	5.87906	2.35501	0.61611	-35.36612	-50.35216	1.49199	20.18335	7.50190	3.45439	-46.31690	24.42397	-0.29044	0.98374	0.28001	0.25074	7.49297	30.84718	4.97398	7.84719	8.12407	-5.86669	0.47565	-3.75207	0.25136	1.79142	-3.04264	0.14306	1.60317	-1.07031	0.08196	3.27775	1.25028	-0.27336	0.27413	0.28736	0.36073	0.43758	0.15134	-0.04365
77	-10.37592	-24.12149	1.91392	6.76422	0.73393	0.33920	-36.24822	-52.09218	1.78739	24.81826	1.91568	1.71770	-46.47535	24.10911	-0.37569	0.99813	0.12707	0.20482	12.26064	23.46295	1.38671	1.11616	9.34758	-11.57536	3.34883	-2.93425	-0.57270	0.31886	-4.00311	0.04201	1.77760	-1.17081	0.09879	2.50685	0.74740	-0.26921	0.20334	0.46463	0.30758	0.27695	0.04180	-0.01829
78	-9.82686	-26.09106	2.18135	-0.79253	-3.21537	-0.86806	-36.51823	-54.55077	3.21322	23.23673	-8.22299	-2.47177	-46.73485	23.89122	-0.48144	-3.08588	-0.21414	-0.34420	13.10807	10.21281	-6.23091	-14.46448	-5.59606	-6.25704	8.81173	0.63514	0.82861	0.91678	-4.36386	-0.16395	2.42812	-2.47256	2.69252	2.90214	0.64382	-0.55103	0.31838	0.09008	0.73685	0.32154	-0.01714	-0.07289
79	-8.51521	-27.21010	2.22170	-0.20335	-3.45006	-1.02999	-33.11751	-56.86927	3.36364	30.78488	-8.99470	-2.43038	-47.02668	23.84057	-0.48137	-3.64775	-0.24915	-0.50563	28.04976	7.72265	-7.51390	-24.56598	-11.80805	4.01078	11.60692	3.92891	3.14529	3.37290	-2.26315	0.22416	2.90163	-3.16160	5.45627	3.68251	1.05088	-0.29045	0.49335	-0.23994	1.27924	0.45436	0.04164	-0.04887
80	-7.62839	-26.57923	2.08936	-2.12027	-2.21935	-0.91551	-30.19092	-57.86745	2.58510	21.76688	-3.59600	-0.06900	-47.13904	23.76126	-0.35587	-4.18141	-0.12635	-0.64221	20.72183	14.25565	-1.36017	-13.30742	-10.35555	7.87989	7.46917	3.45835	3.26193	3.94323	1.66729	0.76865	2.57402	-3.03551	4.39921	3.31131	1.42726	0.65669	0.48517	-0.35550	1.08064	0.41549	0.14350	0.08775
81	-8.10447	-25.29064	2.07949	-5.19615	-1.85103	-1.06529	-31.54054	-56.71718	2.34902	6.70533	0.74299	1.01596	-46.97008	23.50486	-0.22741	-4.62718	-0.05079	-0.76743	-0.14726	22.30269	4.50822	8.27893	-11.40066	1.45849	0.12612	-0.66652	0.46845	1.65855	3.63113	0.60115	1.68519	-2.95652	-0.14111	1.99806	1.30856	1.14803	0.25669	-0.44542	0.11032	0.21405	0.16590	0.13367
82	-8.93886	-25.08072	2.24209	-6.46618	-2.45275	-1.36668	-35.11764	-55.69121	2.80337	1.93299	-0.56747	-0.56390	-46.69183	23.18742	-0.20078	-5.01084	-0.03909	-0.81177	-10.79038	20.21945	3.22352	22.72267	-7.76718	-8.76126	-4.04014	-4.98066	-3.11330	-0.92523	1.45061	-0.20292	0.81748	-3.07362	-4.43977	1.36685	0.93627	0.56481	-0.02929	-0.53133	-0.88917	0.07929	0.10141	0.01127
83	-8.76906	-26.25414	2.48004	-5.54621	-3.01091	-1.53032	-38.01786	-57.19530	3.80780	9.31913	-5.49075	-3.51938	-46.50380	22.95858	-0.26000	-5.28406	-0.04831	-0.74804	-5.27762	7.70660	-3.21338	24.91880	4.93453	-13.25472	-3.51054	-6.21019	-4.84604	-1.70665	-1.89713	-0.74561	0.40544	-3.09199	-5.73974	2.06046	0.87854	-0.16200	-0.19133	-0.51885	-1.24752	0.12831	0.05856	-0.09378
84	-7.81881	-27.46250	2.68652	-5.03408	-3.19300	-1.55616	-40.57693	-58.57647	5.49853	16.68643	-7.47896	-4.96944	-46.42753	22.80062	-0.34562	-5.46143	-0.09020	-0.64719	0.61771	2.27697	-6.34650	14.02230	8.43637	-7.30842	-0.50867	-3.87898	-3.66049	0.31077	-2.34999	-0.35106	0.56329	-2.88930	-3.80966	3.23164	1.19613	-0.14735	-0.15129	-0.41089	-0.85301	0.28821	0.09073	-0.03912
85	-7.19600	-27.39582	2.70083	-6.56135	-3.27417	-1.52822	-43.06641	-56.94692	6.81866	14.72856	-5.27346	-3.92675	-46.34609	22.64402	-0.41504	-5.69063	-0.13424	-0.58592	-4.86174	10.49749	-3.46567	-0.25848	-7.82719	6.27411	2.52514	-0.17024	-0.52759	4.52028	-0.75744	0.76255	1.07367	-2.50928	-0.23318	3.98960	1.44964	0.23517	0.03158	-0.27523	-0.09035	0.45071	0.14684	0.10947
86	-7.25258	-26.54824	2.50154	-8.81498	-3.46710	-1.46297	-42.24791	-58.00240	5.91463	6.47321	-5.77204	-2.90695	-46.12610	22.47677	-0.43302	-6.06311	-0.14949	-0.62130	-13.70742	8.10741	-1.03360	-1.28488	-18.28835	18.40455	3.75285	2.04023	2.41787	7.45008	-0.49749	1.65531	1.66900	-2.30938	2.58879	3.97616	1.37727	0.35224	0.22998	-0.18625	0.49828	0.52208	0.16966	0.19619
87	-7.58261	-26.62820	2.36756	-9.97799	-2.97737	-1.19489	-37.56040	-64.66163	3.37777	1.28793	-8.30414	-2.15218	-45.75962	22.31102	-0.39639	-6.48038	-0.11648	-0.72318	-14.22870	-7.54717	-2.51465	6.13117	-7.49303	19.14737	2.91778	1.87555	3.34062	6.37567	-1.15447	1.55882	2.02300	-2.36414	3.03853	3.12722	1.07930	0.22582	0.31629	-0.13491	0.58983	0.44121	0.13559	0.11783
88	-7.60005	-27.57018	2.43321	-8.84506	-1.29738	-0.73992	-34.09885	-65.55193	2.21385	5.71510	-3.27940	0.66156	-45.29189	22.08911	-0.33602	-6.54626	-0.03543	-0.76228	-6.74197	2.10086	-4.19440	3.97324	-3.00829	6.81776	1.75217	0.56789	1.80828	3.01491	-0.40073	0.58069	1.87959	-2.39078	1.36399	2.12226	0.79856	0.06119	0.25278	-0.10893	0.25472	0.31435	0.06982	-0.07160
89	-7.07399	-27.73639	2.47061	-5.89872	-0.39600	-0.67667	-33.33117	-58.01510	3.09274	15.79942	4.31460	2.34452	-44.76092	21.69696	-0.30995	-6.08847	-0.01523	-0.69847	3.18607	29.46695	-4.83128	-5.64378	-11.19738	-7.98794	1.79820	-1.20231	-0.99158	0.30885	0.53726	-0.34537	1.43130	-2.65230	-0.92806	1.94849	0.78109	0.02369	0.12162	-0.22598	-0.18411	0.28150	0.05076	-0.14324
90	-6.29797	-27.07410	2.35410	-3.80834	-2.17848	-1.35307	-32.16674	-57.17278	3.85972	20.41926	-0.50865	-1.91534	-44.26303	21.16027	-0.34786	-5.56394	-0.16386	-0.65011	9.61290	20.22787	-7.08291	-7.65014	-1.55305	-12.88077	2.91295	-3.86312	-3.30170	-0.83622	-1.02905	-0.54258	1.05655	-3.48539	-2.45261	2.66469	1.00172	0.10528	-0.00713	-0.51346	-0.48565	0.31184	0.09533	0.00753
91	-5.11144	-26.87401	2.24249	-4.31084	-4.47727	-2.05237	-30.79271	-64.64709	3.94104	14.93384	-10.79583	-7.20630	-43.78202	20.67151	-0.35881	-5.36832	-0.37079	-0.68571	4.84912	-10.02541	-8.54333	0.42508	15.12078	-8.08349	3.60749	-5.95003	-3.99293	-0.45812	-3.79642	-0.41676	0.70278	-4.03243	-2.72801	3.42804	1.12370	-0.08802	-0.14534	-0.71538	-0.62259	0.32019	0.11425	0.12965
92	-4.01388	-27.68900	2.36159	-6.48418	-3.38154	-1.72619	-31.47169	-64.88284	4.78163	5.53848	-5.39695	-4.60952	-43.19357	20.30434	-0.30296	-5.43223	-0.41227	-0.69184	-9.98481	4.38963	-3.82159	12.11505	-3.21997	-3.75619	2.41527	-4.43546	-2.85630	0.98552	-4.01814	-0.64420	0.45604	-3.56859	-2.14037	3.55774	0.96983	-0.69430	-0.18957	-0.68861	-0.62591	0.31494	0.05694	-0.02788
93	-4.15579	-28.30630	2.60507	-8.55442	0.30462	-0.61125	-32.73666	-53.58969	6.14251	-0.32539	13.03579	4.04841	-42.44845	19.95088	-0.24842	-5.51353	-0.30456	-0.59761	-20.82196	56.68202	4.14164	22.80242	-46.56876	-4.01421	0.32469	0.83648	-0.12927	2.58499	-0.82485	-0.89704	1.00629	-2.64250	-0.73904	3.19153	0.80933	-0.97726	0.08088	-0.50937	-0.33191	0.33914	-0.00384	-0.27632
94	-5.99534	-28.18792	2.77458	-9.01395	2.06294	0.08833	-35.02693	-46.93946	6.36781	-0.14353	20.11187	8.31354	-41.59556	19.46311	-0.28936	-5.33995	-0.19985	-0.48194	-20.25055	72.09987	6.39521	22.95600	-60.19019	-3.03327	0.44612	6.52551	3.54095	3.56262	3.01220	-0.26365	2.24187	-1.24960	2.18045	2.62397	0.90547	-0.17398	0.54815	-0.01159	0.47416	0.30317	0.01254	-0.22844
