	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutElbowE3.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
2402	0.22946	0.07361	0.01275	-0.00747	0.43144	0.08792
2403	0.22962	0.07365	0.01261	-0.00917	0.43180	0.08674
2404	0.22955	0.07378	0.01251	-0.01072	0.43238	0.08476
2405	0.22934	0.07379	0.01246	-0.01181	0.43286	0.08246
2406	0.22917	0.07360	0.01239	-0.01247	0.43305	0.08019
2407	0.22918	0.07337	0.01225	-0.01302	0.43304	0.07795
2408	0.22934	0.07332	0.01208	-0.01376	0.43298	0.07569
2409	0.22948	0.07348	0.01198	-0.01473	0.43287	0.07352
2410	0.22949	0.07360	0.01203	-0.01581	0.43260	0.07165
2411	0.22940	0.07359	0.01213	-0.01678	0.43220	0.07008
2412	0.22927	0.07358	0.01210	-0.01736	0.43174	0.06846
2413	0.22903	0.07371	0.01185	-0.01743	0.43120	0.06639
2414	0.22869	0.07390	0.01151	-0.01703	0.43043	0.06376
2415	0.22842	0.07397	0.01120	-0.01625	0.42923	0.06079
2416	0.22846	0.07379	0.01094	-0.01529	0.42751	0.05781
2417	0.22884	0.07338	0.01077	-0.01465	0.42542	0.05500
2418	0.22929	0.07286	0.01078	-0.01459	0.42321	0.05234
2419	0.22947	0.07252	0.01093	-0.01473	0.42107	0.04965
2420	0.22940	0.07254	0.01102	-0.01463	0.41919	0.04681
2421	0.22927	0.07291	0.01094	-0.01436	0.41774	0.04395
2422	0.22922	0.07336	0.01076	-0.01422	0.41681	0.04133
2423	0.22922	0.07370	0.01065	-0.01427	0.41622	0.03897
2424	0.22923	0.07391	0.01070	-0.01437	0.41575	0.03668
2425	0.22920	0.07410	0.01089	-0.01445	0.41527	0.03435
2426	0.22912	0.07435	0.01111	-0.01451	0.41483	0.03197
2427	0.22903	0.07462	0.01127	-0.01455	0.41459	0.02965
2428	0.22890	0.07484	0.01142	-0.01453	0.41461	0.02750
2429	0.22863	0.07501	0.01160	-0.01435	0.41467	0.02554
2430	0.22825	0.07513	0.01180	-0.01393	0.41451	0.02369
2431	0.22801	0.07521	0.01197	-0.01337	0.41414	0.02186
2432	0.22811	0.07522	0.01216	-0.01279	0.41380	0.02005
2433	0.22841	0.07523	0.01233	-0.01220	0.41361	0.01827
2434	0.22862	0.07531	0.01235	-0.01159	0.41357	0.01650
2435	0.22860	0.07549	0.01220	-0.01100	0.41365	0.01477
2436	0.22851	0.07568	0.01205	-0.01055	0.41386	0.01330
2437	0.22846	0.07584	0.01211	-0.01031	0.41410	0.01230
2438	0.22846	0.07600	0.01241	-0.01018	0.41425	0.01179
2439	0.22846	0.07621	0.01286	-0.01000	0.41430	0.01163
2440	0.22844	0.07643	0.01335	-0.00966	0.41440	0.01162
2441	0.22829	0.07668	0.01384	-0.00923	0.41468	0.01165
2442	0.22801	0.07696	0.01442	-0.00880	0.41511	0.01175
2443	0.22768	0.07728	0.01521	-0.00845	0.41560	0.01199
2444	0.22739	0.07769	0.01618	-0.00826	0.41599	0.01230
2445	0.22715	0.07821	0.01721	-0.00828	0.41618	0.01252
2446	0.22688	0.07878	0.01837	-0.00847	0.41617	0.01262
2447	0.22649	0.07931	0.01987	-0.00869	0.41611	0.01266
2448	0.22607	0.07980	0.02173	-0.00881	0.41615	0.01265
2449	0.22583	0.08029	0.02378	-0.00885	0.41625	0.01254
2450	0.22593	0.08076	0.02591	-0.00900	0.41625	0.01231
2451	0.22632	0.08118	0.02827	-0.00941	0.41609	0.01200
2452	0.22678	0.08151	0.03095	-0.00995	0.41587	0.01168
2453	0.22713	0.08177	0.03381	-0.01032	0.41572	0.01137
2454	0.22748	0.08202	0.03661	-0.01036	0.41566	0.01108
2455	0.22811	0.08228	0.03932	-0.01012	0.41569	0.01077
2456	0.22902	0.08261	0.04202	-0.00972	0.41574	0.01047
2457	0.22993	0.08308	0.04472	-0.00928	0.41579	0.01029
2458	0.23066	0.08367	0.04734	-0.00891	0.41592	0.01019
2459	0.23135	0.08432	0.04989	-0.00870	0.41616	0.01009
2460	0.23218	0.08493	0.05258	-0.00875	0.41633	0.00995
2461	0.23308	0.08554	0.05563	-0.00898	0.41627	0.00988
2462	0.23381	0.08622	0.05898	-0.00915	0.41612	0.00995
2463	0.23438	0.08692	0.06236	-0.00908	0.41609	0.01009
2464	0.23492	0.08758	0.06558	-0.00893	0.41626	0.01017
2465	0.23559	0.08817	0.06870	-0.00903	0.41649	0.01016
2466	0.23645	0.08877	0.07183	-0.00936	0.41672	0.01002
2467	0.23757	0.08944	0.07491	-0.00962	0.41697	0.00974
2468	0.23888	0.09013	0.07777	-0.00965	0.41722	0.00948
2469	0.24020	0.09078	0.08030	-0.00949	0.41736	0.00942
2470	0.24133	0.09145	0.08252	-0.00924	0.41731	0.00954
2471	0.24227	0.09219	0.08461	-0.00895	0.41709	0.00969
2472	0.24324	0.09291	0.08669	-0.00861	0.41678	0.00979
2473	0.24439	0.09344	0.08864	-0.00827	0.41654	0.00993
2474	0.24568	0.09376	0.09016	-0.00802	0.41648	0.01013
2475	0.24689	0.09391	0.09109	-0.00790	0.41655	0.01036
2476	0.24796	0.09393	0.09152	-0.00786	0.41663	0.01054
2477	0.24900	0.09376	0.09165	-0.00781	0.41667	0.01063
2478	0.25019	0.09331	0.09168	-0.00776	0.41664	0.01068
2479	0.25146	0.09260	0.09169	-0.00776	0.41650	0.01074
2480	0.25246	0.09171	0.09156	-0.00779	0.41619	0.01079
2481	0.25310	0.09074	0.09107	-0.00778	0.41581	0.01075
2482	0.25363	0.08979	0.09006	-0.00767	0.41557	0.01054
2483	0.25420	0.08891	0.08860	-0.00738	0.41555	0.01022
2484	0.25458	0.08811	0.08691	-0.00696	0.41560	0.00998
2485	0.25444	0.08743	0.08518	-0.00675	0.41565	0.00999
2486	0.25373	0.08693	0.08342	-0.00695	0.41579	0.01030
2487	0.25273	0.08659	0.08161	-0.00739	0.41611	0.01076
2488	0.25173	0.08622	0.07983	-0.00770	0.41653	0.01116
2489	0.25082	0.08569	0.07807	-0.00775	0.41683	0.01135
2490	0.24992	0.08496	0.07612	-0.00776	0.41686	0.01131
2491	0.24897	0.08413	0.07371	-0.00792	0.41668	0.01119
2492	0.24800	0.08336	0.07077	-0.00818	0.41639	0.01113
2493	0.24704	0.08282	0.06757	-0.00842	0.41611	0.01123
2494	0.24602	0.08243	0.06445	-0.00856	0.41589	0.01147
2495	0.24487	0.08194	0.06157	-0.00862	0.41570	0.01165
2496	0.24360	0.08126	0.05899	-0.00868	0.41551	0.01154
2497	0.24225	0.08060	0.05662	-0.00877	0.41536	0.01127
2498	0.24092	0.08017	0.05428	-0.00895	0.41529	0.01120
2499	0.23974	0.07991	0.05183	-0.00927	0.41519	0.01151
2500	0.23882	0.07964	0.04933	-0.00965	0.41493	0.01190
2501	0.23806	0.07938	0.04706	-0.00996	0.41459	0.01204
2502	0.23716	0.07926	0.04516	-0.01017	0.41436	0.01195
2503	0.23595	0.07931	0.04340	-0.01026	0.41433	0.01186
2504	0.23463	0.07938	0.04143	-0.01006	0.41441	0.01184
2505	0.23365	0.07928	0.03926	-0.00952	0.41449	0.01178
2506	0.23314	0.07898	0.03719	-0.00893	0.41452	0.01164
2507	0.23282	0.07864	0.03548	-0.00865	0.41453	0.01155
2508	0.23239	0.07841	0.03408	-0.00876	0.41455	0.01164
2509	0.23193	0.07829	0.03288	-0.00895	0.41456	0.01185
2510	0.23171	0.07822	0.03185	-0.00897	0.41442	0.01206
2511	0.23183	0.07817	0.03087	-0.00885	0.41410	0.01218
2512	0.23213	0.07811	0.02979	-0.00879	0.41378	0.01228
2513	0.23242	0.07795	0.02858	-0.00892	0.41370	0.01234
2514	0.23269	0.07768	0.02730	-0.00910	0.41389	0.01220
2515	0.23312	0.07741	0.02608	-0.00912	0.41411	0.01186
2516	0.23398	0.07708	0.02495	-0.00896	0.41420	0.01163
2517	0.23519	0.07661	0.02398	-0.00867	0.41413	0.01180
2518	0.23634	0.07601	0.02325	-0.00823	0.41397	0.01236
2519	0.23716	0.07536	0.02266	-0.00762	0.41374	0.01315
2520	0.23765	0.07475	0.02201	-0.00689	0.41350	0.01408
2521	0.23798	0.07424	0.02117	-0.00625	0.41345	0.01519
2522	0.23834	0.07382	0.02021	-0.00599	0.41377	0.01664
2523	0.23880	0.07341	0.01933	-0.00622	0.41433	0.01849
2524	0.23926	0.07297	0.01861	-0.00678	0.41483	0.02076
2525	0.23952	0.07258	0.01800	-0.00752	0.41527	0.02356
2526	0.23948	0.07227	0.01741	-0.00831	0.41597	0.02705
2527	0.23925	0.07193	0.01682	-0.00910	0.41720	0.03120
2528	0.23900	0.07148	0.01634	-0.00999	0.41893	0.03593
2529	0.23885	0.07105	0.01602	-0.01119	0.42104	0.04129
2530	0.23883	0.07088	0.01580	-0.01276	0.42347	0.04742
2531	0.23882	0.07101	0.01568	-0.01469	0.42622	0.05442
2532	0.23868	0.07111	0.01580	-0.01696	0.42926	0.06224
2533	0.23830	0.07095	0.01613	-0.01938	0.43255	0.07063
2534	0.23770	0.07069	0.01645	-0.02175	0.43590	0.07923
2535	0.23703	0.07055	0.01665	-0.02427	0.43905	0.08761
2536	0.23650	0.07060	0.01684	-0.02738	0.44193	0.09540
2537	0.23612	0.07076	0.01713	-0.03125	0.44479	0.10239
2538	0.23578	0.07106	0.01750	-0.03567	0.44794	0.10846
2539	0.23538	0.07150	0.01785	-0.04032	0.45167	0.11354
2540	0.23485	0.07203	0.01814	-0.04501	0.45611	0.11757
2541	0.23403	0.07257	0.01830	-0.04968	0.46111	0.12066
2542	0.23293	0.07295	0.01840	-0.05436	0.46617	0.12302
2543	0.23188	0.07300	0.01861	-0.05889	0.47089	0.12481
2544	0.23126	0.07288	0.01895	-0.06296	0.47540	0.12607
2545	0.23106	0.07292	0.01928	-0.06634	0.48029	0.12677
2546	0.23085	0.07319	0.01955	-0.06917	0.48589	0.12697
2547	0.23028	0.07345	0.01991	-0.07187	0.49181	0.12683
2548	0.22931	0.07355	0.02045	-0.07469	0.49703	0.12656
2549	0.22825	0.07362	0.02107	-0.07746	0.50053	0.12630
2550	0.22743	0.07377	0.02160	-0.07979	0.50198	0.12608
2551	0.22698	0.07398	0.02198	-0.08138	0.50188	0.12580
2552	0.22684	0.07424	0.02218	-0.08225	0.50100	0.12525
2553	0.22691	0.07456	0.02219	-0.08266	0.49990	0.12437
2554	0.22707	0.07484	0.02202	-0.08270	0.49879	0.12339
2555	0.22721	0.07501	0.02173	-0.08220	0.49767	0.12244
2556	0.22730	0.07505	0.02146	-0.08114	0.49662	0.12127
2557	0.22738	0.07505	0.02135	-0.08004	0.49585	0.11973
2558	0.22743	0.07502	0.02137	-0.07962	0.49551	0.11816
2559	0.22733	0.07499	0.02123	-0.08030	0.49558	0.11704
2560	0.22695	0.07499	0.02075	-0.08208	0.49604	0.11659
2561	0.22611	0.07506	0.01993	-0.08468	0.49694	0.11680
2562	0.22474	0.07519	0.01877	-0.08761	0.49825	0.11747
2563	0.22299	0.07543	0.01729	-0.09047	0.49985	0.11827
2564	0.22124	0.07579	0.01581	-0.09320	0.50172	0.11899
2565	0.22000	0.07614	0.01464	-0.09583	0.50389	0.11973
2566	0.21950	0.07634	0.01384	-0.09840	0.50638	0.12068
2567	0.21962	0.07637	0.01328	-0.10089	0.50914	0.12191
2568	0.22001	0.07624	0.01296	-0.10316	0.51205	0.12351
2569	0.22032	0.07602	0.01298	-0.10512	0.51492	0.12541
2570	0.22034	0.07588	0.01330	-0.10686	0.51755	0.12731
2571	0.22004	0.07602	0.01363	-0.10836	0.51973	0.12890
2572	0.21958	0.07641	0.01382	-0.10939	0.52133	0.13003
2573	0.21912	0.07684	0.01386	-0.10978	0.52231	0.13076
2574	0.21875	0.07712	0.01382	-0.10971	0.52276	0.13127
2575	0.21849	0.07718	0.01370	-0.10953	0.52284	0.13175
2576	0.21834	0.07706	0.01353	-0.10944	0.52269	0.13220
2577	0.21832	0.07686	0.01336	-0.10946	0.52238	0.13247
2578	0.21839	0.07664	0.01323	-0.10959	0.52204	0.13247
2579	0.21854	0.07638	0.01319	-0.10986	0.52183	0.13225
2580	0.21873	0.07619	0.01311	-0.11036	0.52181	0.13190
2581	0.21898	0.07620	0.01281	-0.11113	0.52193	0.13146
2582	0.21922	0.07634	0.01238	-0.11211	0.52209	0.13095
2583	0.21929	0.07643	0.01203	-0.11319	0.52223	0.13043
2584	0.21908	0.07635	0.01181	-0.11428	0.52227	0.12990
2585	0.21870	0.07603	0.01166	-0.11533	0.52215	0.12925
2586	0.21824	0.07542	0.01162	-0.11635	0.52189	0.12840
2587	0.21767	0.07466	0.01178	-0.11738	0.52169	0.12742
2588	0.21696	0.07406	0.01208	-0.11861	0.52175	0.12643
2589	0.21611	0.07375	0.01233	-0.12024	0.52208	0.12552
2590	0.21518	0.07363	0.01235	-0.12229	0.52237	0.12467
2591	0.21428	0.07349	0.01215	-0.12437	0.52236	0.12381
2592	0.21362	0.07332	0.01189	-0.12601	0.52211	0.12295
2593	0.21329	0.07327	0.01178	-0.12720	0.52198	0.12215
2594	0.21325	0.07340	0.01184	-0.12831	0.52209	0.12144
2595	0.21334	0.07359	0.01194	-0.12957	0.52220	0.12068
2596	0.21334	0.07367	0.01199	-0.13086	0.52209	0.11970
2597	0.21313	0.07353	0.01203	-0.13196	0.52186	0.11849
2598	0.21279	0.07327	0.01208	-0.13271	0.52163	0.11730
2599	0.21263	0.07299	0.01216	-0.13314	0.52140	0.11642
2600	0.21290	0.07269	0.01228	-0.13339	0.52108	0.11600
2601	0.21354	0.07238	0.01252	-0.13355	0.52068	0.11597
2602	0.21422	0.07214	0.01291	-0.13358	0.52035	0.11608
2603	0.21470	0.07195	0.01333	-0.13341	0.52014	0.11607
2604	0.21501	0.07171	0.01367	-0.13306	0.51992	0.11584
2605	0.21528	0.07149	0.01384	-0.13258	0.51951	0.11544
2606	0.21557	0.07158	0.01375	-0.13199	0.51888	0.11499
2607	0.21586	0.07216	0.01340	-0.13134	0.51820	0.11450
2608	0.21616	0.07298	0.01289	-0.13073	0.51765	0.11390
2609	0.21645	0.07369	0.01243	-0.13020	0.51715	0.11318
2610	0.21670	0.07409	0.01210	-0.12974	0.51657	0.11250
2611	0.21700	0.07420	0.01190	-0.12913	0.51589	0.11200
2612	0.21745	0.07415	0.01175	-0.12820	0.51516	0.11155
2613	0.21791	0.07406	0.01157	-0.12707	0.51435	0.11094
2614	0.21823	0.07389	0.01139	-0.12607	0.51339	0.11017
2615	0.21834	0.07364	0.01132	-0.12523	0.51232	0.10935
2616	0.21825	0.07353	0.01142	-0.12429	0.51121	0.10854
2617	0.21812	0.07366	0.01161	-0.12313	0.51000	0.10783
2618	0.21818	0.07384	0.01174	-0.12196	0.50861	0.10733
2619	0.21849	0.07379	0.01173	-0.12102	0.50715	0.10706
2620	0.21885	0.07353	0.01162	-0.12025	0.50581	0.10684
2621	0.21896	0.07335	0.01143	-0.11934	0.50469	0.10648
2622	0.21884	0.07337	0.01122	-0.11812	0.50381	0.10602
2623	0.21873	0.07341	0.01108	-0.11673	0.50313	0.10562
2624	0.21880	0.07328	0.01105	-0.11546	0.50264	0.10527
2625	0.21904	0.07303	0.01110	-0.11442	0.50222	0.10481
2626	0.21933	0.07280	0.01121	-0.11347	0.50161	0.10418
2627	0.21952	0.07269	0.01145	-0.11241	0.50061	0.10350
2628	0.21957	0.07274	0.01179	-0.11115	0.49927	0.10292
2629	0.21966	0.07292	0.01202	-0.10985	0.49793	0.10262
2630	0.22002	0.07305	0.01203	-0.10867	0.49683	0.10261
2631	0.22055	0.07290	0.01201	-0.10754	0.49586	0.10260
2632	0.22092	0.07236	0.01220	-0.10615	0.49479	0.10202
2633	0.22094	0.07170	0.01254	-0.10441	0.49356	0.10065
2634	0.22078	0.07134	0.01268	-0.10257	0.49224	0.09903
2635	0.22072	0.07141	0.01249	-0.10085	0.49083	0.09787
2636	0.22084	0.07161	0.01217	-0.09931	0.48938	0.09745
2637	0.22100	0.07163	0.01195	-0.09783	0.48802	0.09743
2638	0.22111	0.07145	0.01184	-0.09627	0.48682	0.09723
2639	0.22114	0.07128	0.01178	-0.09463	0.48579	0.09649
2640	0.22110	0.07121	0.01181	-0.09307	0.48487	0.09528
2641	0.22110	0.07120	0.01203	-0.09154	0.48392	0.09392
2642	0.22134	0.07104	0.01246	-0.08978	0.48274	0.09276
2643	0.22195	0.07057	0.01289	-0.08760	0.48126	0.09200
2644	0.22269	0.06996	0.01302	-0.08504	0.47963	0.09168
2645	0.22315	0.06952	0.01270	-0.08218	0.47807	0.09173
2646	0.22326	0.06935	0.01215	-0.07915	0.47679	0.09191
2647	0.22330	0.06931	0.01176	-0.07606	0.47583	0.09210
2648	0.22347	0.06933	0.01173	-0.07286	0.47500	0.09243
2649	0.22370	0.06941	0.01190	-0.06926	0.47402	0.09312
2650	0.22395	0.06947	0.01204	-0.06511	0.47281	0.09413
2651	0.22428	0.06943	0.01205	-0.06050	0.47154	0.09513
2652	0.22466	0.06930	0.01197	-0.05560	0.47030	0.09597
2653	0.22501	0.06917	0.01199	-0.05047	0.46899	0.09675
2654	0.22528	0.06913	0.01222	-0.04504	0.46747	0.09766
2655	0.22552	0.06918	0.01252	-0.03920	0.46580	0.09857
2656	0.22581	0.06924	0.01274	-0.03302	0.46427	0.09915
2657	0.22620	0.06922	0.01277	-0.02688	0.46310	0.09916
2658	0.22665	0.06909	0.01258	-0.02130	0.46229	0.09852
2659	0.22709	0.06898	0.01217	-0.01653	0.46163	0.09734
2660	0.22742	0.06904	0.01166	-0.01245	0.46090	0.09598
2661	0.22756	0.06932	0.01129	-0.00882	0.45999	0.09483
2662	0.22755	0.06970	0.01118	-0.00551	0.45880	0.09398
2663	0.22751	0.06996	0.01123	-0.00262	0.45730	0.09324
2664	0.22767	0.06985	0.01120	-0.00020	0.45554	0.09241
2665	0.22816	0.06936	0.01094	0.00191	0.45384	0.09149
2666	0.22880	0.06879	0.01061	0.00388	0.45247	0.09049
2667	0.22923	0.06847	0.01049	0.00544	0.45136	0.08939
2668	0.22928	0.06852	0.01071	0.00616	0.45010	0.08805
2669	0.22912	0.06879	0.01111	0.00591	0.44843	0.08638
2670	0.22901	0.06903	0.01146	0.00494	0.44645	0.08430
2671	0.22913	0.06912	0.01158	0.00379	0.44443	0.08176
2672	0.22939	0.06908	0.01149	0.00301	0.44254	0.07885
2673	0.22968	0.06892	0.01131	0.00256	0.44069	0.07585
2674	0.22995	0.06869	0.01123	0.00208	0.43870	0.07295
2675	0.23018	0.06850	0.01132	0.00151	0.43641	0.07024
2676	0.23027	0.06850	0.01161	0.00119	0.43378	0.06786
2677	0.23016	0.06867	0.01204	0.00116	0.43086	0.06592
2678	0.23001	0.06887	0.01252	0.00112	0.42771	0.06436
2679	0.23006	0.06892	0.01298	0.00080	0.42438	0.06292
2680	0.23040	0.06868	0.01340	0.00019	0.42097	0.06135
2681	0.23083	0.06816	0.01380	-0.00074	0.41772	0.05950
2682	0.23111	0.06760	0.01425	-0.00195	0.41479	0.05747
2683	0.23115	0.06718	0.01472	-0.00319	0.41215	0.05550
2684	0.23112	0.06696	0.01507	-0.00419	0.40971	0.05367
2685	0.23113	0.06691	0.01509	-0.00501	0.40763	0.05174
2686	0.23123	0.06698	0.01476	-0.00591	0.40613	0.04939
2687	0.23141	0.06711	0.01430	-0.00704	0.40524	0.04661
2688	0.23163	0.06719	0.01411	-0.00833	0.40482	0.04368
2689	0.23184	0.06713	0.01444	-0.00960	0.40478	0.04088
2690	0.23199	0.06696	0.01512	-0.01060	0.40512	0.03837
2691	0.23210	0.06679	0.01576	-0.01106	0.40562	0.03616
2692	0.23216	0.06674	0.01593	-0.01083	0.40593	0.03417
2693	0.23216	0.06682	0.01562	-0.01014	0.40582	0.03224
2694	0.23217	0.06691	0.01524	-0.00944	0.40541	0.03029
2695	0.23223	0.06696	0.01516	-0.00883	0.40499	0.02838
2696	0.23231	0.06705	0.01535	-0.00795	0.40480	0.02652
2697	0.23231	0.06726	0.01558	-0.00664	0.40486	0.02467
2698	0.23216	0.06757	0.01569	-0.00523	0.40505	0.02277
2699	0.23190	0.06788	0.01576	-0.00398	0.40513	0.02084
2700	0.23163	0.06814	0.01593	-0.00279	0.40496	0.01899
2701	0.23146	0.06838	0.01630	-0.00143	0.40456	0.01727
2702	0.23146	0.06859	0.01684	0.00005	0.40409	0.01567
2703	0.23166	0.06862	0.01750	0.00133	0.40380	0.01415
2704	0.23202	0.06837	0.01820	0.00211	0.40388	0.01273
2705	0.23249	0.06802	0.01902	0.00232	0.40432	0.01159
2706	0.23305	0.06788	0.02012	0.00215	0.40486	0.01092
2707	0.23362	0.06808	0.02165	0.00202	0.40527	0.01075
2708	0.23412	0.06844	0.02351	0.00213	0.40550	0.01092
2709	0.23453	0.06869	0.02549	0.00246	0.40563	0.01125
2710	0.23487	0.06881	0.02749	0.00286	0.40567	0.01156
2711	0.23506	0.06897	0.02951	0.00308	0.40567	0.01169
2712	0.23505	0.06929	0.03159	0.00285	0.40568	0.01157
2713	0.23495	0.06974	0.03379	0.00221	0.40571	0.01131
2714	0.23497	0.07017	0.03610	0.00151	0.40570	0.01102
2715	0.23512	0.07048	0.03851	0.00108	0.40564	0.01078
2716	0.23523	0.07076	0.04095	0.00091	0.40557	0.01057
2717	0.23518	0.07118	0.04344	0.00076	0.40547	0.01034
2718	0.23502	0.07185	0.04605	0.00037	0.40533	0.01012
2719	0.23488	0.07268	0.04876	-0.00019	0.40524	0.01000
2720	0.23485	0.07349	0.05159	-0.00058	0.40524	0.00998
2721	0.23498	0.07418	0.05461	-0.00052	0.40518	0.00989
2722	0.23525	0.07486	0.05792	-0.00002	0.40490	0.00948
2723	0.23561	0.07568	0.06147	0.00063	0.40446	0.00874
2724	0.23598	0.07668	0.06506	0.00110	0.40411	0.00792
2725	0.23627	0.07778	0.06850	0.00129	0.40406	0.00731
2726	0.23650	0.07890	0.07170	0.00135	0.40430	0.00701
2727	0.23678	0.08002	0.07476	0.00142	0.40468	0.00693
2728	0.23713	0.08114	0.07780	0.00154	0.40503	0.00691
2729	0.23754	0.08223	0.08087	0.00166	0.40535	0.00694
2730	0.23798	0.08332	0.08397	0.00173	0.40575	0.00703
2731	0.23839	0.08452	0.08703	0.00167	0.40616	0.00716
2732	0.23870	0.08578	0.09005	0.00143	0.40636	0.00726
2733	0.23885	0.08697	0.09297	0.00107	0.40630	0.00730
2734	0.23896	0.08800	0.09562	0.00077	0.40612	0.00733
2735	0.23925	0.08888	0.09788	0.00057	0.40598	0.00754
2736	0.23984	0.08967	0.09975	0.00044	0.40596	0.00796
2737	0.24072	0.09035	0.10132	0.00031	0.40612	0.00836
2738	0.24178	0.09080	0.10276	0.00017	0.40632	0.00862
2739	0.24299	0.09092	0.10422	0.00003	0.40625	0.00890
2740	0.24426	0.09060	0.10565	-0.00011	0.40570	0.00932
2741	0.24538	0.08981	0.10690	-0.00021	0.40486	0.00980
2742	0.24627	0.08862	0.10783	-0.00027	0.40411	0.01017
2743	0.24713	0.08722	0.10844	-0.00034	0.40370	0.01036
2744	0.24813	0.08582	0.10874	-0.00045	0.40365	0.01033
2745	0.24915	0.08446	0.10880	-0.00055	0.40379	0.01011
2746	0.24994	0.08309	0.10865	-0.00067	0.40390	0.00988
2747	0.25048	0.08165	0.10828	-0.00083	0.40390	0.00979
2748	0.25097	0.08012	0.10763	-0.00096	0.40380	0.00983
2749	0.25148	0.07852	0.10674	-0.00099	0.40366	0.00988
2750	0.25204	0.07693	0.10567	-0.00098	0.40343	0.00987
2751	0.25277	0.07542	0.10442	-0.00100	0.40307	0.00981
2752	0.25371	0.07403	0.10292	-0.00093	0.40271	0.00977
2753	0.25468	0.07280	0.10100	-0.00064	0.40250	0.00977
2754	0.25536	0.07167	0.09863	-0.00026	0.40249	0.00982
2755	0.25564	0.07062	0.09600	-0.00007	0.40256	0.00991
2756	0.25566	0.06970	0.09340	-0.00012	0.40255	0.00998
2757	0.25573	0.06888	0.09094	-0.00030	0.40239	0.01000
2758	0.25587	0.06805	0.08853	-0.00050	0.40216	0.00996
2759	0.25584	0.06706	0.08602	-0.00070	0.40200	0.00983
2760	0.25550	0.06586	0.08336	-0.00083	0.40188	0.00970
2761	0.25494	0.06454	0.08062	-0.00090	0.40172	0.00975
2762	0.25428	0.06331	0.07784	-0.00099	0.40160	0.00997
2763	0.25359	0.06233	0.07493	-0.00110	0.40163	0.01025
2764	0.25290	0.06151	0.07192	-0.00111	0.40175	0.01049
2765	0.25219	0.06066	0.06901	-0.00105	0.40184	0.01070
2766	0.25135	0.05967	0.06641	-0.00103	0.40192	0.01086
2767	0.25028	0.05864	0.06406	-0.00116	0.40211	0.01092
2768	0.24903	0.05773	0.06163	-0.00136	0.40239	0.01089
2769	0.24785	0.05698	0.05901	-0.00155	0.40264	0.01078
2770	0.24695	0.05637	0.05635	-0.00163	0.40273	0.01058
2771	0.24630	0.05592	0.05380	-0.00146	0.40272	0.01040
2772	0.24564	0.05566	0.05139	-0.00108	0.40270	0.01037
2773	0.24479	0.05545	0.04904	-0.00070	0.40272	0.01053
2774	0.24377	0.05510	0.04669	-0.00057	0.40277	0.01075
2775	0.24271	0.05466	0.04440	-0.00077	0.40281	0.01091
2776	0.24172	0.05432	0.04228	-0.00118	0.40280	0.01101
2777	0.24079	0.05420	0.04038	-0.00159	0.40268	0.01110
2778	0.23990	0.05418	0.03867	-0.00188	0.40247	0.01129
2779	0.23900	0.05408	0.03702	-0.00206	0.40237	0.01151
2780	0.23804	0.05391	0.03530	-0.00214	0.40260	0.01159
2781	0.23713	0.05375	0.03346	-0.00206	0.40307	0.01147
2782	0.23640	0.05363	0.03164	-0.00188	0.40335	0.01137
2783	0.23585	0.05363	0.02997	-0.00172	0.40318	0.01145
2784	0.23538	0.05379	0.02852	-0.00152	0.40273	0.01160
2785	0.23501	0.05403	0.02729	-0.00129	0.40234	0.01160
2786	0.23493	0.05410	0.02621	-0.00124	0.40224	0.01141
2787	0.23516	0.05393	0.02516	-0.00142	0.40250	0.01119
2788	0.23547	0.05367	0.02405	-0.00150	0.40299	0.01106
2789	0.23558	0.05345	0.02297	-0.00118	0.40347	0.01106
2790	0.23549	0.05325	0.02202	-0.00063	0.40379	0.01114
2791	0.23538	0.05303	0.02119	-0.00027	0.40389	0.01125
2792	0.23540	0.05281	0.02040	-0.00030	0.40383	0.01141
2793	0.23549	0.05260	0.01958	-0.00053	0.40371	0.01171
2794	0.23564	0.05230	0.01863	-0.00075	0.40369	0.01225
2795	0.23589	0.05188	0.01747	-0.00088	0.40388	0.01296
2796	0.23622	0.05141	0.01608	-0.00089	0.40432	0.01358
2797	0.23652	0.05097	0.01456	-0.00057	0.40495	0.01391
2798	0.23667	0.05059	0.01318	0.00022	0.40559	0.01405
2799	0.23670	0.05029	0.01223	0.00139	0.40612	0.01431
2800	0.23667	0.05009	0.01183	0.00254	0.40651	0.01491
