	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d	C:\Users\HCR-Student-01\Desktop\Paul\test\Teep_finished.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
330	0.00000	0.00000	-0.69107	0.00000	0.00000	-0.13101
331	0.00000	0.00000	-0.66682	0.00000	0.00000	-0.44546
332	0.00000	0.00000	-0.64901	0.00000	0.00000	-0.78796
333	0.00000	0.00000	-0.64634	0.00000	0.00000	-1.13162
334	0.00000	0.00000	-0.66117	0.00000	0.00000	-1.45093
335	0.00000	0.00000	-0.68555	0.00000	0.00000	-1.72627
336	0.00000	0.00000	-0.70789	0.00000	0.00000	-1.94700
337	0.00000	0.00000	-0.71740	0.00000	0.00000	-2.10794
338	0.00000	0.00000	-0.71164	0.00000	0.00000	-2.21195
339	0.00000	0.00000	-0.71247	0.00000	0.00000	-2.27430
340	0.00000	0.00000	-0.74516	0.00000	0.00000	-2.30869
