	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
4462	-24.10283	-3.65576	0.09593	0.49021	9.94281	-66.71641	-22.19176	-3.65054	0.21771	4.07797	1.56491	-67.07718	-22.19176	-3.65054	0.21771	4.07797	1.56491	-67.07718	1.83733	2.27233	-11.78615	-5.81858	5.82417	-51.04272	32.67214	2.10296	-14.90401	-2.34780	0.19782	-51.17759	-5.42180	2.00134	-36.53306	0.56230	5.04938	-27.61385	-7.55035	-4.94977	-17.84922	-28.11228	1.85759	-18.41102	26.45662	10.96438	-18.65747	42.21240	-18.33347	18.33428	152.56760	-21.40649	-106.38573	159.75261	24.83386	131.30215	143.64589	-3.67451	-106.62171	162.05098	5.05944	129.07614
4463	-24.57607	-3.72865	0.20878	0.66023	9.44223	-66.72708	-23.19190	-3.72253	0.29872	4.01221	1.61603	-67.05090	-23.19190	-3.72253	0.29872	4.01221	1.61602	-67.05090	1.61338	2.09424	-11.07618	-5.89948	5.74426	-51.25368	33.14322	2.14477	-14.23369	-2.42261	0.14965	-51.38792	-5.33417	2.07948	-36.50854	0.56422	5.13535	-27.56121	-7.24022	-5.12819	-17.62730	-27.82601	1.61287	-18.26670	26.74073	10.95969	-18.68695	42.47004	-18.33582	18.56588	152.61304	-21.43548	-106.03226	159.87369	25.01815	132.56453	143.65294	-3.70336	-106.27912	162.47226	4.97702	130.19571
4464	-25.09115	-4.20279	0.24630	0.78695	9.07256	-66.80643	-24.06530	-4.19773	0.32143	3.94641	1.67128	-67.10291	-24.06530	-4.19773	0.32143	3.94641	1.67127	-67.10291	1.41487	1.97067	-10.49745	-5.97995	5.67439	-51.41980	33.55984	2.22081	-13.71797	-2.47107	0.11251	-51.55613	-5.26791	2.12124	-36.55597	0.48919	5.23524	-27.54673	-6.93729	-5.25186	-17.46328	-27.54084	1.43964	-18.15724	26.91966	11.01915	-18.70750	42.80181	-18.52542	18.78304	152.59753	-21.49381	-105.51247	160.03145	25.27922	133.57303	143.61603	-3.76536	-105.77456	162.82251	5.22364	131.12286
4465	-25.68805	-4.86744	0.25904	0.81773	8.92448	-66.89627	-24.79357	-4.86282	0.33490	3.87218	1.73995	-67.18075	-24.79357	-4.86282	0.33490	3.87218	1.73995	-67.18075	1.23600	1.85771	-10.07619	-6.05869	5.61529	-51.51321	33.90797	2.33361	-13.38960	-2.52616	0.08057	-51.65059	-5.24232	2.19257	-36.59804	0.36706	5.30450	-27.53829	-6.79565	-5.35282	-17.33644	-27.41289	1.30069	-18.07455	27.06458	11.07566	-18.74253	43.13243	-18.87565	18.95596	152.52393	-21.56524	-105.50305	160.16908	25.58134	133.67555	143.52348	-3.68452	-105.74329	163.20982	5.62967	131.16652
4466	-26.05874	-5.42005	0.35057	0.77169	8.91343	-66.93711	-25.44023	-5.41597	0.40897	3.81340	1.74490	-67.22024	-25.44023	-5.41597	0.40897	3.81340	1.74489	-67.22024	1.05030	1.70103	-9.73569	-6.13909	5.55357	-51.57533	34.21109	2.46369	-13.15796	-2.60641	0.04889	-51.71140	-5.22311	2.32054	-36.60989	0.27927	5.34319	-27.52219	-6.84449	-5.45117	-17.26581	-27.46906	1.18388	-18.04336	27.27965	11.08802	-18.78261	43.42291	-19.23549	19.07007	152.40604	-21.61923	-106.23648	160.29585	25.84153	133.21581	143.37762	-3.54245	-106.43935	163.63966	5.96955	130.64629
4467	-26.04095	-5.71266	0.59121	0.64648	8.94375	-66.91079	-26.02985	-5.71255	0.59231	3.77023	1.58944	-67.19818	-26.02985	-5.71255	0.59231	3.77023	1.58944	-67.19818	0.83742	1.47535	-9.36903	-6.22218	5.48967	-51.66758	34.50293	2.58687	-12.89280	-2.70976	0.01211	-51.80034	-5.18150	2.47410	-36.61138	0.26801	5.37549	-27.52326	-6.96866	-5.53426	-17.31765	-27.58671	1.12429	-18.12094	27.60632	11.07477	-18.78329	43.66481	-19.48479	19.12838	152.30156	-21.62521	-107.12434	160.45911	26.00882	132.70926	143.19725	-3.59377	-107.34614	163.90756	6.21518	130.13046
4468	-25.88563	-5.80728	0.97332	0.48233	8.94291	-66.85590	-26.51923	-5.81764	0.90915	3.72000	1.33804	-67.14670	-26.51923	-5.81764	0.90915	3.72000	1.33803	-67.14670	0.60234	1.18707	-8.85859	-6.29444	5.42895	-51.82529	34.79726	2.69742	-12.45185	-2.85145	-0.02026	-51.95124	-5.12532	2.60321	-36.58884	0.31821	5.39982	-27.57070	-7.04390	-5.59624	-17.47643	-27.64321	1.12189	-18.29071	28.04980	11.05672	-18.71175	43.83812	-19.64768	19.15202	152.33556	-21.56573	-107.52023	160.65907	26.11613	132.18004	142.95854	-3.95366	-107.87136	163.76375	6.52371	129.71822
4469	-25.89176	-6.02792	1.50600	0.43350	8.84966	-66.84616	-26.89373	-6.05320	1.40055	3.69359	1.19508	-67.13228	-26.89373	-6.05320	1.40055	3.69360	1.19508	-67.13228	0.37368	0.87561	-8.15199	-6.34248	5.36350	-51.98156	35.08085	2.80621	-11.76945	-3.05634	-0.02465	-52.09528	-5.05622	2.68349	-36.49612	0.40232	5.39444	-27.65047	-7.04668	-5.64567	-17.62521	-27.62836	1.12770	-18.44673	28.61446	11.02301	-18.56533	43.93379	-19.81528	19.16011	152.57204	-21.43399	-107.25869	160.84067	26.21859	131.62964	142.72093	-4.46606	-107.81392	163.25996	7.02341	129.39749
4470	-26.06964	-6.72163	2.20909	0.64220	8.54628	-66.93748	-27.19996	-6.76363	2.07638	3.72504	1.27904	-67.20207	-27.19996	-6.76363	2.07638	3.72504	1.27903	-67.20207	0.17701	0.59156	-7.26500	-6.37210	5.27697	-52.04841	35.34118	2.92804	-10.86481	-3.31700	0.01496	-52.14651	-4.96537	2.73188	-36.31360	0.49621	5.34968	-27.70899	-7.00583	-5.67173	-17.69196	-27.57952	1.12665	-18.51809	29.26027	10.95900	-18.38039	44.00776	-20.01436	19.15372	152.90204	-21.25361	-106.54335	160.96375	26.31856	131.44724	142.73981	-4.77834	-107.23285	162.76727	7.68778	129.45010
4471	-26.23577	-7.83333	3.02743	1.04993	7.96504	-67.10427	-27.45088	-7.89524	2.86117	3.77046	1.50532	-67.32926	-27.45088	-7.89524	2.86117	3.77047	1.50532	-67.32926	0.00442	0.33678	-6.22937	-6.40293	5.16403	-52.05358	35.59196	3.07697	-9.78761	-3.59116	0.08859	-52.13753	-4.88604	2.78543	-36.07179	0.57532	5.27905	-27.70527	-6.90704	-5.64511	-17.71532	-27.47819	1.15974	-18.53050	29.88898	10.88183	-18.25088	44.13321	-20.21416	19.12059	153.13441	-21.11454	-105.83662	161.04350	26.38494	131.73997	143.24344	-4.56981	-106.44580	162.54008	8.41581	129.91083
4472	-26.18163	-8.97032	3.90047	1.36563	7.41110	-67.23035	-27.60559	-9.06346	3.67729	3.76720	1.67756	-67.42089	-27.60559	-9.06346	3.67729	3.76721	1.67756	-67.42089	-0.17217	0.05935	-5.18453	-6.44670	5.03878	-52.03617	35.84912	3.25667	-8.71555	-3.83971	0.16318	-52.10973	-4.88491	2.87122	-35.83174	0.63432	5.21680	-27.65642	-6.71370	-5.57192	-17.73717	-27.28283	1.23590	-18.52514	30.42598	10.82970	-18.26876	44.30958	-20.40933	19.03906	153.16753	-21.11408	-105.64632	161.12303	26.40231	132.02333	144.11362	-3.95309	-105.99647	162.44463	9.16939	130.34143
4473	-25.79477	-9.84089	4.83283	1.29525	7.40389	-67.22055	-27.66782	-9.99168	4.51024	3.70458	1.65448	-67.41107	-27.66782	-9.99168	4.51024	3.70458	1.65448	-67.41107	-0.36054	-0.27243	-4.40063	-6.49737	4.91908	-51.91293	36.09650	3.44983	-7.96494	-4.05557	0.21311	-51.97786	-4.96866	2.99038	-35.63525	0.69222	5.19418	-27.63259	-6.43839	-5.50345	-17.71669	-27.01044	1.29284	-18.48199	30.90475	10.78491	-18.42885	44.48074	-20.62951	18.88193	153.05075	-21.23572	-106.05687	161.22717	26.37255	131.89621	144.99463	-3.43547	-106.14803	162.15723	9.95617	130.44168
4474	-25.21456	-10.45174	5.81058	0.87714	7.97637	-67.10581	-27.71748	-10.69220	5.35129	3.61006	1.48653	-67.33164	-27.71748	-10.69220	5.35129	3.61006	1.48652	-67.33164	-0.54665	-0.62920	-3.98535	-6.55408	4.80462	-51.62898	36.29912	3.63438	-7.64782	-4.24851	0.24837	-51.68628	-5.03793	3.10656	-35.48835	0.75569	5.19906	-27.69405	-6.13157	-5.48740	-17.59511	-26.71792	1.26533	-18.36302	31.42239	10.65254	-18.65682	44.61224	-20.88356	18.65378	152.90300	-21.36899	-106.73911	161.32494	26.30328	131.46132	145.68810	-3.12909	-106.64182	161.58624	10.68279	130.31880
4475	-24.74169	-10.96957	6.76289	0.47511	8.64100	-67.00891	-27.83040	-11.31303	6.16592	3.54819	1.37183	-67.27769	-27.83040	-11.31303	6.16592	3.54820	1.37182	-67.27769	-0.71532	-0.96521	-3.74467	-6.63673	4.68160	-51.25926	36.44569	3.80929	-7.52586	-4.42209	0.29935	-51.31300	-5.00548	3.15719	-35.38661	0.80619	5.18202	-27.82120	-5.81179	-5.56048	-17.37591	-26.42296	1.12016	-18.18446	31.98911	10.40179	-18.89031	44.70600	-21.12848	18.41862	152.79137	-21.45064	-107.52754	161.34543	26.21599	131.01570	146.24260	-2.56738	-107.22010	161.05777	11.09620	130.11084
4476	-24.50749	-11.42588	7.62896	0.35167	9.09258	-67.02316	-28.01304	-11.86433	6.92115	3.59329	1.41619	-67.32076	-28.01304	-11.86433	6.92115	3.59330	1.41618	-67.32076	-0.85876	-1.27908	-3.48807	-6.75673	4.55442	-50.86045	36.56432	3.98590	-7.37880	-4.58646	0.37665	-50.91538	-4.93041	3.10593	-35.30147	0.83714	5.12288	-27.93064	-5.44414	-5.74874	-17.08760	-26.08718	0.84289	-17.98224	32.50097	10.15622	-19.04732	44.77764	-21.31765	18.22915	152.71300	-21.47115	-108.51073	161.27031	26.12725	130.54759	146.63371	-1.71943	-107.96374	160.90428	11.05915	129.67529
4477	-24.33895	-11.61991	8.39234	0.39112	9.47186	-67.13013	-28.22274	-12.15371	7.59206	3.73841	1.50154	-67.45104	-28.22274	-12.15371	7.59206	3.73842	1.50153	-67.45104	-0.98356	-1.60547	-3.25307	-6.90266	4.45670	-50.41150	36.68576	4.16829	-7.26208	-4.75922	0.45694	-50.46851	-4.94072	2.98052	-35.18815	0.87157	5.05641	-27.97374	-5.01725	-6.01744	-16.74804	-25.69763	0.47229	-17.76098	32.90316	10.05771	-19.01885	44.85201	-21.48911	18.04237	152.64566	-21.40092	-109.44344	161.15839	26.02552	129.95190	146.66286	-1.34292	-108.80033	160.96005	10.77556	129.00735
4478	-23.94086	-11.42496	9.07408	0.31612	9.95902	-67.24364	-28.41435	-12.08908	8.16209	3.86411	1.45866	-67.59765	-28.41435	-12.08908	8.16209	3.86412	1.45865	-67.59765	-1.10438	-1.94691	-3.10179	-7.06646	4.41460	-49.94100	36.79977	4.34777	-7.24570	-4.93306	0.50868	-49.99903	-5.05238	2.83863	-35.05408	0.93750	5.00850	-27.98551	-4.63658	-6.27205	-16.42287	-25.35286	0.11985	-17.54854	33.27164	10.11825	-18.82655	44.94490	-21.76315	17.76551	152.53574	-21.26527	-109.82342	161.02603	25.89176	129.56638	146.30547	-1.77271	-109.29798	160.84262	10.52375	128.60345
4479	-23.23806	-11.05565	9.70018	0.05020	10.32534	-67.32099	-28.53424	-11.89439	8.64580	3.79703	1.30863	-67.70204	-28.53424	-11.89439	8.64580	3.79703	1.30863	-67.70204	-1.23078	-2.25549	-2.87538	-7.25197	4.41204	-49.61086	36.86598	4.50644	-7.11406	-5.07000	0.51907	-49.67186	-5.15475	2.70576	-34.96262	1.04826	4.95373	-28.03127	-4.46228	-6.44421	-16.20060	-25.20318	-0.11936	-17.40287	33.69802	10.23932	-18.68745	45.03222	-22.20941	17.35135	152.29703	-21.20929	-109.79412	160.79642	25.70742	129.72609	145.87529	-2.17228	-109.37138	160.54904	10.36326	128.78224
4480	-22.47572	-10.89525	10.29487	-0.26633	10.21099	-67.38934	-28.50311	-11.90600	9.10235	3.46150	1.20998	-67.76154	-28.50311	-11.90600	9.10235	3.46151	1.20997	-67.76154	-1.36466	-2.49869	-2.42933	-7.46419	4.41583	-49.53183	36.86621	4.63730	-6.68014	-5.12663	0.48649	-49.60186	-5.18313	2.57712	-34.96148	1.19627	4.86670	-28.13710	-4.49951	-6.56346	-16.02732	-25.25961	-0.29187	-17.28412	34.19949	10.31079	-18.78258	45.07468	-22.75715	16.80864	151.90001	-21.33723	-110.09858	160.43011	25.43751	130.11504	145.61057	-1.66231	-109.52963	160.29723	10.29710	129.15892
4481	-21.87489	-11.11168	10.89896	-0.53771	9.73372	-67.47141	-28.26879	-12.24528	9.60335	2.98400	1.20096	-67.80799	-28.26879	-12.24528	9.60335	2.98400	1.20096	-67.80799	-1.50397	-2.70280	-1.93369	-7.70596	4.42802	-49.54662	36.82608	4.75096	-6.16647	-5.08982	0.40674	-49.63211	-5.20553	2.46098	-35.01028	1.34776	4.76625	-28.26356	-4.52218	-6.74289	-15.71330	-25.31695	-0.57027	-17.05614	34.75533	10.28809	-19.03858	45.07352	-23.27850	16.19057	151.41266	-21.55591	-111.03729	159.99165	25.07332	130.34618	145.46384	-0.61402	-110.17201	160.03140	10.39920	129.39589
4482	-21.41532	-11.54485	11.54009	-0.78441	9.22508	-67.57455	-27.84578	-12.75248	10.18537	2.52948	1.15924	-67.87527	-27.84578	-12.75248	10.18537	2.52949	1.15923	-67.87527	-1.64541	-2.91472	-1.57889	-7.97206	4.48768	-49.41170	36.78566	4.85126	-5.81779	-5.00605	0.28407	-49.51407	-5.29578	2.37745	-34.96194	1.46109	4.67388	-28.32607	-4.27828	-7.05112	-15.20241	-25.12928	-1.03866	-16.69162	35.34326	10.19817	-19.25982	45.05007	-23.70705	15.60872	150.91861	-21.70459	-112.30383	159.51492	24.68305	130.69905	145.26375	-0.04905	-111.25505	159.54932	10.52811	129.81419
4483	-21.01555	-11.98364	12.21286	-1.04312	8.76981	-67.72492	-27.28322	-13.23246	10.84337	2.13748	0.97271	-67.99571	-27.28322	-13.23246	10.84337	2.13748	0.97270	-67.99571	-1.80238	-3.14916	-1.27625	-8.25390	4.62715	-49.08054	36.77137	4.91803	-5.51337	-4.94050	0.13857	-49.19666	-5.44350	2.32811	-34.68203	1.52157	4.57516	-28.25502	-3.73397	-7.38903	-14.67057	-24.64342	-1.54244	-16.31899	35.93542	10.07005	-19.39590	44.97032	-24.04107	15.15589	150.44604	-21.75789	-113.52810	158.90364	24.33029	131.47903	144.86449	-0.25906	-112.49365	158.92206	10.33676	130.61935
4484	-20.66504	-12.37144	12.87024	-1.36439	8.44429	-67.92065	-26.66861	-13.63673	11.51805	1.79755	0.61657	-68.17104	-26.66861	-13.63673	11.51805	1.79755	0.61657	-68.17104	-2.00070	-3.38562	-0.89247	-8.56351	4.83925	-48.67439	36.79446	4.93073	-5.07553	-4.89534	-0.01800	-48.80392	-5.61667	2.28656	-34.20910	1.54792	4.46006	-28.05229	-3.05889	-7.56950	-14.26807	-24.01159	-1.85357	-16.01058	36.52697	9.88215	-19.57451	44.76316	-24.30185	14.76641	149.98268	-21.82745	-114.41189	158.03195	23.94966	132.33365	144.25281	-0.70458	-113.46666	158.45119	9.71391	131.33675
