	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
4321	-0.02551	-0.03635	0.01419	-0.17419	-0.08120	-0.04551	-0.15754	-0.07092	-0.04533	-0.13673	-0.16968	-0.01660	-0.08372	-0.03699	-0.04140	-0.08146	-0.16369	-0.03287	-0.02652	-0.04830	0.00767	-0.08438	-0.10845	0.04008	-0.10082	-0.09916	0.02767	-0.02627	-0.03945	0.02403	0.00845	-0.02631	0.01238	-0.02511	-0.04686	0.02778	0.01545	0.01878	0.00064	-0.03943	-0.02850	0.02031	0.01055	0.02084	0.00095	0.01525	0.02468	0.02138	-0.00319	0.01459	0.00479	0.01807	0.02526	0.01893	-0.00257	0.01904	0.00331
4322	-0.02937	-0.04089	0.00907	-0.14864	-0.05489	-0.01648	-0.15100	-0.11083	-0.02359	-0.08232	-0.10786	-0.01945	-0.12039	-0.03832	-0.03820	-0.03626	-0.11500	-0.03857	-0.05564	-0.05006	0.00313	-0.06966	-0.12274	0.04503	-0.10052	-0.10770	0.02794	-0.03819	-0.05488	0.02245	0.00767	-0.02774	0.00676	-0.03063	-0.05977	0.00621	0.01415	0.02367	0.00094	-0.01307	-0.03003	0.00109	-0.00148	0.02717	0.00230	-0.00509	0.03268	0.00379	-0.02095	0.00334	0.00385	-0.00191	0.03471	0.00716	-0.02059	0.00609	0.00260
4323	-0.02970	-0.04381	0.00640	-0.13867	-0.02800	0.01207	-0.13360	-0.14388	0.00203	-0.03935	-0.05573	-0.01452	-0.12805	-0.04040	-0.02802	-0.01190	-0.09081	-0.02822	-0.06766	-0.04066	-0.01015	-0.05206	-0.11467	0.02875	-0.09264	-0.10043	0.02121	-0.04510	-0.05907	0.01855	0.00582	-0.03154	0.00770	-0.03077	-0.06920	-0.00671	0.01527	0.01406	0.00554	-0.00037	-0.04278	-0.01167	-0.00147	0.02884	0.00649	-0.02024	0.02197	-0.00372	-0.02020	0.00260	0.01187	-0.01927	0.02381	0.00278	-0.02028	0.00177	0.01263
4324	-0.02521	-0.04092	0.00240	-0.14711	-0.02692	0.02596	-0.11811	-0.10559	-0.00231	-0.02519	-0.03686	-0.00844	-0.11001	-0.04120	-0.01686	-0.02160	-0.08653	-0.01044	-0.07160	-0.03715	-0.02101	-0.04759	-0.09116	-0.00006	-0.08279	-0.08584	0.01282	-0.04108	-0.05389	0.01071	0.00450	-0.02460	0.00568	-0.02308	-0.06008	-0.01376	0.01994	0.00202	0.00795	-0.00407	-0.05281	-0.02271	0.01418	0.02196	0.00759	-0.02477	0.00442	-0.01057	-0.00167	0.00816	0.01190	-0.02568	0.00541	-0.00443	-0.00211	0.00487	0.01328
4325	-0.02568	-0.03695	-0.00579	-0.15548	-0.06017	0.00658	-0.11168	0.00362	-0.04898	-0.06495	-0.07310	-0.00961	-0.08746	-0.04389	-0.01751	-0.06282	-0.10202	-0.00403	-0.08429	-0.05234	-0.02713	-0.05227	-0.06928	-0.02337	-0.07370	-0.07460	0.00823	-0.03481	-0.05056	-0.00005	-0.00903	-0.01357	-0.00556	-0.02119	-0.03746	-0.01753	0.01375	-0.00395	0.00067	-0.01385	-0.04921	-0.03034	0.03152	0.01137	-0.00185	-0.02073	-0.00943	-0.02005	0.02465	0.00916	-0.00895	-0.02183	-0.00904	-0.01619	0.02416	0.00626	-0.00909
4326	-0.03555	-0.03801	-0.01282	-0.15431	-0.09709	-0.02553	-0.10652	0.10135	-0.10890	-0.13607	-0.13533	-0.00986	-0.06608	-0.04904	-0.03552	-0.09773	-0.11930	-0.01979	-0.09465	-0.07716	-0.03237	-0.05138	-0.06331	-0.03179	-0.06705	-0.07332	0.00777	-0.03583	-0.05256	-0.00986	-0.04065	-0.01732	-0.01552	-0.03187	-0.02074	-0.01347	-0.01101	-0.00870	-0.00872	-0.01737	-0.03679	-0.02458	0.03533	0.00491	-0.01415	-0.00243	-0.01899	-0.01934	0.04554	0.00560	-0.02859	-0.00396	-0.01938	-0.01833	0.04528	0.00471	-0.03003
4327	-0.04628	-0.04038	-0.01152	-0.15275	-0.10221	-0.03332	-0.10192	0.11441	-0.14030	-0.17241	-0.16032	0.00009	-0.04086	-0.04813	-0.06192	-0.08963	-0.11067	-0.04413	-0.07799	-0.08199	-0.04013	-0.04710	-0.06971	-0.02698	-0.06802	-0.07733	0.00914	-0.04387	-0.05415	-0.01431	-0.07079	-0.03376	-0.01117	-0.04300	-0.01742	0.00092	-0.03779	-0.01284	-0.00734	-0.01081	-0.02311	-0.00301	0.02348	0.00638	-0.01459	0.02275	-0.02126	-0.00003	0.04731	0.00524	-0.01987	0.01950	-0.02283	-0.00129	0.04736	0.00586	-0.02056
4328	-0.05072	-0.03593	-0.00433	-0.16338	-0.08260	-0.01830	-0.11021	0.05588	-0.12533	-0.15445	-0.13560	0.00779	-0.02514	-0.02731	-0.07730	-0.05795	-0.08172	-0.05364	-0.04096	-0.04243	-0.05191	-0.05916	-0.07169	-0.01467	-0.08146	-0.07498	0.01014	-0.05531	-0.05316	-0.01207	-0.07471	-0.03813	0.00227	-0.04252	-0.01701	0.01408	-0.04528	-0.00672	0.00322	-0.00289	-0.00942	0.01705	0.00402	0.01502	-0.00281	0.02997	-0.01047	0.02154	0.02721	0.00935	0.00743	0.02571	-0.01260	0.01966	0.02747	0.01016	0.00912
4329	-0.05146	-0.02606	-0.00143	-0.18000	-0.07613	-0.01428	-0.12338	-0.00535	-0.08697	-0.13673	-0.11479	-0.00405	-0.03964	0.00685	-0.07508	-0.05753	-0.07233	-0.03992	-0.01881	0.01941	-0.06626	-0.09055	-0.06360	-0.00168	-0.10043	-0.06521	0.00958	-0.06788	-0.05410	-0.00680	-0.05229	-0.01770	0.00733	-0.03289	-0.01010	0.00903	-0.03312	0.01139	0.00984	-0.00272	0.00161	0.01302	-0.01440	0.02614	0.00738	0.01493	0.00465	0.01731	-0.00487	0.01024	0.01956	0.01160	0.00300	0.01591	-0.00470	0.00991	0.02261
4330	-0.05271	-0.02113	-0.00744	-0.18022	-0.09472	-0.03710	-0.11794	-0.04049	-0.06164	-0.16352	-0.13288	-0.02797	-0.07571	0.01586	-0.07078	-0.10653	-0.10311	-0.01002	-0.02969	0.03819	-0.07209	-0.11433	-0.05963	0.00650	-0.10850	-0.06145	0.00727	-0.07730	-0.05629	-0.00506	-0.02713	0.00789	-0.00244	-0.02441	-0.00357	-0.01403	-0.01749	0.02671	0.00616	-0.00886	0.00315	-0.01438	-0.02368	0.03145	0.00670	-0.00109	0.00792	-0.01573	-0.03239	0.00179	0.00413	-0.00299	0.00682	-0.01725	-0.03259	0.00005	0.00541
4331	-0.05350	-0.02644	-0.01567	-0.15771	-0.10733	-0.05996	-0.09006	-0.07355	-0.05693	-0.20914	-0.15603	-0.03763	-0.09829	-0.02323	-0.07322	-0.16505	-0.14442	0.02322	-0.05561	-0.01627	-0.05419	-0.11064	-0.07127	0.00933	-0.10105	-0.07145	0.00308	-0.07697	-0.05107	-0.00998	-0.01894	0.00994	-0.01507	-0.02400	-0.01221	-0.03421	-0.01070	0.02427	-0.00146	-0.01523	-0.00885	-0.03947	-0.01997	0.02494	-0.00042	-0.00497	0.00008	-0.04659	-0.03969	-0.01066	-0.01561	-0.00617	-0.00090	-0.04880	-0.04009	-0.01229	-0.01738
4332	-0.04862	-0.03340	-0.01699	-0.12887	-0.08722	-0.04827	-0.06501	-0.09534	-0.05606	-0.21826	-0.13613	-0.01985	-0.09002	-0.06679	-0.06815	-0.18178	-0.15039	0.04287	-0.06550	-0.08183	-0.01784	-0.09559	-0.08866	0.01232	-0.09461	-0.08433	0.00008	-0.06064	-0.03442	-0.01536	-0.02097	-0.01077	-0.01772	-0.02839	-0.03528	-0.03454	-0.01044	0.00994	-0.00567	-0.02098	-0.02740	-0.04222	-0.01002	0.01125	-0.00564	-0.00313	-0.00265	-0.04864	-0.02685	-0.01548	-0.01812	-0.00387	-0.00348	-0.05099	-0.02706	-0.01526	-0.02151
4333	-0.03693	-0.02932	-0.01109	-0.11335	-0.04816	-0.00197	-0.08184	-0.05317	-0.05207	-0.17028	-0.07590	0.00993	-0.06739	-0.04810	-0.04700	-0.14036	-0.10574	0.03468	-0.04667	-0.07373	0.00481	-0.09408	-0.09390	0.02139	-0.10430	-0.08521	0.00528	-0.03192	-0.01357	-0.01102	-0.01686	-0.02674	-0.01326	-0.03033	-0.05274	-0.02270	-0.00933	0.00299	-0.00797	-0.02968	-0.03788	-0.03003	-0.00553	0.00329	-0.00828	-0.00631	0.00635	-0.03009	-0.01206	-0.00702	-0.01055	-0.00630	0.00592	-0.03206	-0.01202	-0.00514	-0.01417
4334	-0.03312	-0.01690	-0.00634	-0.13792	-0.02534	0.04942	-0.15184	0.05336	-0.05694	-0.09379	-0.01891	0.02362	-0.04959	0.02546	-0.02591	-0.06455	-0.03151	-0.00160	-0.02329	-0.00109	-0.01117	-0.10288	-0.08404	0.03473	-0.12115	-0.07353	0.01920	-0.01909	-0.00287	0.00288	-0.02049	-0.02734	-0.01382	-0.03402	-0.04960	-0.02077	-0.01588	0.00303	-0.01240	-0.04288	-0.03262	-0.02456	-0.01129	0.00891	-0.01311	-0.01938	0.01778	-0.01566	-0.00819	0.01197	-0.00584	-0.01804	0.01814	-0.01655	-0.00809	0.01368	-0.00811
4335	-0.05826	-0.01577	-0.00993	-0.22405	-0.04197	0.07466	-0.21341	0.14790	-0.08160	-0.03777	-0.00265	0.00613	-0.03892	0.07061	-0.02065	-0.00053	0.03302	-0.05108	-0.03855	0.03793	-0.05131	-0.10067	-0.07329	0.04478	-0.12345	-0.06196	0.02986	-0.05933	-0.01859	0.01340	-0.06730	-0.03332	-0.02390	-0.05011	-0.03210	-0.03913	-0.04968	-0.01376	-0.01609	-0.05647	-0.01722	-0.03647	-0.01938	0.02458	-0.02083	-0.04009	0.02157	-0.01840	-0.00636	0.03409	-0.00377	-0.03613	0.02355	-0.01677	-0.00628	0.03396	-0.00237
4336	-0.10492	-0.03696	-0.01961	-0.33504	-0.09754	0.06260	-0.19553	0.17215	-0.11709	-0.03389	-0.03258	-0.03039	-0.03115	0.03811	-0.02943	0.01019	0.04988	-0.09094	-0.09404	-0.01392	-0.07919	-0.07972	-0.07545	0.04594	-0.10368	-0.06183	0.02507	-0.14161	-0.06210	0.00989	-0.14764	-0.05720	-0.03461	-0.07413	-0.01924	-0.06399	-0.10131	-0.05132	-0.01243	-0.06230	-0.00672	-0.05608	-0.01652	0.03896	-0.02445	-0.05685	0.01442	-0.03332	0.00651	0.04714	-0.00041	-0.04937	0.01845	-0.02865	0.00655	0.04509	0.00462
4337	-0.12489	-0.06032	-0.02533	-0.37200	-0.15479	0.02371	-0.11104	0.14518	-0.14869	-0.07595	-0.08294	-0.05452	-0.02577	-0.02256	-0.05463	-0.03981	0.00692	-0.09823	-0.12176	-0.08754	-0.08063	-0.05227	-0.08766	0.03553	-0.07502	-0.07179	0.00696	-0.18286	-0.09737	-0.00526	-0.17990	-0.07248	-0.03062	-0.08575	-0.02564	-0.06709	-0.11651	-0.06852	-0.00034	-0.05529	-0.01570	-0.06082	-0.00237	0.03774	-0.01512	-0.05337	0.00000	-0.04088	0.02193	0.03830	0.00636	-0.04450	0.00482	-0.03476	0.02198	0.03624	0.01167
4338	-0.08053	-0.05391	-0.01993	-0.26584	-0.15039	-0.02812	-0.01520	0.11306	-0.17177	-0.13111	-0.12028	-0.04465	-0.02854	-0.03598	-0.10509	-0.11822	-0.07134	-0.06208	-0.06431	-0.07687	-0.07179	-0.03631	-0.09467	0.01407	-0.05625	-0.08134	-0.00988	-0.11369	-0.07671	-0.02144	-0.09879	-0.04637	-0.00682	-0.07292	-0.04735	-0.03382	-0.05493	-0.02671	0.01295	-0.04036	-0.03910	-0.03512	0.00695	0.01495	0.00601	-0.02601	-0.00978	-0.02242	0.02009	0.00961	0.01676	-0.02044	-0.00658	-0.01746	0.02040	0.01018	0.01981
4339	-0.00495	-0.02016	-0.00765	-0.07283	-0.07234	-0.07802	0.05402	0.08534	-0.17396	-0.16689	-0.12830	-0.01206	-0.04865	-0.00809	-0.15399	-0.17757	-0.14079	-0.00036	0.02949	0.00181	-0.06012	-0.04217	-0.08671	-0.00934	-0.05463	-0.08242	-0.01295	0.01292	-0.00913	-0.02930	0.03787	0.00526	0.01899	-0.04901	-0.06597	0.01253	0.04199	0.04617	0.01924	-0.02985	-0.05219	0.00747	0.00406	-0.01786	0.02540	0.00744	-0.00754	0.01350	0.00507	-0.01757	0.02511	0.00720	-0.00729	0.01518	0.00585	-0.01346	0.02665
4340	0.02840	0.00400	0.00067	0.05899	0.00989	-0.09609	0.05556	0.05743	-0.14264	-0.16823	-0.10455	0.01375	-0.08274	-0.00624	-0.14507	-0.18884	-0.16446	0.04670	0.05686	0.03055	-0.02845	-0.06511	-0.06762	-0.02081	-0.06417	-0.07372	-0.00408	0.07028	0.03892	-0.02696	0.10186	0.03215	0.02266	-0.03972	-0.06914	0.03072	0.08812	0.08247	0.01724	-0.03171	-0.04259	0.03142	-0.00014	-0.03931	0.03037	0.01948	-0.00301	0.03283	-0.00143	-0.02361	0.02163	0.01610	-0.00469	0.03101	-0.00036	-0.01753	0.02290
4341	-0.00387	-0.00098	0.00045	0.04380	0.03533	-0.05708	-0.03628	0.05064	-0.09493	-0.14008	-0.05333	0.01919	-0.10843	-0.04677	-0.06976	-0.16050	-0.13617	0.05513	-0.00347	-0.02930	0.02474	-0.09152	-0.04874	-0.01717	-0.07905	-0.05918	0.00380	0.01804	0.02962	-0.01878	0.05255	0.01672	0.00457	-0.05387	-0.05971	0.01115	0.05483	0.06146	0.01178	-0.04170	-0.02587	0.01931	-0.00094	-0.03670	0.02122	0.00080	-0.00663	0.01805	0.00291	-0.01261	0.00534	-0.00120	-0.00797	0.01529	0.00390	-0.00670	0.00601
4342	-0.05916	-0.01933	-0.00249	-0.05555	0.00369	0.01525	-0.16253	0.06985	-0.05849	-0.10200	0.00031	0.01091	-0.11233	-0.07916	0.01143	-0.12427	-0.08715	0.03681	-0.08639	-0.09637	0.06434	-0.11262	-0.03827	-0.00936	-0.09868	-0.04632	0.00363	-0.06917	-0.00794	-0.00853	-0.03797	-0.01497	-0.01279	-0.07708	-0.04829	-0.01623	-0.01154	0.01992	0.00809	-0.04965	-0.02444	-0.00919	-0.00617	-0.01641	0.00913	-0.02284	-0.01824	-0.00973	0.00425	-0.00316	-0.00782	-0.02224	-0.01810	-0.01016	0.00491	0.00096	-0.00758
4343	-0.09574	-0.03307	-0.00234	-0.13000	-0.06208	0.05968	-0.21066	0.07242	-0.03291	-0.08442	0.01209	-0.00494	-0.10797	-0.07179	0.04119	-0.10384	-0.05758	0.01310	-0.14696	-0.11032	0.05852	-0.12457	-0.03412	-0.00845	-0.11673	-0.03961	0.00142	-0.12156	-0.03530	0.00202	-0.09975	-0.03900	-0.01615	-0.09364	-0.04118	-0.02507	-0.06133	-0.00988	0.00684	-0.05098	-0.03805	-0.02585	-0.01824	0.00529	0.00193	-0.02252	-0.03089	-0.02180	-0.00028	-0.00284	-0.00405	-0.02165	-0.03000	-0.01915	0.00003	-0.00184	-0.00174
4344	-0.10778	-0.04008	-0.00136	-0.15517	-0.13288	0.04773	-0.13563	0.02504	0.00357	-0.11303	-0.03836	-0.02448	-0.10609	-0.04279	0.02395	-0.10390	-0.05889	-0.00772	-0.18304	-0.09118	0.01545	-0.12336	-0.03068	-0.01533	-0.12204	-0.03751	0.00260	-0.13528	-0.04681	0.00877	-0.12244	-0.05129	-0.01248	-0.09839	-0.03630	-0.01889	-0.08257	-0.02610	0.00349	-0.04523	-0.04485	-0.02450	-0.02831	0.01593	-0.00356	-0.00320	-0.03233	-0.01569	0.00011	-0.00511	0.00879	-0.00410	-0.03184	-0.01160	0.00021	-0.00728	0.01569
4345	-0.10123	-0.04197	-0.00368	-0.16742	-0.17326	0.01418	-0.00148	-0.04037	0.04795	-0.16994	-0.11069	-0.03401	-0.09126	-0.00821	0.00174	-0.11606	-0.07052	-0.02085	-0.17499	-0.05383	-0.03275	-0.11344	-0.03120	-0.02200	-0.11665	-0.03958	0.00303	-0.12509	-0.05064	0.00861	-0.11730	-0.05254	-0.01154	-0.09109	-0.03205	-0.01393	-0.08068	-0.03356	-0.00442	-0.03164	-0.03374	-0.01809	-0.02651	0.01359	-0.01147	0.01454	-0.01505	-0.00829	0.01126	-0.00269	0.01487	0.01212	-0.01519	-0.00432	0.01138	-0.00598	0.02541
4346	-0.07947	-0.03800	-0.00753	-0.17582	-0.16266	0.00685	0.08969	-0.06263	0.06553	-0.19344	-0.13523	-0.02224	-0.05228	0.03804	-0.00571	-0.12286	-0.06705	-0.01961	-0.09834	0.01974	-0.06499	-0.10924	-0.04112	-0.02041	-0.11517	-0.04695	-0.00066	-0.09582	-0.05168	0.00539	-0.09119	-0.04465	-0.01377	-0.07572	-0.03192	-0.01631	-0.06006	-0.02925	-0.01147	-0.01690	-0.01739	-0.01697	-0.01257	0.00787	-0.01734	0.02317	0.01251	-0.00811	0.02438	0.00500	0.01047	0.02038	0.01211	-0.00462	0.02460	0.00292	0.02044
4347	-0.05569	-0.03130	-0.00819	-0.16210	-0.11334	0.02946	0.09774	-0.03597	0.03760	-0.15306	-0.09117	-0.00021	-0.01442	0.07773	-0.01418	-0.11118	-0.04541	-0.00787	0.00403	0.10034	-0.07523	-0.11421	-0.05398	-0.01220	-0.12042	-0.05527	-0.00461	-0.06649	-0.05318	0.00495	-0.05990	-0.03557	-0.01466	-0.06216	-0.03761	-0.01995	-0.03212	-0.01351	-0.01018	-0.01390	-0.01084	-0.01795	0.00343	0.00972	-0.01434	0.01994	0.03094	-0.00827	0.02672	0.01305	0.00212	0.01753	0.03057	-0.00530	0.02696	0.01264	0.00785
4348	-0.04990	-0.02779	-0.00454	-0.13009	-0.06272	0.04972	0.06369	-0.00738	-0.01643	-0.09365	-0.03030	0.01232	-0.01225	0.06013	-0.03355	-0.08958	-0.02996	0.00177	0.04268	0.10301	-0.05653	-0.11545	-0.05987	-0.00529	-0.11999	-0.05904	-0.00453	-0.06666	-0.05158	0.00589	-0.04820	-0.03389	-0.01064	-0.05923	-0.04555	-0.01757	-0.01736	0.00235	-0.00026	-0.02463	-0.01378	-0.01293	0.01008	0.01909	-0.00339	0.00003	0.02844	-0.00258	0.01508	0.01522	-0.00351	-0.00144	0.02826	-0.00052	0.01517	0.01543	-0.00234
4349	-0.06569	-0.02906	-0.00034	-0.10662	-0.04266	0.04613	0.03062	-0.00373	-0.05923	-0.07318	-0.01141	0.01109	-0.04476	-0.02600	-0.04509	-0.07965	-0.04282	0.00466	-0.01090	-0.00102	-0.00795	-0.10701	-0.06107	-0.00283	-0.11110	-0.06074	-0.00102	-0.09633	-0.03950	0.00099	-0.06409	-0.04050	-0.00252	-0.06639	-0.05066	-0.00932	-0.02592	0.00683	0.01056	-0.03789	-0.01795	-0.00205	0.00518	0.02801	0.00707	-0.02679	0.01027	0.00452	-0.00209	0.01018	-0.00343	-0.02697	0.01031	0.00509	-0.00212	0.01035	-0.00447
4350	-0.08373	-0.03178	-0.00057	-0.10644	-0.05518	0.02640	0.00211	-0.01599	-0.06585	-0.09286	-0.03622	0.00330	-0.08367	-0.10943	-0.03679	-0.08704	-0.06928	0.00458	-0.09193	-0.12279	0.03924	-0.09503	-0.06576	-0.00662	-0.10549	-0.06596	0.00074	-0.12005	-0.02313	-0.01090	-0.08865	-0.04864	0.00293	-0.07347	-0.04843	-0.00334	-0.04481	0.00021	0.01384	-0.04386	-0.01875	0.00468	-0.00167	0.03236	0.00919	-0.03629	-0.00862	0.00456	-0.01275	0.00441	0.00098	-0.03582	-0.00865	0.00344	-0.01271	0.00496	0.00008
4351	-0.08324	-0.03154	-0.00679	-0.11507	-0.07460	0.00597	-0.03038	-0.03272	-0.03737	-0.11163	-0.06001	-0.00824	-0.11018	-0.10437	-0.02882	-0.09321	-0.07196	-0.00004	-0.13002	-0.14368	0.03237	-0.08104	-0.07308	-0.02159	-0.10858	-0.07298	-0.00431	-0.10694	-0.01873	-0.01974	-0.09915	-0.05037	-0.00133	-0.07024	-0.03639	-0.00815	-0.05332	-0.00810	0.00773	-0.03915	-0.01453	-0.00152	0.00110	0.03395	0.00229	-0.01914	-0.01683	-0.00570	-0.01195	0.00400	0.00381	-0.01888	-0.01710	-0.00762	-0.01171	0.00566	0.00340
4352	-0.06546	-0.02714	-0.01501	-0.10473	-0.07012	-0.01197	-0.06411	-0.05381	0.00998	-0.10067	-0.04960	-0.02340	-0.12171	-0.01235	-0.03781	-0.08081	-0.04245	-0.01390	-0.12407	-0.04642	-0.03871	-0.06700	-0.07528	-0.04153	-0.11503	-0.07523	-0.01214	-0.06663	-0.02903	-0.01708	-0.09293	-0.04554	-0.01352	-0.05825	-0.02009	-0.02150	-0.04689	-0.01153	-0.00245	-0.02451	-0.00556	-0.01580	0.01281	0.03499	-0.00791	0.00454	-0.01410	-0.02007	-0.00500	0.00760	-0.00132	0.00455	-0.01427	-0.02093	-0.00461	0.01038	-0.00229
4353	-0.05202	-0.02397	-0.01823	-0.06754	-0.03685	-0.03201	-0.08919	-0.07579	0.05050	-0.07201	-0.02130	-0.03435	-0.11861	0.07319	-0.04550	-0.05933	-0.01548	-0.02726	-0.11086	0.06420	-0.10944	-0.06590	-0.06994	-0.04501	-0.12202	-0.07082	-0.00976	-0.04209	-0.04100	-0.00800	-0.08380	-0.04437	-0.02248	-0.05022	-0.01464	-0.02957	-0.03909	-0.01336	-0.00925	-0.00783	0.00220	-0.02212	0.02028	0.03380	-0.01453	0.00911	-0.00673	-0.02545	0.00270	0.01179	-0.01053	0.00921	-0.00642	-0.02403	0.00305	0.01458	-0.01221
