	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedRoundhouseE1.c3d
4830	-4.89919	0.00000	-0.00000	-6.75425	-0.00000	0.00000	-18.46359	-11.53445	12.05941	11.82523	3.31211	-20.84361	-4.99064	-2.12923	-0.00009	-5.18971	-1.02836	0.00009	23.07669	18.06172	11.38022	1.44461	5.12737	-16.59798	2.91346	14.23602	-5.83383	4.97912	-11.55919	20.25896	50.97351	-0.00091	-99.53144	60.35698	0.00497	95.26258	2.37111	-3.03873	0.00305	-5.52750	-0.30440	0.00917	-12.59160	-9.82785	20.26621	-33.74529	-16.53038	15.38232	0.79899	5.60069	8.44675
4831	-4.78093	-0.00000	0.00000	-6.75530	0.00000	-0.00000	-18.56508	-11.24515	11.90484	11.84982	3.02130	-20.70167	-4.93970	-2.29988	-0.00005	-5.26220	-1.05500	-0.00004	23.08566	18.17935	11.47738	1.54982	5.15927	-16.70099	2.80304	14.34201	-5.65674	4.71182	-11.60671	20.37948	52.07656	-0.00857	-98.92659	61.87570	0.04803	93.43893	2.09913	-3.40245	0.00182	-6.28338	-0.90020	0.01695	-12.48951	-10.07036	20.25413	-33.67060	-16.75224	15.27934	0.73178	5.58693	8.42018
4832	-4.93104	0.00000	-0.00000	-6.98412	-0.00000	0.00000	-18.61854	-11.04755	11.91669	11.90084	2.52981	-20.80876	-4.95315	-2.50566	0.00013	-5.30621	-0.94790	-0.00010	23.19728	18.36448	11.36597	1.69090	5.20660	-16.66338	2.52592	14.40519	-5.30930	4.49481	-11.66155	20.63130	53.26577	-0.00923	-98.21250	63.29105	0.04503	90.48169	1.92264	-3.18317	0.00039	-7.47133	-1.44732	0.01180	-12.40949	-10.36066	20.35755	-33.61197	-17.05970	15.26885	0.72023	5.62086	8.33510
4833	-5.21616	0.00000	0.00000	-7.30920	0.00000	0.00000	-18.58001	-10.99317	11.96628	11.94006	2.05797	-21.10512	-5.03916	-2.64664	0.00011	-5.32972	-0.76663	-0.00006	23.34768	18.54011	11.22584	1.81860	5.23878	-16.45077	2.14788	14.39666	-4.83422	4.37623	-11.71262	20.93423	54.27923	-0.00258	-97.75379	64.54597	0.00573	88.40890	1.88279	-2.36663	0.00068	-8.33607	-1.31549	0.00271	-12.44391	-10.58693	20.52232	-33.65493	-17.32925	15.34128	0.71413	5.69620	8.24491
4834	-5.47250	0.00000	0.00000	-7.53483	-0.00000	-0.00000	-18.46455	-11.09447	11.93213	11.92074	1.81315	-21.39128	-5.13264	-2.67841	-0.00004	-5.35543	-0.63646	0.00002	23.43219	18.64003	11.26328	1.90591	5.23719	-16.12471	1.82358	14.34830	-4.44423	4.30513	-11.75453	21.13414	55.02629	0.00358	-97.83394	65.60833	-0.02262	88.22598	1.89306	-1.68657	0.00162	-8.45815	-0.54479	0.00326	-12.65145	-10.74055	20.68258	-33.86348	-17.52945	15.43692	0.67023	5.77019	8.21542
4835	-5.53679	-0.00000	-0.00000	-7.57906	0.00000	-0.00000	-18.37638	-11.31028	11.84025	11.86376	1.87278	-21.48450	-5.15260	-2.65321	-0.00007	-5.41347	-0.62999	0.00015	23.39484	18.66368	11.49510	1.96660	5.20142	-15.85520	1.64419	14.32357	-4.26391	4.24964	-11.77993	21.21189	55.63313	0.00466	-98.34905	66.43822	-0.02128	89.38772	1.86097	-1.88736	0.00329	-8.03709	0.21111	0.00296	-12.99099	-10.84194	20.79898	-34.20264	-17.66534	15.51026	0.58379	5.78089	8.24901
4836	-5.29109	0.00000	-0.00000	-7.41728	0.00000	0.00000	-18.43469	-11.54692	11.73988	11.81176	2.13182	-21.35073	-5.06309	-2.63659	-0.00004	-5.49897	-0.71892	0.00021	23.24804	18.63131	11.83743	2.00369	5.13378	-15.80063	1.59009	14.35290	-4.22135	4.23790	-11.79593	21.27592	56.13939	0.00186	-98.84454	67.01707	-0.00750	90.94817	1.77871	-2.69450	0.00382	-7.46430	0.53953	-0.00045	-13.36253	-10.88844	20.81266	-34.57813	-17.71355	15.50574	0.46486	5.69659	8.28708
4837	-4.86574	0.00000	-0.00000	-7.11575	0.00000	-0.00000	-18.61810	-11.70170	11.61222	11.78708	2.38413	-21.13420	-4.91906	-2.62369	-0.00002	-5.55385	-0.82206	0.00011	23.07774	18.54542	12.17688	1.99873	5.04361	-15.94186	1.61710	14.43108	-4.21366	4.26906	-11.82418	21.38824	56.33520	0.00202	-98.84988	67.40866	0.00193	92.31256	1.64560	-2.92222	-0.00033	-6.94157	0.61470	-0.00119	-13.70675	-10.89358	20.67435	-34.93719	-17.66918	15.37090	0.32811	5.55750	8.27702
4838	-4.58319	0.00000	-0.00000	-6.89003	0.00000	0.00000	-18.77366	-11.70055	11.43256	11.81112	2.51475	-21.01060	-4.84711	-2.56903	-0.00015	-5.52144	-0.88814	-0.00000	23.03129	18.43459	12.35352	1.97406	4.97535	-16.12498	1.66157	14.55405	-4.21694	4.25686	-11.87874	21.50991	56.13241	0.00629	-98.16146	67.74458	0.00532	93.08467	1.38670	-1.89296	-0.00773	-6.51660	0.74390	-0.00037	-14.00645	-10.90053	20.45518	-35.26003	-17.59768	15.15777	0.22372	5.46336	8.18997
4839	-4.56459	-0.00000	0.00000	-6.91077	0.00000	-0.00000	-18.79696	-11.60143	11.25444	11.87768	2.56457	-21.02598	-4.92941	-2.46980	-0.00035	-5.40674	-0.92708	-0.00005	23.18197	18.38150	12.27587	1.98390	4.99172	-16.21731	1.60826	14.71337	-4.22092	4.09345	-11.96805	21.60290	55.87616	0.00451	-97.02154	68.12484	0.00514	93.19597	0.98830	-0.41721	-0.00827	-6.21714	0.97382	-0.00134	-14.23950	-10.93000	20.32429	-35.50965	-17.57854	15.02091	0.20602	5.49245	8.02243
4840	-4.63371	0.00000	-0.00000	-7.11634	0.00000	-0.00000	-18.70737	-11.60470	11.20931	11.93346	2.59568	-21.12974	-5.12244	-2.39028	-0.00025	-5.26272	-0.96632	-0.00006	23.41834	18.44214	12.04085	2.02659	5.09578	-16.15682	1.34508	14.85978	-4.17384	3.74277	-12.11298	21.68520	56.01665	-0.00074	-96.03547	68.53577	0.00243	93.10032	0.66032	0.16120	-0.00233	-6.05538	1.11809	-0.00389	-14.40351	-10.95304	20.35201	-35.67353	-17.60988	15.03875	0.25316	5.61571	7.83591
4841	-4.63352	0.00000	-0.00000	-7.33552	-0.00000	0.00000	-18.56341	-11.79019	11.35332	11.93809	2.59560	-21.26747	-5.32325	-2.40279	0.00005	-5.13592	-1.00145	-0.00002	23.55927	18.57788	11.86647	2.04101	5.20576	-15.94892	0.86071	14.92594	-4.03542	3.25127	-12.32046	21.77164	56.59324	0.00043	-95.66823	68.88007	0.00051	93.14746	0.66629	-0.40664	-0.00155	-6.06314	0.92676	-0.00389	-14.55174	-10.93229	20.42515	-35.81201	-17.61659	15.11686	0.28302	5.72026	7.74717
4842	-4.58173	0.00000	0.00000	-7.45915	-0.00000	0.00000	-18.40583	-11.89887	11.51690	11.89014	2.54372	-21.33455	-5.47454	-2.51720	0.00018	-5.04678	-1.00759	0.00002	23.53824	18.71451	11.93122	2.00286	5.23669	-15.70588	0.29869	14.90668	-3.85103	2.69858	-12.54451	21.83069	57.22587	0.00298	-95.88535	69.06979	-0.00045	92.93230	1.03105	-1.30357	-0.00271	-6.37188	0.23206	0.00331	-14.75642	-10.89163	20.40036	-36.01451	-17.56987	15.10852	0.25275	5.72786	7.83262
4843	-4.54582	0.00000	-0.00000	-7.46223	0.00000	0.00000	-18.24772	-11.61402	11.48007	11.80409	2.49373	-21.18619	-5.59170	-2.67194	0.00011	-5.00642	-0.98547	0.00001	23.42296	18.82823	12.24365	1.96113	5.18382	-15.59245	-0.13069	14.86312	-3.72080	2.18469	-12.72689	21.82913	57.55432	0.00186	-96.33119	69.05829	-0.00495	91.77116	1.54208	-1.97431	-0.00230	-7.08106	-0.91452	0.01285	-15.05532	-10.93619	20.22840	-36.33577	-17.55014	14.92653	0.18019	5.66859	8.05923
4844	-4.51720	0.00000	-0.00000	-7.38839	0.00000	0.00000	-18.06250	-11.05258	11.29088	11.72456	2.54518	-20.84086	-5.73119	-2.78614	-0.00002	-5.01880	-0.97883	0.00001	23.31086	18.94719	12.64091	1.96443	5.11918	-15.63521	-0.34247	14.83206	-3.69751	1.82068	-12.87649	21.77585	57.54055	-0.00021	-96.75241	68.83483	-0.00847	89.93018	1.92374	-2.58403	-0.00160	-7.97295	-2.11780	0.01119	-15.41391	-11.15512	19.92433	-36.74952	-17.64566	14.55138	0.07563	5.64098	8.32689
4845	-4.31079	-0.00000	0.00000	-7.19032	0.00000	-0.00000	-17.87364	-10.67503	11.14916	11.69414	2.75992	-20.50180	-5.91854	-2.82014	-0.00018	-5.05856	-1.04320	0.00003	23.23748	19.09651	12.98897	1.99067	5.12039	-15.69814	-0.43418	14.80357	-3.77038	1.63207	-13.05608	21.67745	57.34654	-0.00238	-97.21149	68.46970	-0.00180	88.87351	1.97829	-3.40405	0.00120	-8.51215	-2.78444	0.00239	-15.70643	-11.49277	19.54795	-37.11740	-17.82559	14.06136	-0.07968	5.71117	8.55607
4846	-3.74263	0.00000	0.00000	-6.75473	-0.00000	0.00000	-17.77816	-10.74878	11.12117	11.70092	3.10557	-20.35162	-6.08916	-2.79804	-0.00018	-5.07810	-1.17368	-0.00003	23.16087	19.25380	13.27207	1.96783	5.19293	-15.64206	-0.53681	14.78715	-3.93011	1.48557	-13.28015	21.47234	57.05707	-0.00420	-97.80457	68.11810	0.00598	89.70000	1.64916	-4.42542	0.00533	-8.34155	-2.59430	0.00270	-15.80519	-11.77827	19.21212	-37.28102	-17.97108	13.62995	-0.28138	5.85003	8.71224
4847	-3.04413	-0.00000	-0.00000	-6.29309	-0.00000	0.00000	-17.76365	-11.16596	11.21618	11.72731	3.46346	-20.45296	-6.15288	-2.77569	-0.00007	-5.06365	-1.28213	-0.00008	23.02083	19.36401	13.43232	1.85046	5.26499	-15.41183	-0.66296	14.81727	-4.17429	1.21596	-13.48048	21.08191	56.59843	-0.00112	-98.26151	67.86215	0.00353	91.71605	0.99032	-5.40231	0.00570	-7.65416	-1.77946	0.00637	-15.72706	-11.89656	19.01554	-37.23477	-18.01066	13.39617	-0.49002	5.97158	8.78548
4848	-2.64283	0.00000	-0.00000	-6.12978	-0.00000	0.00000	-17.70640	-11.61857	11.40463	11.76042	3.71824	-20.67541	-6.12555	-2.77593	0.00001	-5.06480	-1.30631	-0.00006	22.81672	19.40107	13.43270	1.66882	5.27386	-15.11634	-0.71365	14.88718	-4.45471	0.81908	-13.59307	20.53812	55.88284	0.00850	-98.14999	67.56649	-0.00663	93.16936	0.20313	-6.00056	0.00053	-6.87816	-0.91815	0.00299	-15.62005	-11.87258	18.94661	-37.13109	-17.96361	13.33943	-0.68408	6.02311	8.79187
4849	-2.55001	0.00000	0.00000	-6.11895	0.00000	0.00000	-17.61016	-11.81946	11.50585	11.76281	3.85347	-20.75665	-6.13069	-2.76508	-0.00004	-5.14056	-1.30001	0.00005	22.65830	19.37649	13.40916	1.53308	5.22518	-14.99709	-0.62165	14.94072	-4.67713	0.42170	-13.62795	19.98643	54.96128	0.01382	-97.55167	67.02370	-0.01799	93.21716	-0.34793	-6.06503	-0.00277	-6.29211	-0.44824	-0.00244	-15.59875	-11.78724	18.89236	-37.10452	-17.86474	13.32040	-0.85372	6.00770	8.75643
4850	-2.49549	-0.00000	-0.00000	-5.98778	-0.00000	0.00000	-17.57891	-11.75826	11.43350	11.74574	3.93914	-20.66683	-6.25653	-2.70646	-0.00023	-5.28502	-1.34528	0.00022	22.69347	19.29527	13.43974	1.55877	5.15358	-15.10693	-0.46414	14.94187	-4.76714	0.10162	-13.63769	19.53862	54.00027	0.00751	-97.12499	66.21247	-0.01605	92.65240	-0.43297	-5.72860	-0.00060	-6.00097	-0.33717	-0.00349	-15.66075	-11.67331	18.76325	-37.16460	-17.71241	13.24074	-0.96176	5.93893	8.67964
4851	-2.44520	0.00000	0.00000	-5.90086	0.00000	-0.00000	-17.58721	-11.65197	11.34868	11.76256	4.00702	-20.66310	-6.46635	-2.61422	-0.00028	-5.42689	-1.42777	0.00020	22.92892	19.17717	13.39109	1.73678	5.08773	-15.20713	-0.38715	14.90665	-4.73367	-0.14810	-13.66241	19.16166	53.12343	-0.00380	-97.41452	65.25922	0.00120	92.70524	-0.19918	-5.26499	0.00134	-5.89465	-0.29586	-0.00173	-15.75890	-11.51969	18.55233	-37.26349	-17.49374	13.09814	-0.99057	5.84436	8.57426
4852	-2.56761	0.00000	0.00000	-6.15186	0.00000	-0.00000	-17.51128	-11.58671	11.36389	11.80441	3.98361	-20.87175	-6.66690	-2.53840	-0.00009	-5.50199	-1.46560	0.00006	23.21710	19.09020	13.15927	1.93840	5.06200	-15.12219	-0.44370	14.85966	-4.65559	-0.33169	-13.71682	18.73743	52.31829	-0.01384	-98.49560	64.21415	0.01741	93.69933	0.11532	-4.98777	-0.00007	-5.69920	-0.19932	-0.00069	-15.88498	-11.34776	18.26253	-37.39504	-17.22965	12.88730	-0.97285	5.79116	8.49664
4853	-2.93190	-0.00000	0.00000	-6.75211	0.00000	-0.00000	-17.28810	-11.52367	11.45574	11.86051	3.82733	-21.16163	-6.80653	-2.51975	0.00008	-5.51485	-1.42589	-0.00000	23.43163	19.08165	12.79174	2.06474	5.08542	-14.92454	-0.57278	14.80939	-4.60479	-0.44842	-13.80811	18.23165	51.49983	-0.01588	-99.94936	63.04341	0.01926	94.97546	0.48213	-5.10592	-0.00280	-5.33727	-0.08507	-0.00193	-16.06322	-11.23509	17.89819	-37.59155	-16.99377	12.58276	-0.93760	5.81979	8.46609
4854	-3.44963	-0.00000	-0.00000	-7.48488	0.00000	-0.00000	-16.92722	-11.58051	11.67034	12.00222	3.66529	-21.40325	-6.87775	-2.56861	0.00008	-5.53206	-1.35475	-0.00004	23.53505	19.11445	12.37065	2.11175	5.10929	-14.73942	-0.70042	14.77007	-4.62505	-0.55866	-13.94782	17.74030	50.58828	-0.00446	-100.91676	61.76260	0.00929	95.68705	0.85886	-5.41955	-0.00384	-5.10564	0.07120	-0.00459	-16.30975	-11.24741	17.52919	-37.87001	-16.87233	12.22614	-0.90263	5.88364	8.41724
4855	-3.88888	0.00000	-0.00000	-7.94001	0.00000	-0.00000	-16.51718	-11.88838	12.00728	12.22857	3.65585	-21.53200	-6.88222	-2.65959	-0.00002	-5.61881	-1.31078	-0.00004	23.51016	19.13023	12.03827	2.10597	5.08134	-14.63765	-0.79610	14.74999	-4.75029	-0.74366	-14.12790	17.33285	49.50693	0.01106	-100.81964	60.36911	-0.00041	95.52074	0.99753	-5.32285	-0.00551	-5.32774	0.23571	-0.00522	-16.61473	-11.37474	17.24389	-38.21218	-16.88783	11.90534	-0.91754	5.92153	8.29055
4856	-3.90791	-0.00000	0.00000	-7.65883	-0.00000	-0.00000	-16.27820	-12.23788	12.17830	12.34988	3.77423	-21.42388	-6.83193	-2.73869	-0.00005	-5.77498	-1.31620	0.00004	23.35503	19.12798	12.04254	2.06385	5.01214	-14.71659	-0.87276	14.71321	-4.94057	-0.95875	-14.30542	16.97494	48.24310	0.01497	-99.96467	58.69409	-0.00900	94.69133	0.76661	-4.41532	-0.00956	-5.96737	0.10881	-0.00014	-16.93510	-11.54253	17.06102	-38.56577	-16.97782	11.66655	-1.03252	5.94089	8.09716
4857	-3.34891	0.00000	0.00000	-6.67311	0.00000	0.00000	-16.41346	-12.24289	11.91788	12.20906	3.86780	-21.00438	-6.75787	-2.76510	0.00001	-5.94868	-1.36208	0.00009	23.14853	19.14026	12.44154	2.03029	4.95607	-15.03605	-0.97678	14.60660	-5.05484	-1.01878	-14.43607	16.65491	46.93737	0.00636	-99.02757	56.56375	-0.01918	93.49655	0.37738	-3.03510	-0.00810	-6.71763	-0.60202	0.00524	-17.20466	-11.65975	16.95412	-38.85684	-17.04815	11.51956	-1.21854	5.98023	7.87805
4858	-2.53276	0.00000	-0.00000	-5.68856	0.00000	0.00000	-16.83419	-11.80534	11.46720	11.92243	3.85571	-20.47650	-6.70054	-2.75772	0.00007	-6.10161	-1.42190	0.00007	23.04125	19.17190	12.85482	2.09134	4.94206	-15.44599	-1.12550	14.43791	-5.02505	-0.81848	-14.49985	16.41049	45.75038	-0.00158	-98.35256	54.11364	-0.02431	92.17292	0.06958	-2.01515	-0.00141	-7.33238	-1.72135	0.00340	-17.37756	-11.66186	16.91214	-39.03320	-17.03495	11.47877	-1.36813	6.03664	7.67056
4859	-2.02938	0.00000	0.00000	-5.35868	0.00000	0.00000	-17.20724	-11.19964	11.31611	11.73689	3.77276	-20.19173	-6.68786	-2.77607	0.00010	-6.21141	-1.46578	-0.00001	23.10770	19.19977	12.85328	2.26053	4.95569	-15.67591	-1.24906	14.28687	-4.98660	-0.48669	-14.49655	16.19553	44.64960	-0.00103	-97.91257	51.71089	-0.02169	90.95194	-0.16740	-2.04748	0.00463	-7.76897	-2.62720	-0.00249	-17.47161	-11.54770	16.92355	-39.11351	-16.93295	11.53367	-1.41322	6.07542	7.50931
4860	-2.06270	0.00000	-0.00000	-5.52697	-0.00000	-0.00000	-17.31067	-10.78638	11.56163	11.72697	3.68651	-20.25516	-6.70365	-2.84726	0.00010	-6.25251	-1.48700	-0.00005	23.21810	19.20932	12.51973	2.39834	4.97117	-15.62501	-1.26816	14.20260	-5.07868	-0.21683	-14.45674	15.89534	43.47089	0.00342	-97.62698	49.52186	-0.00789	90.15699	-0.43219	-3.20029	0.00739	-8.05134	-2.83661	-0.00540	-17.55421	-11.38704	16.94633	-39.17640	-16.79185	11.61725	-1.42238	6.07789	7.41250
4861	-2.33225	0.00000	0.00000	-5.61842	0.00000	-0.00000	-17.20257	-10.72582	11.91751	11.79766	3.62718	-20.44709	-6.70294	-2.94095	0.00004	-6.24640	-1.50616	-0.00003	23.18694	19.20730	12.26989	2.38026	4.97009	-15.43438	-1.20694	14.12021	-5.20776	-0.04882	-14.44062	15.46394	42.14148	0.00452	-97.58527	47.38467	0.02210	90.28363	-0.71232	-4.79613	0.00426	-8.10046	-2.45697	-0.00350	-17.67291	-11.25975	16.94385	-39.28119	-16.67261	11.66385	-1.50712	6.05851	7.36683
4862	-2.48284	0.00000	-0.00000	-5.62499	0.00000	-0.00000	-17.02321	-10.93913	12.23372	11.91590	3.58195	-20.58600	-6.69095	-3.00995	-0.00003	-6.27281	-1.53849	0.00002	23.03159	19.21093	12.21720	2.27366	4.95993	-15.25114	-1.15316	13.95022	-5.19079	0.05502	-14.48709	14.90363	40.71800	0.00221	-97.91771	45.18515	0.04428	91.49846	-0.93747	-5.92713	-0.00147	-7.87109	-1.86094	-0.00126	-17.81038	-11.17617	16.90964	-39.41214	-16.58255	11.66341	-1.66247	6.06116	7.34243
4863	-2.48818	0.00000	0.00000	-6.03065	0.00000	-0.00000	-16.79870	-11.29867	12.62580	12.13905	3.57424	-20.76049	-6.72620	-3.01589	-0.00014	-6.37229	-1.57685	0.00002	22.90309	19.23515	12.12453	2.20744	4.97188	-15.04334	-1.13939	13.72680	-5.02976	0.07171	-14.56539	14.17779	39.26473	-0.00378	-98.66190	43.06625	0.03164	93.13853	-1.03746	-6.21259	-0.00348	-7.58823	-1.15645	-0.00235	-17.91789	-11.10665	16.82988	-39.51824	-16.48910	11.61421	-1.80957	6.11373	7.32509
4864	-2.48707	-0.00000	-0.00000	-6.83387	0.00000	0.00000	-16.53898	-11.69890	13.13449	12.43075	3.68174	-21.08607	-6.80785	-2.94715	-0.00021	-6.48946	-1.61955	-0.00005	22.82560	19.27880	11.91733	2.18549	5.01557	-14.71388	-1.14169	13.57711	-4.84026	0.01753	-14.59314	13.24839	37.82101	-0.01348	-99.86234	41.09036	0.00476	94.31889	-0.91235	-5.88222	-0.00039	-7.54913	-0.36304	-0.00439	-17.97008	-11.07759	16.68628	-39.57832	-16.41020	11.48875	-1.93518	6.16904	7.32528
4865	-2.52794	0.00000	-0.00000	-7.35524	-0.00000	-0.00000	-16.36509	-11.96050	13.55290	12.63287	3.91386	-21.43303	-6.84275	-2.84899	-0.00011	-6.55180	-1.69281	-0.00014	22.70597	19.32248	11.84049	2.15510	5.06429	-14.31188	-1.17805	13.54862	-4.60702	0.01509	-14.52442	12.13093	36.46424	-0.01653	-101.40098	39.03805	-0.00897	94.76531	-0.50791	-5.30933	0.00353	-7.67128	0.22334	-0.00231	-17.98182	-11.12454	16.50709	-39.60877	-16.38906	11.30033	-2.06491	6.14575	7.34228
4866	-2.63584	-0.00000	-0.00000	-7.12899	0.00000	-0.00000	-16.38286	-11.91133	13.63441	12.65577	4.18444	-21.53853	-6.77363	-2.78645	-0.00002	-6.56958	-1.82704	-0.00007	22.53521	19.34815	12.08929	2.14296	5.09658	-14.04701	-1.33312	13.55577	-4.23935	0.11835	-14.42544	10.92160	35.28595	-0.00626	-102.76808	36.77114	-0.01279	94.65948	0.04940	-4.82396	0.00349	-7.54813	0.36036	0.00136	-18.02799	-11.17725	16.35139	-39.67230	-16.38173	11.13205	-2.16336	6.04079	7.33544
4867	-2.98154	0.00000	-0.00000	-6.53807	-0.00000	-0.00000	-16.50042	-11.60186	13.37716	12.57887	4.41907	-21.29289	-6.67306	-2.76247	-0.00006	-6.61547	-2.01484	0.00019	22.41507	19.36687	12.53986	2.21822	5.13073	-14.07490	-1.65909	13.50880	-3.80901	0.21987	-14.42337	9.82420	34.27790	0.00955	-103.36951	34.48739	-0.01690	94.10584	0.47348	-4.72667	0.00123	-7.08907	0.25818	0.00317	-18.23207	-11.15192	16.25618	-39.88066	-16.32374	11.05131	-2.16996	5.95346	7.26730
4868	-3.72024	0.00000	-0.00000	-6.28811	-0.00000	-0.00000	-16.52200	-11.30948	13.04222	12.51832	4.56845	-20.84717	-6.65385	-2.72826	-0.00014	-6.71402	-2.19539	0.00034	22.40154	19.41256	12.90900	2.36490	5.19647	-14.30836	-2.08274	13.40070	-3.49147	0.17595	-14.56814	9.00619	33.30344	0.01794	-103.11455	32.51151	-0.01348	93.21836	0.54743	-5.00226	0.00068	-6.82905	0.36889	-0.00139	-18.62208	-11.10065	16.23300	-40.26686	-16.26769	11.04899	-2.10625	5.97851	7.15229
