	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutRoundE3.c3d
2804	0.21794	-0.01153	0.00848	0.00439	0.40520	0.06391
2805	0.21787	-0.01144	0.00838	0.00693	0.40568	0.06301
2806	0.21819	-0.01151	0.00840	0.00944	0.40695	0.06196
2807	0.21865	-0.01172	0.00850	0.01191	0.40829	0.06069
2808	0.21893	-0.01205	0.00844	0.01393	0.40914	0.05920
2809	0.21903	-0.01242	0.00812	0.01522	0.40945	0.05773
2810	0.21917	-0.01268	0.00774	0.01596	0.40938	0.05656
2811	0.21943	-0.01272	0.00749	0.01631	0.40904	0.05574
2812	0.21964	-0.01261	0.00736	0.01613	0.40849	0.05507
2813	0.21960	-0.01256	0.00728	0.01535	0.40786	0.05443
2814	0.21938	-0.01262	0.00721	0.01427	0.40730	0.05377
2815	0.21922	-0.01266	0.00707	0.01335	0.40687	0.05313
2816	0.21931	-0.01264	0.00680	0.01276	0.40656	0.05259
2817	0.21964	-0.01258	0.00642	0.01235	0.40648	0.05229
2818	0.21997	-0.01247	0.00592	0.01205	0.40672	0.05237
2819	0.22013	-0.01226	0.00538	0.01201	0.40723	0.05284
2820	0.22006	-0.01207	0.00500	0.01223	0.40773	0.05367
2821	0.21977	-0.01205	0.00504	0.01236	0.40797	0.05486
2822	0.21937	-0.01223	0.00548	0.01195	0.40804	0.05643
2823	0.21892	-0.01243	0.00604	0.01092	0.40826	0.05831
2824	0.21843	-0.01251	0.00642	0.00956	0.40878	0.06040
2825	0.21798	-0.01235	0.00650	0.00823	0.40958	0.06274
2826	0.21770	-0.01196	0.00633	0.00706	0.41063	0.06562
2827	0.21766	-0.01150	0.00608	0.00575	0.41186	0.06922
2828	0.21776	-0.01124	0.00590	0.00406	0.41316	0.07314
2829	0.21785	-0.01132	0.00583	0.00204	0.41441	0.07672
2830	0.21779	-0.01157	0.00586	-0.00019	0.41552	0.07967
2831	0.21752	-0.01176	0.00594	-0.00267	0.41659	0.08227
2832	0.21708	-0.01179	0.00597	-0.00543	0.41783	0.08497
2833	0.21671	-0.01173	0.00589	-0.00813	0.41932	0.08803
2834	0.21665	-0.01165	0.00574	-0.01028	0.42081	0.09132
2835	0.21690	-0.01153	0.00564	-0.01165	0.42192	0.09431
2836	0.21716	-0.01129	0.00559	-0.01230	0.42252	0.09662
2837	0.21717	-0.01094	0.00559	-0.01229	0.42292	0.09840
2838	0.21691	-0.01057	0.00565	-0.01148	0.42361	0.10013
2839	0.21659	-0.01024	0.00573	-0.00966	0.42487	0.10202
2840	0.21645	-0.01000	0.00568	-0.00692	0.42663	0.10380
2841	0.21660	-0.00991	0.00540	-0.00367	0.42874	0.10503
2842	0.21695	-0.00998	0.00503	-0.00039	0.43126	0.10559
2843	0.21735	-0.01014	0.00490	0.00269	0.43434	0.10566
2844	0.21765	-0.01028	0.00517	0.00565	0.43795	0.10529
2845	0.21781	-0.01039	0.00566	0.00866	0.44196	0.10418
2846	0.21778	-0.01052	0.00609	0.01164	0.44627	0.10211
2847	0.21752	-0.01069	0.00633	0.01428	0.45089	0.09912
2848	0.21710	-0.01085	0.00647	0.01617	0.45590	0.09553
2849	0.21668	-0.01090	0.00662	0.01720	0.46129	0.09177
2850	0.21636	-0.01080	0.00679	0.01775	0.46698	0.08813
2851	0.21610	-0.01062	0.00698	0.01840	0.47294	0.08470
2852	0.21583	-0.01045	0.00721	0.01963	0.47916	0.08142
2853	0.21545	-0.01021	0.00740	0.02170	0.48544	0.07815
2854	0.21482	-0.00978	0.00742	0.02468	0.49151	0.07473
2855	0.21399	-0.00916	0.00718	0.02830	0.49721	0.07109
2856	0.21314	-0.00847	0.00680	0.03211	0.50243	0.06741
2857	0.21246	-0.00782	0.00655	0.03591	0.50703	0.06409
2858	0.21205	-0.00728	0.00649	0.04008	0.51099	0.06141
2859	0.21194	-0.00692	0.00654	0.04495	0.51433	0.05919
2860	0.21200	-0.00678	0.00661	0.05009	0.51691	0.05689
2861	0.21200	-0.00679	0.00665	0.05468	0.51876	0.05410
2862	0.21184	-0.00677	0.00662	0.05850	0.52039	0.05094
2863	0.21158	-0.00662	0.00649	0.06208	0.52227	0.04784
2864	0.21137	-0.00647	0.00645	0.06576	0.52434	0.04507
2865	0.21125	-0.00656	0.00660	0.06935	0.52628	0.04268
2866	0.21122	-0.00688	0.00672	0.07255	0.52802	0.04073
2867	0.21126	-0.00720	0.00640	0.07532	0.52988	0.03929
2868	0.21135	-0.00730	0.00553	0.07777	0.53210	0.03802
2869	0.21149	-0.00715	0.00442	0.07983	0.53438	0.03627
2870	0.21160	-0.00693	0.00362	0.08149	0.53610	0.03379
2871	0.21150	-0.00681	0.00357	0.08296	0.53703	0.03112
2872	0.21111	-0.00675	0.00428	0.08451	0.53746	0.02904
2873	0.21054	-0.00662	0.00534	0.08590	0.53775	0.02770
2874	0.21003	-0.00633	0.00626	0.08658	0.53797	0.02645
2875	0.20971	-0.00597	0.00689	0.08640	0.53805	0.02452
2876	0.20957	-0.00566	0.00735	0.08575	0.53807	0.02193
2877	0.20950	-0.00545	0.00796	0.08499	0.53809	0.01925
2878	0.20939	-0.00531	0.00911	0.08400	0.53788	0.01697
2879	0.20923	-0.00513	0.01112	0.08244	0.53724	0.01510
2880	0.20908	-0.00478	0.01398	0.08047	0.53628	0.01354
2881	0.20907	-0.00422	0.01752	0.07897	0.53543	0.01246
2882	0.20949	-0.00346	0.02177	0.07872	0.53506	0.01206
2883	0.21060	-0.00253	0.02721	0.07958	0.53520	0.01204
2884	0.21232	-0.00130	0.03477	0.08058	0.53549	0.01185
2885	0.21442	0.00050	0.04547	0.08095	0.53562	0.01144
2886	0.21708	0.00341	0.06004	0.08058	0.53560	0.01145
2887	0.22106	0.00807	0.07873	0.07979	0.53566	0.01235
2888	0.22704	0.01534	0.10134	0.07896	0.53602	0.01393
2889	0.23487	0.02605	0.12744	0.07838	0.53672	0.01567
2890	0.24414	0.04055	0.15683	0.07803	0.53744	0.01723
2891	0.25497	0.05866	0.18958	0.07742	0.53741	0.01854
2892	0.26756	0.08047	0.22544	0.07561	0.53586	0.01969
2893	0.28125	0.10666	0.26331	0.07197	0.53278	0.02102
2894	0.29474	0.13725	0.30185	0.06694	0.52897	0.02302
2895	0.30679	0.17058	0.34017	0.06194	0.52561	0.02590
2896	0.31692	0.20466	0.37796	0.05869	0.52365	0.02930
2897	0.32563	0.23926	0.41517	0.05813	0.52348	0.03269
2898	0.33386	0.27579	0.45153	0.05984	0.52479	0.03612
2899	0.34216	0.31534	0.48637	0.06255	0.52690	0.04001
2900	0.35060	0.35787	0.51936	0.06514	0.52931	0.04457
2901	0.35954	0.40352	0.55129	0.06741	0.53212	0.04954
2902	0.36952	0.45330	0.58309	0.06974	0.53569	0.05442
2903	0.38038	0.50785	0.61426	0.07247	0.54014	0.05903
2904	0.39125	0.56682	0.64341	0.07574	0.54543	0.06367
2905	0.40098	0.62978	0.66973	0.07975	0.55159	0.06877
2906	0.40870	0.69634	0.69334	0.08450	0.55873	0.07430
2907	0.41347	0.76611	0.71499	0.08960	0.56680	0.07974
2908	0.41296	0.83914	0.73640	0.09456	0.57558	0.08471
2909	0.40323	0.91582	0.75997	0.09892	0.58472	0.08926
2910	0.38135	0.99625	0.78716	0.10263	0.59408	0.09355
2911	0.34762	1.07976	0.81824	0.10610	0.60391	0.09749
2912	0.30384	1.16375	0.85346	0.10967	0.61451	0.10106
2913	0.25051	1.24312	0.89230	0.11321	0.62582	0.10446
2914	0.18697	1.31412	0.93227	0.11641	0.63753	0.10784
2915	0.11237	1.37805	0.97055	0.11912	0.64935	0.11107
2916	0.02844	1.43836	1.01227	0.12135	0.66090	0.11389
2917	-0.05018	1.48764	1.07368	0.12305	0.67151	0.11613
2918	-0.09732	1.50770	1.14558	0.12431	0.68054	0.11770
2919	-0.11327	1.50549	1.19129	0.12553	0.68781	0.11837
2920	-0.11577	1.50166	1.19637	0.12691	0.69337	0.11790
2921	-0.10938	1.49417	1.16793	0.12818	0.69711	0.11641
2922	-0.09351	1.47544	1.13552	0.12931	0.69908	0.11438
2923	-0.07717	1.45739	1.11907	0.13067	0.70001	0.11201
2924	-0.06630	1.44854	1.11473	0.13248	0.70074	0.10895
2925	-0.06092	1.44921	1.11417	0.13461	0.70134	0.10497
2926	-0.05969	1.45635	1.11202	0.13688	0.70105	0.10033
2927	-0.06110	1.46665	1.10675	0.13917	0.69916	0.09544
2928	-0.06356	1.47782	1.09917	0.14108	0.69566	0.09061
2929	-0.06615	1.48805	1.09015	0.14232	0.69093	0.08616
2930	-0.06830	1.49622	1.07947	0.14295	0.68507	0.08219
2931	-0.06900	1.50217	1.06607	0.14303	0.67786	0.07871
2932	-0.06691	1.50593	1.04916	0.14230	0.66952	0.07585
2933	-0.06090	1.50725	1.02891	0.14054	0.66097	0.07390
2934	-0.05045	1.50602	1.00583	0.13796	0.65320	0.07292
2935	-0.03592	1.50262	0.98064	0.13513	0.64673	0.07258
2936	-0.01854	1.49763	0.95461	0.13246	0.64166	0.07231
2937	0.00064	1.49087	0.92778	0.13019	0.63783	0.07166
2938	0.02146	1.48106	0.89876	0.12843	0.63476	0.07037
2939	0.04373	1.46701	0.86685	0.12712	0.63165	0.06851
2940	0.06659	1.44866	0.83286	0.12595	0.62794	0.06633
2941	0.08891	1.42700	0.79817	0.12452	0.62356	0.06412
2942	0.11027	1.40292	0.76363	0.12265	0.61861	0.06197
2943	0.13105	1.37671	0.72946	0.12040	0.61297	0.05975
2944	0.15151	1.34835	0.69570	0.11774	0.60649	0.05739
2945	0.17157	1.31800	0.66275	0.11449	0.59936	0.05505
2946	0.19122	1.28580	0.63123	0.11064	0.59213	0.05284
2947	0.21038	1.25195	0.60151	0.10647	0.58540	0.05079
2948	0.22866	1.21698	0.57352	0.10228	0.57925	0.04891
2949	0.24572	1.18171	0.54693	0.09821	0.57336	0.04723
2950	0.26166	1.14636	0.52156	0.09420	0.56746	0.04575
2951	0.27672	1.11029	0.49759	0.09004	0.56165	0.04428
2952	0.29068	1.07265	0.47543	0.08551	0.55638	0.04244
2953	0.30309	1.03348	0.45538	0.08088	0.55203	0.03998
2954	0.31353	0.99380	0.43729	0.07670	0.54853	0.03712
2955	0.32156	0.95474	0.42070	0.07328	0.54563	0.03423
2956	0.32698	0.91688	0.40520	0.07045	0.54327	0.03144
2957	0.33043	0.88012	0.39052	0.06803	0.54153	0.02879
2958	0.33326	0.84388	0.37667	0.06595	0.54041	0.02652
2959	0.33667	0.80752	0.36402	0.06416	0.53985	0.02484
2960	0.34090	0.77096	0.35278	0.06250	0.53965	0.02358
2961	0.34541	0.73476	0.34249	0.06079	0.53945	0.02229
2962	0.34972	0.69944	0.33249	0.05918	0.53892	0.02068
2963	0.35344	0.66515	0.32272	0.05816	0.53795	0.01889
2964	0.35579	0.63194	0.31356	0.05811	0.53672	0.01725
2965	0.35594	0.59985	0.30501	0.05886	0.53559	0.01594
2966	0.35385	0.56894	0.29663	0.05978	0.53497	0.01491
2967	0.35033	0.53928	0.28822	0.06026	0.53492	0.01410
2968	0.34645	0.51095	0.27995	0.06015	0.53517	0.01347
2969	0.34278	0.48411	0.27205	0.05955	0.53535	0.01295
2970	0.33920	0.45888	0.26462	0.05850	0.53532	0.01255
2971	0.33546	0.43503	0.25765	0.05706	0.53493	0.01254
2972	0.33169	0.41184	0.25083	0.05553	0.53405	0.01315
2973	0.32830	0.38870	0.24386	0.05441	0.53297	0.01413
2974	0.32533	0.36571	0.23678	0.05397	0.53219	0.01486
2975	0.32212	0.34341	0.23007	0.05417	0.53187	0.01497
2976	0.31789	0.32218	0.22412	0.05475	0.53181	0.01465
2977	0.31260	0.30201	0.21880	0.05524	0.53183	0.01434
2978	0.30672	0.28273	0.21325	0.05517	0.53194	0.01433
2979	0.30070	0.26410	0.20657	0.05454	0.53215	0.01459
2980	0.29500	0.24598	0.19874	0.05375	0.53244	0.01479
2981	0.28982	0.22861	0.19067	0.05314	0.53261	0.01472
2982	0.28498	0.21245	0.18321	0.05277	0.53253	0.01451
2983	0.28013	0.19780	0.17638	0.05267	0.53242	0.01445
2984	0.27528	0.18465	0.16965	0.05273	0.53249	0.01469
2985	0.27081	0.17283	0.16271	0.05266	0.53258	0.01515
2986	0.26695	0.16205	0.15562	0.05236	0.53252	0.01563
2987	0.26368	0.15204	0.14868	0.05216	0.53236	0.01594
2988	0.26088	0.14264	0.14214	0.05229	0.53221	0.01600
2989	0.25845	0.13390	0.13591	0.05263	0.53201	0.01589
2990	0.25619	0.12595	0.12957	0.05295	0.53169	0.01571
2991	0.25388	0.11895	0.12276	0.05313	0.53136	0.01553
2992	0.25144	0.11312	0.11559	0.05315	0.53122	0.01541
2993	0.24910	0.10854	0.10844	0.05308	0.53138	0.01544
2994	0.24717	0.10491	0.10167	0.05292	0.53159	0.01554
2995	0.24586	0.10168	0.09537	0.05265	0.53149	0.01558
2996	0.24503	0.09851	0.08956	0.05232	0.53101	0.01561
2997	0.24418	0.09555	0.08424	0.05210	0.53052	0.01580
2998	0.24289	0.09311	0.07926	0.05204	0.53041	0.01607
2999	0.24126	0.09136	0.07438	0.05200	0.53064	0.01613
3000	0.23978	0.09014	0.06954	0.05186	0.53094	0.01586
3001	0.23878	0.08916	0.06494	0.05160	0.53107	0.01549
3002	0.23819	0.08820	0.06082	0.05128	0.53106	0.01518
3003	0.23770	0.08719	0.05727	0.05093	0.53113	0.01486
3004	0.23707	0.08622	0.05419	0.05057	0.53143	0.01442
3005	0.23626	0.08546	0.05151	0.05030	0.53191	0.01391
3006	0.23543	0.08503	0.04920	0.05029	0.53224	0.01351
3007	0.23475	0.08487	0.04717	0.05059	0.53224	0.01332
3008	0.23416	0.08487	0.04526	0.05104	0.53200	0.01328
3009	0.23352	0.08494	0.04335	0.05135	0.53165	0.01321
3010	0.23293	0.08505	0.04148	0.05125	0.53123	0.01306
3011	0.23243	0.08524	0.03976	0.05073	0.53075	0.01299
3012	0.23190	0.08562	0.03833	0.04996	0.53028	0.01311
3013	0.23119	0.08616	0.03727	0.04912	0.52986	0.01329
3014	0.23043	0.08667	0.03657	0.04837	0.52952	0.01332
3015	0.22981	0.08693	0.03608	0.04790	0.52931	0.01320
3016	0.22953	0.08684	0.03559	0.04761	0.52922	0.01319
3017	0.22978	0.08646	0.03506	0.04717	0.52914	0.01353
3018	0.23053	0.08592	0.03461	0.04614	0.52886	0.01423
3019	0.23142	0.08538	0.03436	0.04443	0.52831	0.01512
3020	0.23203	0.08494	0.03425	0.04241	0.52770	0.01602
3021	0.23221	0.08468	0.03415	0.04058	0.52723	0.01690
3022	0.23203	0.08474	0.03394	0.03918	0.52693	0.01787
3023	0.23158	0.08522	0.03354	0.03806	0.52673	0.01905
3024	0.23093	0.08601	0.03291	0.03681	0.52654	0.02042
3025	0.23018	0.08681	0.03216	0.03514	0.52629	0.02192
3026	0.22947	0.08740	0.03150	0.03309	0.52598	0.02346
3027	0.22891	0.08777	0.03108	0.03106	0.52579	0.02500
3028	0.22847	0.08809	0.03082	0.02943	0.52588	0.02649
3029	0.22804	0.08855	0.03055	0.02820	0.52619	0.02790
3030	0.22759	0.08913	0.03022	0.02714	0.52649	0.02928
3031	0.22718	0.08958	0.02987	0.02615	0.52660	0.03075
3032	0.22692	0.08973	0.02950	0.02536	0.52660	0.03238
3033	0.22684	0.08961	0.02912	0.02473	0.52660	0.03425
3034	0.22691	0.08934	0.02881	0.02394	0.52647	0.03645
3035	0.22695	0.08896	0.02865	0.02256	0.52598	0.03891
3036	0.22680	0.08851	0.02857	0.02047	0.52522	0.04131
3037	0.22653	0.08805	0.02849	0.01788	0.52449	0.04337
3038	0.22638	0.08767	0.02837	0.01503	0.52391	0.04517
3039	0.22657	0.08742	0.02818	0.01195	0.52333	0.04695
3040	0.22701	0.08731	0.02789	0.00858	0.52259	0.04882
3041	0.22748	0.08737	0.02745	0.00496	0.52167	0.05068
3042	0.22780	0.08754	0.02698	0.00122	0.52057	0.05239
3043	0.22801	0.08775	0.02662	-0.00246	0.51921	0.05392
3044	0.22828	0.08791	0.02642	-0.00600	0.51758	0.05524
3045	0.22865	0.08789	0.02631	-0.00938	0.51559	0.05641
3046	0.22905	0.08761	0.02629	-0.01267	0.51308	0.05755
3047	0.22947	0.08716	0.02635	-0.01596	0.51001	0.05864
3048	0.22999	0.08667	0.02651	-0.01919	0.50668	0.05953
3049	0.23065	0.08618	0.02685	-0.02213	0.50342	0.06019
3050	0.23131	0.08568	0.02738	-0.02451	0.50034	0.06074
3051	0.23183	0.08526	0.02794	-0.02625	0.49736	0.06125
3052	0.23214	0.08499	0.02834	-0.02739	0.49441	0.06152
3053	0.23228	0.08485	0.02860	-0.02804	0.49158	0.06127
3054	0.23228	0.08470	0.02880	-0.02831	0.48903	0.06038
3055	0.23219	0.08448	0.02900	-0.02826	0.48689	0.05903
3056	0.23212	0.08422	0.02916	-0.02785	0.48513	0.05759
3057	0.23216	0.08399	0.02933	-0.02707	0.48366	0.05624
3058	0.23225	0.08388	0.02958	-0.02594	0.48244	0.05486
3059	0.23233	0.08391	0.02993	-0.02462	0.48155	0.05324
3060	0.23233	0.08405	0.03029	-0.02323	0.48117	0.05137
3061	0.23219	0.08422	0.03056	-0.02180	0.48126	0.04937
3062	0.23190	0.08440	0.03083	-0.02014	0.48152	0.04730
3063	0.23161	0.08457	0.03119	-0.01792	0.48140	0.04524
3064	0.23146	0.08473	0.03167	-0.01498	0.48041	0.04318
3065	0.23147	0.08488	0.03213	-0.01147	0.47861	0.04095
3066	0.23153	0.08499	0.03243	-0.00781	0.47672	0.03839
3067	0.23143	0.08508	0.03251	-0.00442	0.47548	0.03572
3068	0.23098	0.08532	0.03244	-0.00139	0.47500	0.03330
3069	0.23022	0.08584	0.03231	0.00160	0.47484	0.03121
3070	0.22937	0.08660	0.03219	0.00493	0.47451	0.02919
3071	0.22858	0.08744	0.03206	0.00870	0.47395	0.02708
3072	0.22784	0.08818	0.03192	0.01252	0.47336	0.02497
3073	0.22701	0.08881	0.03178	0.01583	0.47292	0.02301
3074	0.22604	0.08939	0.03164	0.01817	0.47257	0.02121
3075	0.22510	0.08991	0.03151	0.01931	0.47221	0.01959
3076	0.22448	0.09027	0.03143	0.01939	0.47192	0.01830
3077	0.22424	0.09048	0.03148	0.01886	0.47183	0.01742
3078	0.22419	0.09067	0.03173	0.01819	0.47189	0.01686
3079	0.22410	0.09097	0.03218	0.01754	0.47189	0.01651
3080	0.22398	0.09138	0.03279	0.01684	0.47178	0.01634
3081	0.22397	0.09175	0.03351	0.01597	0.47174	0.01622
3082	0.22413	0.09188	0.03435	0.01498	0.47187	0.01596
3083	0.22453	0.09164	0.03531	0.01402	0.47208	0.01559
3084	0.22520	0.09117	0.03634	0.01331	0.47225	0.01540
3085	0.22606	0.09067	0.03744	0.01299	0.47241	0.01549
3086	0.22689	0.09027	0.03868	0.01318	0.47264	0.01566
3087	0.22756	0.09004	0.04014	0.01383	0.47298	0.01571
3088	0.22805	0.08999	0.04178	0.01471	0.47338	0.01556
3089	0.22841	0.09013	0.04352	0.01553	0.47373	0.01530
3090	0.22872	0.09038	0.04537	0.01615	0.47394	0.01504
3091	0.22907	0.09067	0.04749	0.01656	0.47393	0.01493
3092	0.22954	0.09104	0.04995	0.01684	0.47363	0.01501
3093	0.23020	0.09164	0.05260	0.01715	0.47310	0.01518
3094	0.23103	0.09257	0.05526	0.01764	0.47251	0.01516
3095	0.23183	0.09377	0.05789	0.01825	0.47209	0.01478
3096	0.23238	0.09508	0.06070	0.01867	0.47203	0.01419
3097	0.23269	0.09627	0.06388	0.01859	0.47225	0.01373
3098	0.23301	0.09725	0.06749	0.01799	0.47257	0.01363
3099	0.23350	0.09817	0.07133	0.01707	0.47284	0.01385
3100	0.23420	0.09929	0.07500	0.01605	0.47305	0.01415
3101	0.23510	0.10073	0.07825	0.01517	0.47326	0.01422
3102	0.23614	0.10234	0.08123	0.01465	0.47350	0.01394
3103	0.23715	0.10396	0.08441	0.01450	0.47376	0.01341
3104	0.23803	0.10556	0.08817	0.01451	0.47402	0.01286
3105	0.23870	0.10724	0.09240	0.01453	0.47424	0.01245
3106	0.23910	0.10907	0.09653	0.01458	0.47440	0.01218
3107	0.23915	0.11092	0.10008	0.01475	0.47445	0.01197
3108	0.23908	0.11253	0.10299	0.01489	0.47436	0.01177
3109	0.23938	0.11368	0.10550	0.01482	0.47419	0.01162
3110	0.24036	0.11447	0.10786	0.01454	0.47411	0.01150
3111	0.24170	0.11528	0.11016	0.01423	0.47422	0.01133
3112	0.24289	0.11631	0.11232	0.01406	0.47443	0.01110
3113	0.24390	0.11734	0.11428	0.01407	0.47447	0.01090
3114	0.24496	0.11802	0.11606	0.01429	0.47416	0.01075
3115	0.24609	0.11829	0.11775	0.01472	0.47357	0.01066
3116	0.24714	0.11830	0.11927	0.01521	0.47294	0.01065
3117	0.24811	0.11814	0.12048	0.01558	0.47258	0.01076
3118	0.24919	0.11774	0.12132	0.01578	0.47263	0.01095
3119	0.25042	0.11706	0.12190	0.01586	0.47288	0.01114
3120	0.25165	0.11610	0.12235	0.01581	0.47304	0.01129
3121	0.25266	0.11484	0.12276	0.01567	0.47300	0.01129
3122	0.25334	0.11328	0.12316	0.01560	0.47283	0.01105
3123	0.25380	0.11150	0.12358	0.01571	0.47261	0.01065
3124	0.25419	0.10964	0.12403	0.01589	0.47231	0.01032
3125	0.25457	0.10777	0.12438	0.01595	0.47191	0.01027
3126	0.25488	0.10583	0.12445	0.01579	0.47151	0.01054
3127	0.25516	0.10368	0.12406	0.01550	0.47125	0.01098
3128	0.25552	0.10118	0.12323	0.01528	0.47120	0.01139
3129	0.25598	0.09829	0.12213	0.01520	0.47132	0.01164
3130	0.25640	0.09507	0.12100	0.01524	0.47155	0.01173
3131	0.25666	0.09166	0.11998	0.01530	0.47186	0.01175
3132	0.25678	0.08821	0.11907	0.01544	0.47217	0.01175
3133	0.25689	0.08488	0.11835	0.01576	0.47236	0.01184
3134	0.25704	0.08164	0.11788	0.01632	0.47241	0.01218
3135	0.25719	0.07826	0.11755	0.01707	0.47249	0.01278
3136	0.25720	0.07450	0.11706	0.01775	0.47278	0.01331
3137	0.25689	0.07042	0.11629	0.01819	0.47330	0.01340
3138	0.25617	0.06630	0.11534	0.01838	0.47388	0.01312
3139	0.25527	0.06216	0.11431	0.01848	0.47435	0.01285
3140	0.25454	0.05772	0.11325	0.01851	0.47463	0.01279
3141	0.25403	0.05292	0.11221	0.01836	0.47473	0.01280
3142	0.25340	0.04806	0.11125	0.01801	0.47472	0.01270
3143	0.25242	0.04355	0.11016	0.01773	0.47474	0.01251
3144	0.25114	0.03963	0.10849	0.01781	0.47492	0.01226
3145	0.24965	0.03645	0.10586	0.01821	0.47525	0.01193
3146	0.24802	0.03408	0.10230	0.01851	0.47559	0.01153
3147	0.24661	0.03238	0.09815	0.01839	0.47573	0.01118
3148	0.24574	0.03099	0.09384	0.01795	0.47559	0.01101
3149	0.24524	0.02958	0.08963	0.01765	0.47531	0.01098
3150	0.24463	0.02800	0.08562	0.01772	0.47504	0.01103
3151	0.24357	0.02628	0.08182	0.01798	0.47483	0.01113
3152	0.24209	0.02461	0.07819	0.01816	0.47464	0.01119
3153	0.24046	0.02320	0.07459	0.01817	0.47450	0.01110
3154	0.23891	0.02212	0.07083	0.01801	0.47450	0.01086
3155	0.23741	0.02132	0.06674	0.01767	0.47466	0.01068
3156	0.23583	0.02073	0.06244	0.01710	0.47487	0.01073
3157	0.23409	0.02032	0.05826	0.01642	0.47497	0.01097
3158	0.23223	0.02000	0.05444	0.01595	0.47483	0.01113
3159	0.23043	0.01958	0.05094	0.01586	0.47454	0.01095
3160	0.22888	0.01903	0.04758	0.01606	0.47438	0.01039
3161	0.22759	0.01860	0.04422	0.01632	0.47453	0.00964
3162	0.22641	0.01859	0.04088	0.01659	0.47484	0.00899
3163	0.22520	0.01897	0.03760	0.01685	0.47508	0.00863
3164	0.22394	0.01951	0.03445	0.01691	0.47521	0.00858
3165	0.22272	0.02000	0.03143	0.01664	0.47520	0.00878
3166	0.22166	0.02033	0.02855	0.01623	0.47495	0.00915
3167	0.22078	0.02038	0.02582	0.01602	0.47445	0.00959
3168	0.21996	0.02012	0.02332	0.01610	0.47390	0.00998
3169	0.21912	0.01973	0.02107	0.01627	0.47353	0.01023
3170	0.21836	0.01947	0.01900	0.01635	0.47333	0.01033
3171	0.21787	0.01946	0.01704	0.01628	0.47323	0.01038
3172	0.21776	0.01954	0.01523	0.01609	0.47326	0.01045
3173	0.21800	0.01940	0.01358	0.01588	0.47352	0.01056
3174	0.21852	0.01885	0.01205	0.01573	0.47400	0.01072
3175	0.21927	0.01798	0.01055	0.01580	0.47454	0.01096
3176	0.22021	0.01701	0.00912	0.01630	0.47491	0.01137
3177	0.22124	0.01611	0.00791	0.01713	0.47505	0.01202
3178	0.22222	0.01536	0.00700	0.01780	0.47511	0.01291
3179	0.22304	0.01474	0.00630	0.01791	0.47525	0.01403
3180	0.22368	0.01423	0.00570	0.01758	0.47552	0.01538
3181	0.22415	0.01385	0.00519	0.01717	0.47590	0.01703
3182	0.22450	0.01354	0.00493	0.01668	0.47637	0.01906
3183	0.22476	0.01320	0.00498	0.01591	0.47683	0.02154
3184	0.22502	0.01283	0.00524	0.01491	0.47715	0.02459
3185	0.22537	0.01254	0.00550	0.01387	0.47729	0.02827
3186	0.22577	0.01236	0.00569	0.01278	0.47731	0.03246
3187	0.22605	0.01218	0.00590	0.01135	0.47726	0.03683
3188	0.22603	0.01197	0.00621	0.00942	0.47706	0.04097
3189	0.22585	0.01183	0.00648	0.00719	0.47655	0.04480
3190	0.22575	0.01181	0.00658	0.00485	0.47554	0.04849
3191	0.22583	0.01177	0.00654	0.00234	0.47394	0.05215
3192	0.22599	0.01156	0.00648	-0.00030	0.47174	0.05566
3193	0.22601	0.01127	0.00635	-0.00280	0.46899	0.05888
3194	0.22573	0.01108	0.00601	-0.00498	0.46569	0.06191
3195	0.22522	0.01101	0.00556	-0.00707	0.46176	0.06492
3196	0.22472	0.01086	0.00533	-0.00944	0.45724	0.06794
3197	0.22445	0.01047	0.00548	-0.01184	0.45224	0.07079
3198	0.22448	0.00986	0.00584	-0.01363	0.44692	0.07322
3199	0.22472	0.00915	0.00618	-0.01452	0.44153	0.07516
3200	0.22501	0.00858	0.00643	-0.01469	0.43637	0.07666
3201	0.22516	0.00840	0.00649	-0.01454	0.43146	0.07780
3202	0.22505	0.00866	0.00627	-0.01446	0.42660	0.07853
3203	0.22482	0.00910	0.00587	-0.01462	0.42171	0.07873
3204	0.22471	0.00936	0.00562	-0.01477	0.41718	0.07833
3205	0.22478	0.00933	0.00569	-0.01437	0.41359	0.07726
3206	0.22484	0.00927	0.00587	-0.01300	0.41137	0.07549
3207	0.22480	0.00941	0.00582	-0.01084	0.41045	0.07326
3208	0.22472	0.00966	0.00555	-0.00859	0.41041	0.07097
3209	0.22470	0.00979	0.00530	-0.00663	0.41063	0.06878
3210	0.22473	0.00975	0.00526	-0.00458	0.41060	0.06660
3211	0.22474	0.00970	0.00542	-0.00197	0.41014	0.06447
3212	0.22468	0.00970	0.00560	0.00099	0.40940	0.06261
3213	0.22458	0.00966	0.00559	0.00377	0.40862	0.06105
