	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedRoundN2.c3d
3142	0.03915	-0.26175	0.04140	0.26360	-0.93206	0.13361	-0.03236	-0.32631	-0.07473	0.18795	-0.65567	0.14217	-0.20034	-0.38971	-0.00134	0.10561	-0.41173	0.14816	-0.20929	-0.39723	-0.00735	-0.09877	-0.51222	0.13357	-0.08912	-0.50823	0.17102	0.05210	-0.33560	0.05167	0.08958	-0.19596	0.00789	0.05656	-0.14851	0.01715	0.07483	-0.16433	0.01074	-0.03462	-0.04645	0.02929	0.06280	-0.07264	0.00345	-0.01238	-0.01880	0.02825	0.03339	0.00159	-0.01759	-0.00687	-0.02016	0.02695	0.03475	0.00317	-0.02617
3143	0.04116	-0.24587	0.03096	0.23912	-0.92164	0.06425	0.02582	-0.31437	-0.08030	0.18650	-0.65184	0.08593	-0.17172	-0.36560	-0.02299	0.10817	-0.40552	0.10987	-0.18427	-0.40511	-0.01383	-0.07998	-0.48488	0.12207	-0.07201	-0.48105	0.15434	0.05529	-0.31144	0.05399	0.09233	-0.17917	-0.00640	0.04407	-0.14188	-0.00318	0.08266	-0.14873	0.00057	-0.04714	-0.04778	0.00818	0.04994	-0.06314	-0.00498	-0.02087	-0.00066	0.02468	0.03037	0.00339	-0.00745	-0.02013	-0.00085	0.02544	0.03057	0.00381	-0.01121
3144	0.04600	-0.23076	0.02535	0.23210	-0.94526	-0.00655	0.02583	-0.28734	-0.07143	0.18790	-0.63372	0.04672	-0.14335	-0.33621	-0.03146	0.11211	-0.39361	0.08515	-0.15263	-0.40932	-0.00813	-0.07382	-0.47385	0.11438	-0.07064	-0.46280	0.13744	0.05885	-0.29084	0.05530	0.10300	-0.15811	-0.01019	0.04923	-0.13731	-0.01133	0.08797	-0.13041	-0.00657	-0.04462	-0.05347	-0.00145	0.04159	-0.04814	-0.01098	-0.02490	0.01580	0.02574	0.01803	0.00094	-0.00330	-0.02598	0.01606	0.02750	0.01846	0.00106	-0.00079
3145	0.05198	-0.21729	0.02385	0.22007	-0.97931	-0.06466	0.01953	-0.24273	-0.06743	0.18881	-0.61729	0.03185	-0.10001	-0.30320	-0.03283	0.11253	-0.38233	0.08914	-0.11474	-0.39472	0.00016	-0.09275	-0.46223	0.11187	-0.09223	-0.44452	0.13273	0.05565	-0.27881	0.05401	0.11680	-0.13875	-0.00958	0.07240	-0.12991	-0.00529	0.09397	-0.10966	-0.01485	-0.01941	-0.05649	0.00332	0.04270	-0.03211	-0.01835	-0.01879	0.02033	0.02500	0.01595	-0.00112	-0.01239	-0.01896	0.02038	0.02507	0.01757	-0.00038	-0.00665
3146	0.05054	-0.20477	0.02263	0.19140	-0.99126	-0.10039	0.06581	-0.19033	-0.08525	0.18476	-0.60973	0.03049	-0.04786	-0.26734	-0.04024	0.11236	-0.37682	0.11276	-0.08591	-0.35843	-0.00180	-0.12507	-0.44509	0.11194	-0.12247	-0.42703	0.14172	0.03728	-0.26932	0.04829	0.11934	-0.12482	-0.01056	0.09176	-0.11931	0.00439	0.09286	-0.09053	-0.02363	0.01311	-0.05453	0.01253	0.04582	-0.02308	-0.02619	-0.00075	0.01485	0.02191	0.03501	-0.00118	-0.02344	0.00139	0.01432	0.01965	0.03791	0.00057	-0.01885
3147	0.03899	-0.19345	0.02342	0.14384	-0.98354	-0.12154	0.15057	-0.13397	-0.11543	0.16827	-0.60827	0.03012	-0.00887	-0.22718	-0.04995	0.11747	-0.37683	0.13593	-0.08026	-0.30912	-0.00926	-0.15147	-0.43333	0.11530	-0.14482	-0.41931	0.15721	0.01247	-0.25805	0.04161	0.10333	-0.11270	-0.00660	0.09078	-0.10820	0.01263	0.07597	-0.07820	-0.02409	0.03173	-0.05055	0.02069	0.04755	-0.02370	-0.02640	0.01242	0.01052	0.02280	0.06324	-0.00205	-0.02207	0.01744	0.00925	0.02024	0.06661	0.00024	-0.02018
3148	0.02591	-0.18452	0.02738	0.09265	-0.99167	-0.14113	0.20262	-0.08632	-0.12870	0.14141	-0.61428	0.02241	0.00969	-0.18698	-0.05324	0.12517	-0.37716	0.14116	-0.08960	-0.26449	-0.01198	-0.16450	-0.43282	0.12145	-0.15589	-0.42170	0.16938	0.00415	-0.24807	0.03805	0.07683	-0.09925	0.00565	0.07180	-0.09732	0.01817	0.04997	-0.07346	-0.01372	0.02829	-0.04511	0.02627	0.04726	-0.02693	-0.01690	0.00165	0.01503	0.02973	0.07738	-0.00180	-0.00686	0.00893	0.01315	0.02934	0.07942	-0.00040	-0.00587
3149	0.02002	-0.17664	0.02642	0.05304	-1.03540	-0.17190	0.19526	-0.06747	-0.12065	0.11671	-0.63005	0.00137	0.01873	-0.15304	-0.06199	0.12212	-0.36850	0.11897	-0.09185	-0.23885	-0.01827	-0.16795	-0.43598	0.12502	-0.16072	-0.42221	0.17253	0.01906	-0.23899	0.03417	0.05411	-0.08670	0.01130	0.04924	-0.08547	0.01231	0.03232	-0.07181	-0.00420	0.01304	-0.03653	0.02062	0.04113	-0.02593	-0.00824	-0.02496	0.02306	0.02901	0.06536	0.00372	0.00793	-0.01762	0.02111	0.03119	0.06428	0.00285	0.00937
3150	0.02041	-0.16506	0.01306	0.01265	-1.08990	-0.21818	0.17667	-0.06400	-0.12455	0.09564	-0.64437	-0.02717	0.02673	-0.12196	-0.09383	0.09853	-0.34608	0.08275	-0.07616	-0.23021	-0.04192	-0.16874	-0.43306	0.12203	-0.16517	-0.40948	0.16876	0.03564	-0.22114	0.02430	0.04429	-0.07848	-0.00472	0.03841	-0.07288	-0.01142	0.03451	-0.06827	-0.00679	0.00324	-0.02345	-0.00264	0.03115	-0.02179	-0.01028	-0.04375	0.02766	0.00464	0.03323	0.01214	0.00364	-0.03889	0.02635	0.00704	0.02880	0.00901	0.00290
3151	0.02136	-0.14776	-0.00656	-0.05298	-1.11815	-0.26461	0.18708	-0.03213	-0.16289	0.06292	-0.63992	-0.04343	0.03855	-0.08364	-0.14147	0.06192	-0.31909	0.06834	-0.04769	-0.22310	-0.07585	-0.17357	-0.42018	0.11332	-0.17410	-0.38275	0.16363	0.03229	-0.19017	0.01043	0.04893	-0.07521	-0.03445	0.04577	-0.06151	-0.04283	0.05278	-0.06251	-0.01817	0.00734	-0.00609	-0.03297	0.02470	-0.01890	-0.01977	-0.04390	0.03305	-0.03291	-0.00263	0.01687	-0.01873	-0.04210	0.03256	-0.03234	-0.00877	0.01294	-0.02506
3152	0.02179	-0.13099	-0.02084	-0.14103	-1.10894	-0.29549	0.21416	0.04034	-0.21328	0.01475	-0.61869	-0.04223	0.06334	-0.03746	-0.17835	0.03388	-0.30544	0.08951	-0.01563	-0.20586	-0.09937	-0.18254	-0.39586	0.10016	-0.18535	-0.34835	0.15885	0.01359	-0.16180	-0.00088	0.06507	-0.07444	-0.05792	0.06582	-0.05306	-0.06499	0.07344	-0.05781	-0.02894	0.02098	0.01046	-0.05370	0.02176	-0.01835	-0.02849	-0.03010	0.04236	-0.05655	-0.02694	0.01547	-0.03863	-0.02933	0.04215	-0.05693	-0.03229	0.01242	-0.04863
3153	0.02482	-0.12379	-0.02734	-0.21663	-1.06998	-0.32061	0.23941	0.11701	-0.24129	-0.02321	-0.60501	-0.05023	0.10203	0.00186	-0.18849	0.03472	-0.31654	0.11001	0.01249	-0.18281	-0.10272	-0.18534	-0.36112	0.08337	-0.18751	-0.31292	0.15241	-0.00115	-0.15811	-0.00689	0.08577	-0.07256	-0.06742	0.08648	-0.04693	-0.07132	0.08564	-0.05621	-0.03794	0.03396	0.01868	-0.05962	0.01740	-0.01848	-0.03629	-0.01293	0.04680	-0.05834	-0.03522	0.01133	-0.04679	-0.01110	0.04629	-0.05793	-0.03782	0.01006	-0.05407
3154	0.03163	-0.12754	-0.03010	-0.25125	-1.01391	-0.35969	0.27204	0.16307	-0.24685	-0.02281	-0.61626	-0.08886	0.13957	0.02165	-0.18233	0.06624	-0.34744	0.09039	0.03331	-0.16384	-0.09643	-0.17619	-0.32548	0.06774	-0.17599	-0.28388	0.14524	-0.00284	-0.17823	-0.00883	0.10241	-0.06867	-0.06691	0.09833	-0.04305	-0.06490	0.09011	-0.05768	-0.04711	0.04069	0.01343	-0.05492	0.01449	-0.01952	-0.04528	-0.00055	0.03498	-0.05094	-0.03311	0.00831	-0.05117	0.00181	0.03433	-0.05008	-0.03294	0.00850	-0.05198
3155	0.03997	-0.13370	-0.03012	-0.25460	-0.96398	-0.40953	0.32345	0.18738	-0.26495	0.00982	-0.64003	-0.13797	0.16673	0.02968	-0.18910	0.10554	-0.37789	0.04158	0.05024	-0.14952	-0.10360	-0.16723	-0.30434	0.06209	-0.16560	-0.26959	0.14311	0.00295	-0.19439	-0.00785	0.11257	-0.06622	-0.05855	0.10101	-0.04464	-0.05089	0.09546	-0.06130	-0.05146	0.04547	-0.00413	-0.04399	0.02076	-0.02210	-0.05004	0.00840	0.00960	-0.04295	-0.02711	0.00697	-0.05317	0.00948	0.00930	-0.04298	-0.02574	0.00761	-0.04899
3156	0.04608	-0.13236	-0.02671	-0.26043	-0.94754	-0.44835	0.38245	0.23127	-0.32819	0.03940	-0.65030	-0.16308	0.19366	0.04595	-0.23171	0.12377	-0.38767	0.00469	0.06537	-0.13591	-0.14096	-0.17276	-0.30606	0.07001	-0.17307	-0.27107	0.14868	0.00763	-0.18308	-0.00509	0.11905	-0.06789	-0.04289	0.09927	-0.05262	-0.03581	0.10410	-0.06345	-0.04518	0.05418	-0.02422	-0.03113	0.03497	-0.02146	-0.04420	0.02136	-0.01119	-0.03233	-0.01903	0.00479	-0.04326	0.02130	-0.01117	-0.03277	-0.01752	0.00533	-0.03639
3157	0.04642	-0.12102	-0.02280	-0.28926	-0.96332	-0.46260	0.42943	0.31436	-0.42578	0.03934	-0.64008	-0.15940	0.22611	0.08073	-0.30222	0.11378	-0.37702	-0.00160	0.07265	-0.12224	-0.20087	-0.18796	-0.32258	0.08000	-0.19453	-0.27596	0.15431	0.00778	-0.14987	-0.00391	0.12010	-0.06919	-0.02597	0.09465	-0.06061	-0.02758	0.10773	-0.05846	-0.02996	0.06321	-0.03544	-0.02328	0.04626	-0.01337	-0.02913	0.03801	-0.01425	-0.01992	-0.00949	-0.00177	-0.02001	0.03840	-0.01437	-0.01890	-0.00769	-0.00113	-0.01108
3158	0.04073	-0.10371	-0.02339	-0.33836	-0.97239	-0.45445	0.45573	0.40219	-0.50496	0.00909	-0.61809	-0.14582	0.25098	0.12557	-0.36608	0.09018	-0.35755	0.01026	0.07079	-0.10731	-0.25561	-0.19780	-0.33215	0.07344	-0.21291	-0.26679	0.14827	0.00505	-0.11552	-0.00853	0.11218	-0.06084	-0.01711	0.08618	-0.05999	-0.03096	0.10165	-0.04577	-0.01387	0.06425	-0.03607	-0.02665	0.04772	-0.00577	-0.01257	0.04624	-0.00519	-0.01543	-0.00206	-0.01351	0.00283	0.04702	-0.00543	-0.01248	-0.00015	-0.01278	0.01229
3159	0.03383	-0.08530	-0.03068	-0.39821	-0.94526	-0.43428	0.46918	0.44695	-0.52662	-0.04106	-0.58067	-0.13597	0.25987	0.16041	-0.39381	0.06420	-0.32329	0.02218	0.07420	-0.08981	-0.28233	-0.19821	-0.31497	0.04787	-0.21960	-0.23691	0.12927	0.00373	-0.09086	-0.01946	0.10066	-0.04118	-0.02149	0.07604	-0.04940	-0.04391	0.09378	-0.03272	-0.00751	0.05721	-0.03514	-0.04140	0.04205	-0.00991	-0.00503	0.03898	0.00141	-0.02486	0.00087	-0.02334	0.01136	0.03796	0.00165	-0.02077	0.00184	-0.02311	0.01882
3160	0.03131	-0.07077	-0.04239	-0.45513	-0.89500	-0.41421	0.49125	0.44300	-0.50089	-0.09902	-0.52225	-0.13659	0.26624	0.17463	-0.38508	0.03618	-0.26523	0.02250	0.09461	-0.06928	-0.28043	-0.19644	-0.27453	0.02106	-0.21907	-0.19845	0.10831	0.00814	-0.07763	-0.03227	0.09453	-0.02230	-0.03671	0.06832	-0.03782	-0.05946	0.09270	-0.02505	-0.01613	0.05106	-0.04319	-0.06091	0.03339	-0.02050	-0.01216	0.02637	-0.00360	-0.04162	0.00285	-0.02005	0.00533	0.02222	-0.00254	-0.03616	0.00226	-0.02072	0.00964
3161	0.03348	-0.06547	-0.05305	-0.49407	-0.84981	-0.40737	0.52590	0.41855	-0.45571	-0.14626	-0.46645	-0.15389	0.28544	0.18215	-0.36029	0.01142	-0.20903	0.00610	0.11987	-0.04202	-0.26432	-0.19937	-0.23907	0.00590	-0.22057	-0.17266	0.09418	0.01907	-0.08046	-0.04153	0.09347	-0.01724	-0.05382	0.06443	-0.03530	-0.06983	0.09539	-0.01940	-0.03150	0.05084	-0.05940	-0.07513	0.02220	-0.02172	-0.02623	0.02157	-0.01742	-0.05434	0.00674	-0.00345	-0.00685	0.01598	-0.01604	-0.04694	0.00534	-0.00448	-0.00620
3162	0.03588	-0.07054	-0.05724	-0.52119	-0.81962	-0.42143	0.53446	0.39151	-0.40311	-0.16925	-0.44799	-0.18184	0.31016	0.20130	-0.33551	0.00020	-0.19532	-0.01881	0.12986	-0.00814	-0.24445	-0.20925	-0.23020	-0.00210	-0.23085	-0.16870	0.08647	0.03233	-0.10147	-0.04498	0.09229	-0.02589	-0.06188	0.06343	-0.04149	-0.07009	0.09338	-0.01152	-0.03976	0.05053	-0.06778	-0.07588	0.00937	-0.00955	-0.03359	0.02587	-0.02575	-0.05370	0.00790	0.01138	-0.01697	0.02170	-0.02483	-0.04561	0.00748	0.01126	-0.02020
3163	0.03605	-0.07930	-0.05326	-0.55673	-0.78846	-0.44465	0.48756	0.36764	-0.35175	-0.17219	-0.46862	-0.19807	0.32074	0.22853	-0.31458	0.00311	-0.22900	-0.03163	0.12452	0.02008	-0.22385	-0.22343	-0.23677	-0.00692	-0.24766	-0.17469	0.08471	0.04113	-0.12801	-0.04416	0.09326	-0.03713	-0.05553	0.06724	-0.04840	-0.06020	0.08589	-0.00407	-0.03708	0.04446	-0.05607	-0.06224	0.00040	0.00771	-0.03069	0.03326	-0.01658	-0.03728	0.00086	0.01316	-0.02057	0.03133	-0.01623	-0.03134	0.00289	0.01484	-0.02477
3164	0.03708	-0.08092	-0.04382	-0.59422	-0.72584	-0.44980	0.42583	0.36645	-0.32260	-0.16426	-0.49496	-0.18520	0.31334	0.25026	-0.30096	0.01280	-0.27671	-0.01986	0.11808	0.03205	-0.20985	-0.23442	-0.23157	-0.00353	-0.25980	-0.17242	0.09137	0.04173	-0.13737	-0.04110	0.10348	-0.03955	-0.03960	0.08020	-0.05029	-0.04362	0.08295	0.00007	-0.02950	0.03614	-0.03270	-0.04068	0.00321	0.02224	-0.02365	0.03571	0.00508	-0.01732	-0.01138	0.00789	-0.02035	0.03444	0.00539	-0.01656	-0.00743	0.01078	-0.02174
3165	0.04248	-0.06949	-0.03345	-0.60314	-0.62678	-0.41842	0.41624	0.40846	-0.33030	-0.15348	-0.49242	-0.15051	0.30136	0.26529	-0.29890	0.02133	-0.30088	0.00506	0.11628	0.03403	-0.21157	-0.23463	-0.20573	0.00668	-0.25848	-0.15527	0.10255	0.03799	-0.11646	-0.03510	0.12364	-0.03046	-0.02474	0.09754	-0.04596	-0.02622	0.09451	0.00175	-0.02253	0.02877	-0.01596	-0.02131	0.01883	0.02617	-0.01705	0.02663	0.02114	-0.01193	-0.01949	0.00485	-0.02153	0.02440	0.02188	-0.01761	-0.01627	0.00714	-0.02141
3166	0.04935	-0.04976	-0.02603	-0.58180	-0.53372	-0.35947	0.46227	0.48752	-0.35795	-0.15666	-0.45103	-0.11674	0.29748	0.28343	-0.29952	0.01809	-0.28271	0.02086	0.11616	0.04109	-0.22016	-0.22145	-0.17583	0.01340	-0.24539	-0.13029	0.10838	0.03604	-0.07537	-0.02571	0.14418	-0.01687	-0.01810	0.10273	-0.03721	-0.01544	0.11688	0.00055	-0.01962	0.02021	-0.01539	-0.01282	0.03658	0.01373	-0.01343	0.00957	0.01900	-0.02184	-0.01745	0.00362	-0.02266	0.00661	0.01998	-0.03083	-0.01711	0.00399	-0.02463
3167	0.05010	-0.03240	-0.02218	-0.56530	-0.48018	-0.29914	0.50834	0.57897	-0.36773	-0.18478	-0.38641	-0.09579	0.31008	0.31577	-0.28371	-0.00308	-0.22915	0.02129	0.11906	0.06263	-0.20971	-0.19814	-0.16103	0.01463	-0.22764	-0.10892	0.10584	0.03312	-0.04096	-0.01551	0.14980	-0.00651	-0.01840	0.08625	-0.02785	-0.01420	0.13424	-0.00383	-0.02250	0.01278	-0.02685	-0.01577	0.04567	-0.00652	-0.01520	-0.00115	0.00570	-0.02681	-0.00619	0.00135	-0.01683	-0.00303	0.00630	-0.03243	-0.00807	0.00012	-0.01874
3168	0.04189	-0.02343	-0.01831	-0.57156	-0.45320	-0.24982	0.52840	0.65696	-0.33891	-0.22388	-0.32458	-0.07907	0.34674	0.36615	-0.24687	-0.03371	-0.16632	0.02078	0.13330	0.09615	-0.16824	-0.17240	-0.16121	0.02021	-0.21013	-0.09684	0.10211	0.02160	-0.03431	-0.00642	0.13269	0.00047	-0.01915	0.05855	-0.02042	-0.01726	0.13479	-0.00403	-0.02712	0.01377	-0.03878	-0.02187	0.04779	-0.01247	-0.01996	0.00609	-0.00216	-0.01319	0.00924	0.00057	-0.00252	0.00687	-0.00241	-0.01089	0.00773	-0.00081	0.00243
3169	0.03153	-0.01866	-0.01140	-0.58307	-0.42860	-0.20216	0.55279	0.69765	-0.28773	-0.25342	-0.28071	-0.05328	0.40536	0.42381	-0.21057	-0.06064	-0.11825	0.03362	0.16951	0.12764	-0.11647	-0.15288	-0.16006	0.03558	-0.19511	-0.09002	0.10404	0.00459	-0.04971	0.00248	0.10594	0.00843	-0.01697	0.03762	-0.01162	-0.01746	0.12329	0.01020	-0.02705	0.02013	-0.03851	-0.02298	0.05136	0.00715	-0.02125	0.02470	0.00168	0.00495	0.02240	0.00166	0.00940	0.02783	0.00069	0.01306	0.02352	0.00172	0.02277
3170	0.02752	-0.00880	-0.00336	-0.58317	-0.38485	-0.15185	0.60057	0.70203	-0.25080	-0.26582	-0.24563	-0.01721	0.46315	0.47019	-0.19896	-0.07668	-0.09160	0.05945	0.22715	0.14307	-0.08557	-0.14647	-0.14503	0.05258	-0.18730	-0.07997	0.11045	-0.00546	-0.05787	0.01066	0.09284	0.01798	-0.01444	0.02960	0.00333	-0.01324	0.11491	0.03704	-0.02096	0.01676	-0.02134	-0.01864	0.05781	0.03632	-0.01564	0.03279	0.00869	0.00377	0.02838	-0.00184	0.00656	0.03636	0.00756	0.01122	0.03233	0.00031	0.02042
3171	0.02984	0.00858	0.00185	-0.57069	-0.30247	-0.11649	0.63809	0.71339	-0.24793	-0.25622	-0.20124	0.01667	0.48561	0.49534	-0.20695	-0.07557	-0.08396	0.08858	0.27718	0.14402	-0.08283	-0.15677	-0.11880	0.05841	-0.19398	-0.06325	0.11505	-0.00203	-0.03721	0.01496	0.09938	0.02382	-0.01426	0.02641	0.01920	-0.00775	0.11637	0.06034	-0.01377	-0.00302	-0.00097	-0.01338	0.05895	0.05226	-0.00684	0.01982	0.00541	-0.01603	0.02601	-0.01005	-0.00607	0.02211	0.00473	-0.01344	0.02992	-0.00748	-0.00078
3172	0.03228	0.02419	0.00319	-0.54243	-0.18147	-0.11365	0.62712	0.76734	-0.26168	-0.22005	-0.14462	0.03254	0.46053	0.50323	-0.20531	-0.05589	-0.09352	0.10908	0.28129	0.14585	-0.08850	-0.17905	-0.09460	0.04945	-0.21441	-0.04644	0.11328	0.01102	0.00034	0.01517	0.10927	0.01947	-0.01570	0.02028	0.02391	-0.00427	0.11887	0.06340	-0.01131	-0.02771	0.00438	-0.01037	0.04885	0.04870	-0.00222	-0.00105	-0.00982	-0.02908	0.02006	-0.01491	-0.00992	-0.00085	-0.00986	-0.02978	0.01995	-0.01485	-0.01316
3173	0.03140	0.02860	0.00278	-0.49401	-0.03957	-0.13107	0.58083	0.84304	-0.26087	-0.17389	-0.07844	0.02597	0.41715	0.50318	-0.17722	-0.03496	-0.10542	0.11031	0.23892	0.15990	-0.08273	-0.19852	-0.08303	0.03452	-0.23428	-0.03865	0.10614	0.02451	0.02457	0.01494	0.10686	0.00616	-0.01711	0.01432	0.01578	-0.00432	0.11354	0.04533	-0.01348	-0.04184	-0.00319	-0.00991	0.03470	0.03280	-0.00386	-0.01691	-0.02365	-0.02290	0.01788	-0.01561	0.00183	-0.01893	-0.02310	-0.02317	0.01315	-0.01882	-0.00226
3174	0.02886	0.02588	0.00224	-0.43134	0.09462	-0.13407	0.54788	0.90004	-0.23715	-0.15043	0.00083	0.00986	0.39202	0.50144	-0.13616	-0.03681	-0.08917	0.09182	0.18817	0.18026	-0.06614	-0.19996	-0.08079	0.02531	-0.23691	-0.03771	0.09820	0.02934	0.02374	0.01579	0.09392	-0.00199	-0.01805	0.01627	0.00772	-0.00584	0.10472	0.02484	-0.01718	-0.03905	-0.00788	-0.00997	0.03004	0.01544	-0.00875	-0.03011	-0.02426	-0.01222	0.02087	-0.01655	0.01408	-0.03354	-0.02337	-0.01167	0.01500	-0.02077	0.01481
3175	0.02688	0.02673	0.00121	-0.36142	0.18509	-0.10440	0.56074	0.93012	-0.20487	-0.15684	0.08677	0.00099	0.38732	0.50068	-0.10506	-0.06147	-0.03277	0.06616	0.15783	0.18953	-0.05181	-0.17904	-0.07693	0.02455	-0.21750	-0.03296	0.09204	0.02328	0.01269	0.01567	0.07992	0.00698	-0.01853	0.02486	0.00947	-0.00461	0.09923	0.01896	-0.02321	-0.02436	-0.00516	-0.00782	0.03892	0.00355	-0.01640	-0.04313	-0.01204	-0.00999	0.02617	-0.01580	0.00983	-0.04678	-0.01107	-0.01091	0.02252	-0.01859	0.01452
