	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
108	0.20227	0.27997	1.51448	-0.00773	0.51834	0.15459	0.24837	0.08339	0.07929	0.05864	0.54299	0.56599	0.26374	0.18511	0.48381	0.08506	0.28773	0.91709	0.24103	0.22093	0.91646	0.02448	0.31721	1.44358	0.33356	0.19928	1.43589	0.04040	0.47358	1.19982	0.40344	0.32819	1.18778	0.13181	0.53654	1.43806	0.35052	0.43031	1.41673
109	0.20325	0.27865	1.51495	-0.00985	0.52175	0.15272	0.24797	0.08329	0.07907	0.05862	0.54147	0.56405	0.26366	0.18467	0.48366	0.08493	0.28879	0.91702	0.24056	0.22119	0.91623	0.02614	0.31707	1.44493	0.33343	0.19748	1.43564	0.04050	0.47560	1.20246	0.40321	0.32714	1.18790	0.13503	0.54145	1.43869	0.35162	0.43069	1.41651
110	0.20452	0.27765	1.51516	-0.01203	0.52491	0.15060	0.24774	0.08315	0.07873	0.05873	0.53956	0.56176	0.26357	0.18441	0.48335	0.08477	0.28987	0.91686	0.24020	0.22182	0.91583	0.02826	0.31769	1.44575	0.33401	0.19593	1.43561	0.04091	0.47843	1.20465	0.40296	0.32538	1.18752	0.13826	0.54658	1.43908	0.35267	0.43045	1.41573
111	0.20585	0.27728	1.51504	-0.01397	0.52786	0.14827	0.24766	0.08292	0.07840	0.05886	0.53760	0.55921	0.26363	0.18463	0.48290	0.08462	0.29090	0.91642	0.23988	0.22247	0.91531	0.03020	0.31939	1.44552	0.33478	0.19461	1.43549	0.04231	0.48247	1.20596	0.40265	0.32353	1.18683	0.14160	0.55182	1.43922	0.35356	0.42927	1.41499
112	0.20690	0.27761	1.51464	-0.01562	0.53077	0.14576	0.24763	0.08255	0.07823	0.05895	0.53572	0.55647	0.26393	0.18541	0.48242	0.08459	0.29190	0.91566	0.23958	0.22287	0.91484	0.03151	0.32191	1.44444	0.33513	0.19333	1.43498	0.04454	0.48715	1.20642	0.40219	0.32223	1.18609	0.14450	0.55637	1.43943	0.35409	0.42741	1.41472
113	0.20751	0.27836	1.51419	-0.01708	0.53378	0.14314	0.24756	0.08228	0.07830	0.05902	0.53395	0.55361	0.26432	0.18658	0.48211	0.08475	0.29305	0.91475	0.23938	0.22319	0.91457	0.03237	0.32462	1.44333	0.33491	0.19232	1.43421	0.04668	0.49104	1.20621	0.40154	0.32147	1.18533	0.14642	0.55910	1.43965	0.35440	0.42554	1.41467
114	0.20774	0.27911	1.51384	-0.01836	0.53687	0.14047	0.24745	0.08246	0.07848	0.05896	0.53228	0.55068	0.26462	0.18788	0.48198	0.08510	0.29457	0.91390	0.23934	0.22386	0.91447	0.03326	0.32704	1.44292	0.33436	0.19200	1.43353	0.04787	0.49298	1.20549	0.40085	0.32066	1.18437	0.14739	0.55947	1.43948	0.35504	0.42417	1.41423
115	0.20779	0.27982	1.51349	-0.01941	0.53979	0.13773	0.24733	0.08307	0.07854	0.05862	0.53062	0.54773	0.26479	0.18915	0.48186	0.08549	0.29649	0.91322	0.23940	0.22509	0.91434	0.03447	0.32910	1.44326	0.33379	0.19231	1.43303	0.04799	0.49303	1.20437	0.40037	0.31955	1.18316	0.14783	0.55776	1.43872	0.35630	0.42330	1.41325
116	0.20793	0.28068	1.51294	-0.02031	0.54227	0.13498	0.24724	0.08372	0.07842	0.05799	0.52894	0.54481	0.26498	0.19040	0.48156	0.08580	0.29854	0.91259	0.23945	0.22657	0.91402	0.03572	0.33112	1.44364	0.33339	0.19280	1.43246	0.04760	0.49254	1.20295	0.40013	0.31853	1.18187	0.14816	0.55464	1.43770	0.35783	0.42277	1.41207
117	0.20835	0.28178	1.51211	-0.02118	0.54410	0.13228	0.24714	0.08404	0.07825	0.05724	0.52731	0.54196	0.26529	0.19173	0.48110	0.08608	0.30043	0.91185	0.23943	0.22781	0.91355	0.03640	0.33343	1.44331	0.33307	0.19314	1.43164	0.04731	0.49283	1.20124	0.39989	0.31789	1.18058	0.14846	0.55080	1.43680	0.35913	0.42252	1.41088
118	0.20898	0.28300	1.51108	-0.02211	0.54514	0.12964	0.24705	0.08402	0.07816	0.05649	0.52584	0.53918	0.26564	0.19318	0.48060	0.08635	0.30214	0.91092	0.23926	0.22861	0.91307	0.03615	0.33616	1.44230	0.33260	0.19326	1.43060	0.04712	0.49408	1.19926	0.39938	0.31731	1.17918	0.14871	0.54681	1.43586	0.36002	0.42242	1.40951
119	0.20950	0.28423	1.51000	-0.02313	0.54533	0.12706	0.24695	0.08395	0.07812	0.05577	0.52463	0.53647	0.26582	0.19476	0.48009	0.08651	0.30383	0.90986	0.23885	0.22917	0.91261	0.03526	0.33920	1.44107	0.33173	0.19328	1.42952	0.04663	0.49570	1.19714	0.39852	0.31625	1.17757	0.14901	0.54316	1.43450	0.36066	0.42236	1.40769
120	0.20963	0.28540	1.50897	-0.02420	0.54475	0.12451	0.24684	0.08405	0.07802	0.05511	0.52382	0.53383	0.26571	0.19655	0.47953	0.08651	0.30563	0.90870	0.23831	0.22989	0.91210	0.03437	0.34243	1.43993	0.33036	0.19343	1.42846	0.04585	0.49741	1.19502	0.39763	0.31456	1.17575	0.14937	0.54011	1.43280	0.36133	0.42229	1.40537
121	0.20947	0.28650	1.50794	-0.02518	0.54343	0.12195	0.24665	0.08435	0.07785	0.05458	0.52349	0.53123	0.26547	0.19859	0.47887	0.08647	0.30757	0.90738	0.23789	0.23112	0.91149	0.03385	0.34565	1.43887	0.32854	0.19397	1.42735	0.04520	0.49921	1.19306	0.39706	0.31258	1.17379	0.14947	0.53777	1.43122	0.36216	0.42232	1.40267
122	0.20930	0.28763	1.50675	-0.02600	0.54138	0.11933	0.24635	0.08472	0.07770	0.05422	0.52363	0.52863	0.26541	0.20093	0.47814	0.08647	0.30970	0.90588	0.23766	0.23285	0.91080	0.03368	0.34857	1.43792	0.32647	0.19493	1.42605	0.04490	0.50095	1.19139	0.39669	0.31077	1.17167	0.14901	0.53628	1.43011	0.36298	0.42263	1.39970
123	0.20922	0.28894	1.50532	-0.02672	0.53883	0.11675	0.24609	0.08499	0.07770	0.05394	0.52411	0.52607	0.26564	0.20355	0.47742	0.08647	0.31200	0.90433	0.23745	0.23479	0.91010	0.03372	0.35105	1.43718	0.32445	0.19614	1.42449	0.04469	0.50254	1.19009	0.39606	0.30930	1.16929	0.14797	0.53590	1.42945	0.36360	0.42334	1.39643
124	0.20908	0.29051	1.50381	-0.02745	0.53616	0.11435	0.24600	0.08508	0.07787	0.05366	0.52479	0.52369	0.26599	0.20642	0.47674	0.08637	0.31442	0.90290	0.23713	0.23683	0.90944	0.03374	0.35322	1.43666	0.32274	0.19743	1.42283	0.04416	0.50405	1.18913	0.39478	0.30808	1.16666	0.14664	0.53661	1.42896	0.36401	0.42447	1.39284
125	0.20874	0.29237	1.50245	-0.02834	0.53377	0.11222	0.24604	0.08513	0.07812	0.05331	0.52550	0.52153	0.26621	0.20949	0.47605	0.08613	0.31694	0.90173	0.23674	0.23910	0.90876	0.03345	0.35534	1.43633	0.32147	0.19869	1.42130	0.04304	0.50544	1.18833	0.39282	0.30688	1.16389	0.14542	0.53785	1.42822	0.36430	0.42600	1.38894
126	0.20820	0.29457	1.50132	-0.02943	0.53186	0.11026	0.24601	0.08531	0.07835	0.05281	0.52609	0.51950	0.26624	0.21278	0.47529	0.08583	0.31957	0.90079	0.23641	0.24169	0.90802	0.03265	0.35763	1.43616	0.32053	0.19996	1.42004	0.04126	0.50654	1.18740	0.39053	0.30537	1.16110	0.14455	0.53891	1.42691	0.36442	0.42797	1.38457
127	0.20753	0.29704	1.50028	-0.03043	0.53055	0.10830	0.24585	0.08569	0.07851	0.05214	0.52656	0.51749	0.26623	0.21620	0.47445	0.08554	0.32224	0.89994	0.23614	0.24444	0.90721	0.03141	0.36018	1.43606	0.31970	0.20147	1.41896	0.03888	0.50731	1.18622	0.38835	0.30338	1.15827	0.14388	0.53942	1.42501	0.36432	0.43030	1.37954
