	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
2221	-6.48938	-1.20822	0.10199	3.43837	-0.32256	-0.44481	-26.76615	-13.21251	-1.57989	18.85152	-11.16897	-4.50952	0.34523	-0.25351	-0.12969	0.95235	0.02006	-0.20109	-10.38591	-37.05786	-13.61327	29.85077	11.73508	-14.50746	4.87004	-0.25034	-5.42102	0.94679	-2.04716	0.62521	0.37002	3.34380	-3.01037	0.72066	-0.60923	0.76398	-0.15788	0.59084	-0.43097	-0.03357	-0.19646	0.12241
2222	-5.96165	-1.50161	0.16427	2.98849	1.36247	-0.31767	-21.94309	-9.19581	-2.71775	27.73788	-4.24268	-2.88550	0.48212	-0.29717	-0.08258	0.78680	0.18449	-0.10412	10.09872	-21.85505	-12.91136	28.61424	-0.96523	-5.62560	7.40520	0.23598	-2.71071	0.25650	-1.09150	1.19162	1.39445	0.60188	-1.46320	0.22544	-1.29653	0.81051	0.01056	-0.06102	-0.12252	-0.32910	-0.28126	-0.00383
2223	-5.40261	-2.73599	0.97594	-1.20072	1.85893	0.12425	-11.37203	-7.85902	-0.36981	20.54070	2.40642	-1.21307	0.48644	-0.42993	-0.00935	0.37519	0.20425	0.02544	16.94044	-7.43032	-2.97615	20.41621	-14.39952	8.91085	8.69623	0.88421	3.01726	2.20569	0.10520	1.35755	3.18453	-3.89740	1.83593	-0.37650	-0.74838	0.19913	0.25097	-0.75757	0.35666	-0.39140	-0.14807	-0.11653
2224	-3.61592	-3.90265	1.93217	-3.97054	1.82614	0.38228	1.72214	-12.99229	4.28131	9.48364	9.27498	0.83089	0.44666	-0.47564	0.09110	0.16454	0.10092	0.08181	19.39890	-2.76392	10.19142	15.30147	-15.04012	14.65520	8.07037	0.89595	4.89113	5.48663	1.35966	1.14983	4.14991	-5.16636	2.88964	-0.44202	0.70603	-0.60368	0.43610	-0.89704	0.50590	-0.06894	0.14705	-0.11790
2225	-1.73581	-3.51396	1.93936	-3.49753	2.29236	0.47854	9.56913	-17.35894	6.31999	4.07520	14.95298	3.93744	0.39150	-0.33395	0.16476	0.17077	0.03894	0.11471	20.59909	0.57990	18.75091	18.76918	-4.79452	7.07479	8.06730	-0.72429	1.38333	6.23295	1.00261	-0.00844	3.48085	-2.78968	1.19421	-0.16741	2.03372	-1.15368	0.46238	-0.63446	0.33459	0.27961	0.33870	-0.04787
2226	-2.64790	-1.83157	1.02017	-1.53722	2.11116	0.50092	1.90243	-15.00722	4.33670	4.18981	12.11095	5.20461	0.29689	-0.17696	0.12007	0.20135	0.03156	0.13063	9.20411	1.00525	16.52788	26.68907	5.80630	-3.81794	8.47083	-2.56497	-2.74322	4.14273	-1.41332	-1.50058	1.91228	0.11749	-0.75118	0.66340	2.57617	-0.95017	0.36281	-0.18883	0.01818	0.41621	0.30186	0.06854
2227	-5.39533	0.08839	0.06538	0.80553	0.26439	0.19660	-16.47522	-7.66764	1.95002	9.60744	-0.45442	1.46118	0.32231	-0.15246	0.03130	0.36403	-0.03873	0.03859	-8.78577	-9.64281	4.37509	34.86766	12.37619	-6.88894	7.83500	-2.17594	-3.84104	2.43387	-3.46116	-1.55900	1.36668	1.46522	-1.65409	1.59839	1.88329	-0.05614	0.34350	0.33496	-0.35660	0.30373	0.07451	0.16881
2228	-6.62687	1.15287	-0.26286	2.65145	-0.89662	-0.25985	-27.48053	-1.45307	1.53868	19.22864	-9.62248	-3.64087	0.47655	-0.21084	0.00993	0.75474	-0.09078	-0.08058	-11.63375	-20.58070	-6.88902	39.86135	10.17327	-1.30273	7.17835	0.59800	-1.39817	2.82140	-3.13862	-0.31012	2.38168	0.27627	-1.06563	1.25737	0.51924	0.33809	0.46439	0.41133	-0.43616	-0.06747	-0.16434	0.06289
2229	-5.30686	0.91200	-0.15218	2.90797	0.64076	-0.28939	-21.20737	0.42302	1.13881	27.07041	-5.14269	-3.64933	0.51712	-0.22457	0.03611	1.13769	0.02649	-0.06412	6.30943	-13.21793	-7.54069	37.55468	-6.78297	5.76393	7.30614	3.26181	2.72492	4.56108	-1.41619	0.33610	3.44804	-2.77325	0.85438	0.13821	0.23388	-0.43175	0.55170	-0.20241	-0.04681	-0.39971	-0.14992	-0.23962
2230	-2.53324	-0.51555	0.11485	1.98887	3.32431	0.08354	-5.19390	-2.81702	-0.24911	26.93500	7.13027	1.21228	0.44453	-0.21835	0.02411	1.20379	0.21395	0.04820	26.68353	5.23398	1.25077	29.93058	-27.86458	7.37294	7.96978	3.63333	3.90311	6.54669	0.05569	0.37913	3.00410	-3.78215	1.74564	0.73019	1.32452	-0.89704	0.42407	-0.55434	0.21067	-0.18657	0.15184	-0.34904
2231	-1.08581	-2.28551	0.52189	1.70220	4.43196	0.17916	2.60677	-9.71730	-0.48267	19.08295	15.19554	4.87087	0.43292	-0.28157	-0.04648	0.98503	0.23321	0.06584	25.89934	11.36367	10.75686	27.30156	-29.05309	5.28584	8.44524	2.58194	0.76490	7.78329	0.75497	1.28459	2.36359	-1.13830	0.10765	3.50602	2.12237	0.38622	0.31868	0.00745	-0.08657	0.52162	0.41427	-0.01177
2232	-2.56440	-3.01732	0.86463	2.43553	3.81559	-0.14840	-5.06542	-14.16671	1.02908	9.21661	15.60574	4.52820	0.47334	-0.36582	-0.09190	0.78624	0.09288	-0.02101	2.71202	2.95041	14.35636	31.34974	-5.33459	7.48970	7.11584	2.27957	-0.90385	7.13782	0.51608	2.32943	4.19542	0.29950	-1.30547	5.58820	1.87492	2.10025	0.64396	0.41983	-0.33945	0.99807	0.41501	0.41734
2233	-4.51982	-1.86808	0.69759	2.63070	2.91548	-0.35765	-15.16217	-9.88184	1.71867	3.91868	12.07386	2.40151	0.50501	-0.36197	-0.02827	0.75114	-0.01644	-0.06175	-16.55699	-2.18266	10.85809	29.07361	17.21588	13.95071	3.51150	2.70548	1.88761	4.68617	-0.25059	1.93593	6.52555	-2.09724	-0.18728	4.69128	1.29029	2.16252	0.92003	-0.09097	-0.06011	0.82845	0.29864	0.45486
2234	-4.87885	0.18741	0.09673	2.16519	2.70180	-0.26821	-17.06939	-0.56103	0.51004	9.55510	9.07756	0.63788	0.53774	-0.28523	0.08139	0.80912	0.02188	0.00104	-9.88283	3.95387	2.72700	15.21275	15.97971	14.60968	1.12826	2.22862	3.15269	2.49199	-0.30005	1.17440	4.83969	-2.85983	0.87431	2.10802	0.48643	1.10824	0.27792	-0.28953	0.18123	0.41398	0.17084	0.23097
2235	-3.88157	1.14939	-0.26180	2.01265	2.27594	-0.19487	-11.96311	3.33274	-0.49475	23.45833	6.49819	-0.63312	0.59967	-0.22600	0.13811	0.79548	0.11565	0.03025	16.71380	9.79279	-3.90023	4.23331	0.88157	5.01389	3.33120	0.67114	-0.74175	2.26341	0.21411	1.13208	0.04353	1.20428	-0.33933	0.90745	-0.08211	0.57823	-0.84872	0.69437	-0.06470	0.27305	0.06689	0.12850
2236	-2.75020	-0.07347	0.08751	1.63048	0.14449	-0.20573	-5.41321	-2.18532	0.33477	31.45375	1.25761	-1.25857	0.59397	-0.25463	0.10786	0.60501	0.08837	-0.08223	36.02408	3.88745	-3.42904	13.74146	-8.01541	-6.30032	7.80894	-0.63607	-4.12968	3.11223	-0.42690	0.42565	-2.69694	4.22688	-1.43609	2.03984	0.85617	0.51265	-1.10578	1.38554	-0.31919	0.34937	0.09757	0.11640
2237	-2.50249	-2.36282	0.77137	0.17625	-2.24741	-0.02091	-2.68373	-9.92673	1.92874	25.15064	-4.45787	-0.50489	0.41416	-0.37553	-0.00558	0.36932	-0.04338	-0.18754	29.36945	-7.23190	2.64771	42.24676	-8.81579	-8.59884	9.33586	-0.76239	-2.49286	3.88505	-1.68988	-1.23345	-1.03899	1.74403	-0.52273	3.37672	2.84997	0.01408	-0.16229	0.53813	-0.14170	0.30728	0.26903	-0.01607
2238	-3.19228	-3.00237	0.89883	-1.17208	-1.78472	0.38040	-5.17493	-11.30439	2.41719	15.84399	-5.00099	0.97517	0.19940	-0.45866	-0.12767	0.22985	-0.11114	-0.09085	11.58945	-11.07370	6.84656	63.59911	-6.21066	-1.59813	7.06397	-0.00862	0.63949	5.44600	-1.12472	-1.68549	2.61640	-2.23860	0.50452	2.81605	3.78076	-0.86719	0.91878	-0.78988	0.11964	0.13718	0.42335	-0.21119
2239	-3.93221	-0.81872	0.19216	-0.65727	1.71122	0.65982	-9.17975	-5.74813	1.46835	19.33132	0.78919	1.75111	0.20908	-0.37144	-0.13826	0.11596	-0.02233	0.16735	11.55791	-4.63598	4.91462	55.34125	-2.17943	6.25493	4.47548	0.88562	1.68305	7.49584	1.05449	-0.21770	4.13671	-3.41061	0.47110	0.88617	2.79980	-1.36456	1.10924	-1.23792	0.15404	0.05728	0.42807	-0.28388
2240	-3.39276	2.15425	-0.61675	1.51121	4.74997	0.49652	-9.15595	2.99984	0.09344	30.85261	8.67919	1.64097	0.45504	-0.18936	-0.01680	0.09762	0.12755	0.33543	29.37915	10.20522	0.90956	28.20162	-5.31422	10.22209	4.13267	1.69886	2.01524	7.58652	2.12706	1.35614	2.97818	-3.00226	0.57787	-0.30355	1.07277	-0.98886	0.61070	-0.86787	0.10933	0.11957	0.26865	-0.16824
2241	-1.35868	3.09185	-0.68787	3.65956	4.62963	-0.15780	-3.26043	10.34978	-0.44672	31.45649	14.56754	1.34254	0.67910	-0.07828	0.13071	0.47206	0.16283	0.20969	38.45033	27.53709	1.31953	3.61694	-16.66969	11.01930	4.51342	2.11376	2.60057	5.79451	0.85213	1.87373	1.43497	-2.58817	1.07633	0.17420	-0.15188	0.01672	0.09320	-0.29964	0.08186	0.20335	0.00738	0.04526
2242	0.28062	1.45149	-0.03645	4.54051	2.26263	-0.90578	3.28001	10.20028	0.31430	19.16207	15.47920	0.59756	0.71036	-0.08269	0.19319	1.12815	0.04957	-0.11878	29.25990	31.26607	4.86885	-12.67314	-19.55895	6.71411	4.58194	1.50351	2.14715	4.85735	-1.47045	1.66299	0.16152	-1.70768	1.17030	1.26168	-0.47673	0.78146	-0.25955	0.12286	0.07282	0.19835	-0.19890	0.16996
2243	-0.07798	-1.19799	0.65646	3.36144	0.30494	-1.03314	4.23792	1.19281	1.53996	11.73802	10.45680	-0.74876	0.62987	-0.20946	0.11329	1.36330	-0.05371	-0.32932	20.68421	13.40334	5.36810	-15.75359	-10.44176	-1.91624	6.27058	0.24356	1.26124	5.01324	-2.61205	0.86868	-0.75794	-1.61829	1.18454	1.47302	0.20064	0.54430	-0.32544	-0.03202	0.11189	0.05614	-0.17389	0.09577
2244	-1.85483	-2.59256	0.77665	0.34980	0.02575	-0.30577	-0.32304	-7.66774	1.89598	16.09592	3.62686	-1.14649	0.55360	-0.40148	-0.05181	0.86329	-0.03719	-0.23691	22.60700	-6.90671	2.98102	4.38552	-5.21903	-5.96985	8.95647	-0.51910	1.81510	4.25940	-1.27591	-0.27963	-0.10677	-3.72151	1.73407	0.61692	1.47382	-0.40220	0.07901	-0.90511	0.21302	-0.14047	0.06585	-0.06951
2245	-3.79717	-1.47800	0.27890	-2.45687	0.66800	0.59931	-7.18026	-7.15103	0.92455	19.93238	0.68117	0.41609	0.46586	-0.45882	-0.14807	0.22246	0.01391	0.00522	20.28315	-7.61843	2.08076	36.51706	-5.32631	-3.11985	8.50623	-0.66920	2.40532	2.49742	1.03137	-0.73061	0.38716	-4.68043	2.20294	0.05795	2.06886	-0.76185	0.32107	-1.55219	0.42239	-0.14787	0.23636	-0.08551
2246	-5.04794	0.86520	-0.34053	-2.51249	1.57948	0.88720	-13.78943	0.73073	-0.80197	18.42301	3.15236	2.45671	0.35262	-0.31808	-0.11079	0.13837	0.04470	0.15824	8.58743	8.46572	1.79838	51.21991	-0.02405	-1.96961	4.51641	-0.58550	0.04562	1.41753	1.44118	-0.20178	-1.63713	-0.67157	1.37864	0.73828	1.48088	-0.06525	-0.09023	-0.93987	0.59759	0.11115	0.18066	0.08035
2247	-4.88085	2.07774	-0.61091	0.44157	2.31395	0.50510	-16.61845	7.24652	-2.42275	20.49634	5.67517	2.15259	0.29577	-0.17769	-0.01964	0.58447	0.12642	0.18022	4.33809	20.14857	-2.03806	41.01510	4.85234	-3.12655	1.18755	0.55346	-3.32534	2.02982	-0.04504	0.14720	-2.58574	4.56629	-0.64327	1.37360	0.92557	0.30155	-0.27957	0.44855	0.34727	0.30425	0.13930	0.11510
2248	-3.14839	1.35498	-0.46784	3.39427	2.09383	0.01536	-11.36890	7.01702	-2.93091	27.09722	3.40446	-0.59758	0.36029	-0.20270	0.03102	0.91809	0.23930	0.15483	17.74242	13.75525	-6.79661	21.33666	-4.18199	2.34520	-1.28126	3.42733	-2.36365	3.53639	-1.10667	-0.22218	-0.49617	4.69829	-1.82559	0.46083	1.05900	-0.58870	-0.31030	1.44183	-0.16159	0.12808	0.24924	-0.15435
2249	-1.01431	-0.22439	-0.09345	4.07289	0.79275	-0.25875	-0.09470	1.23693	-1.52442	30.97162	-1.34097	-3.08308	0.50572	-0.31059	0.02199	0.76537	0.21585	0.07921	40.04930	-4.47250	-6.51112	2.82347	-22.42956	14.74062	-4.50814	5.83186	2.78035	4.82887	-1.09505	-0.33803	1.24332	-0.03166	-1.01343	-1.13384	0.92690	-1.56616	-1.17412	1.52491	-0.50566	-0.21129	0.26548	-0.42364
2250	0.14660	-1.02688	0.24217	3.12052	-0.39040	-0.38251	6.58733	-4.26349	0.90421	30.68687	-3.50058	-3.70250	0.65076	-0.31075	0.01740	0.38685	0.05020	-0.06852	53.67601	-17.29410	-2.90231	-6.92755	-31.66977	22.80162	-4.96110	4.82016	5.16507	6.13901	-0.83995	0.71503	2.53872	-3.30487	-0.10995	-1.73689	-0.10218	-1.32650	-1.47738	1.03194	-0.50412	-0.35010	0.02104	-0.36882
2251	0.04021	-0.51710	0.30027	1.37652	0.15350	-0.27643	3.04961	-4.29557	2.01571	27.17832	-0.05392	-2.11824	0.73324	-0.19570	0.05642	0.14097	-0.01990	-0.18056	47.46148	-11.68997	0.11784	-2.21486	-23.95956	15.15586	2.02507	0.42093	1.36292	7.19043	-0.27074	2.26029	2.07001	-1.99582	0.00555	-1.08638	-1.13522	-0.22100	-0.45963	0.26618	-0.15307	-0.26425	-0.27158	-0.08946
2252	-1.00411	0.71558	0.03786	-1.32720	2.35998	0.18647	-2.41006	1.56633	0.72243	18.72584	8.68718	1.96524	0.66698	-0.09669	0.10066	0.05497	0.07731	-0.14988	29.68623	12.34129	5.02096	13.31950	-7.82019	-5.45827	13.53433	-3.86632	-3.45655	5.94956	0.41481	2.47176	-2.65980	0.03586	0.94021	0.48108	-0.86620	0.73955	-0.05786	-0.69897	0.36019	-0.06755	-0.32299	0.15439
2253	-2.34478	2.19357	-0.38907	-3.95991	3.76123	0.65822	-3.10255	9.55488	-1.68129	9.84445	16.43548	6.10759	0.47346	-0.04759	0.14085	0.02292	0.11386	-0.04475	17.33196	38.98861	10.67019	28.60055	5.42979	-20.87670	17.18093	-3.49443	-4.77166	2.01377	-0.01237	0.86864	-6.35026	1.53575	1.49084	2.34047	0.44797	1.20000	-0.50398	-0.71301	0.62750	0.18167	-0.16699	0.28159
2254	-2.82239	3.26072	-0.73458	-5.02419	2.88914	0.76834	-4.52705	13.13174	-3.18972	7.15737	16.72227	6.68192	0.42862	-0.06871	0.17216	0.07231	0.00418	0.01708	10.02282	46.04580	10.07373	32.67239	6.38143	-17.40816	9.83362	0.94882	-2.35775	-1.37359	-0.91689	-0.61079	-4.68985	2.01795	0.68584	3.06613	1.16055	1.21451	-0.72243	0.20737	0.27900	0.34686	-0.02584	0.29852
2255	-2.04150	3.23188	-0.91608	-5.47717	1.48786	0.74988	-10.29881	9.02623	-3.38721	6.83409	11.28103	4.23080	0.65213	-0.19557	0.12013	0.13321	-0.08002	0.01056	-3.69008	28.19623	3.38746	27.28756	-5.98895	-1.02423	1.70196	3.93894	1.36295	-1.17089	-0.10390	-0.04003	-0.81167	0.04100	0.19610	2.03463	0.40281	0.91029	-0.28901	0.37961	-0.09158	0.31132	0.01511	0.18729
2256	-1.97891	1.55293	-0.76483	-7.31801	0.93519	0.89350	-15.41602	0.12156	-2.54128	0.28341	4.25152	1.48124	0.69697	-0.35419	-0.09499	-0.06467	-0.10329	-0.09713	-23.59732	-0.88722	-1.74008	22.37581	-22.06554	14.11535	-0.27883	2.70710	4.37291	2.07958	1.72016	1.73590	3.21750	-4.05509	0.96541	0.49043	-0.78121	0.46448	0.83733	-0.73975	0.00489	0.13772	0.01178	-0.01316
2257	-3.58493	-1.24700	-0.08926	-10.04029	0.23571	0.97960	-13.34646	-6.80657	-0.31768	-12.90735	-2.91175	-0.76723	0.26199	-0.39461	-0.35189	-0.45014	-0.18237	-0.32931	-35.84567	-22.68800	-0.43324	11.04297	-30.79857	17.28518	1.08086	0.21858	5.77541	5.57541	1.45179	2.01353	4.81580	-6.79766	2.25566	0.25744	-0.41208	-0.03504	1.48587	-1.74321	0.40097	0.04360	0.09142	-0.16693
2258	-4.32843	-2.68425	0.64385	-10.49099	-0.57338	0.74903	-4.50346	-6.01783	2.44329	-20.68390	-5.62811	-2.02105	-0.10091	-0.30132	-0.37393	-0.47607	-0.22485	-0.49049	-27.12170	-22.81691	4.52890	-12.58921	-27.14176	5.48536	1.22493	-0.13990	3.73979	6.90115	-1.16938	-0.07997	2.13299	-4.01160	2.00891	1.83871	2.01897	-0.44481	0.74100	-1.04465	0.44091	0.18214	0.33372	-0.16954
2259	-2.42726	-0.91359	0.61781	-6.48836	0.08088	0.35323	3.01834	1.87362	3.23015	-9.31694	-0.11495	-1.58100	0.16583	-0.21523	-0.10949	0.07893	-0.04247	-0.29771	2.39327	-1.96269	6.16599	-25.80068	-12.47159	-13.38929	2.52789	0.79162	-2.04147	6.11434	-2.97675	-2.23497	-2.27647	2.81763	-0.40015	3.56259	4.39530	-0.56020	-0.67463	0.93435	-0.12969	0.39570	0.56560	-0.06755
2260	-0.09868	2.30443	-0.11852	-1.03709	1.80678	0.23320	2.84848	9.72664	1.17071	13.19470	7.39813	-0.03234	0.67606	-0.16551	0.17174	0.58913	0.27569	0.21064	30.30406	19.93990	3.26511	-5.97103	0.94784	-20.81482	6.61651	0.98178	-6.16517	5.85496	-1.92691	-1.80977	-4.36801	6.37844	-2.13015	3.49527	4.31095	-0.32334	-1.47215	2.07334	-0.60057	0.44471	0.52256	0.04829
2261	-0.11703	2.83266	-0.48835	0.56045	3.56596	0.69112	-3.81434	8.30224	-1.29034	22.71626	10.85581	2.54904	0.80310	-0.11658	0.24432	0.41521	0.55922	0.69379	29.38431	23.52678	2.91732	29.92885	1.77163	-6.19709	9.07282	0.80814	-3.75014	7.23654	0.71663	1.12851	-1.83186	2.89077	-1.10093	1.93359	1.75287	0.30208	-0.91798	1.24225	-0.39486	0.36466	0.20902	0.16707
2262	-1.47346	-0.13355	-0.03931	-1.63468	5.46761	1.27794	-8.98743	-1.86280	-2.10743	15.27364	12.94242	5.78159	0.62170	-0.11885	0.16403	-0.14437	0.72799	0.86454	8.68069	13.36022	7.38604	43.55660	-6.37567	14.76943	7.52665	0.99815	1.99107	7.59139	2.51036	3.76827	2.34221	-3.23223	1.17855	0.87466	-0.86196	1.12191	0.18421	-0.43725	0.14126	0.32798	-0.07117	0.26363
2263	-2.23736	-2.22630	0.31574	-2.93834	6.12057	1.16014	-7.83645	-7.29631	-1.97767	9.64664	13.58905	5.94383	0.52085	-0.20498	0.05787	-0.33505	0.64913	0.65565	1.75300	6.76818	7.82069	29.34078	-14.46685	16.57689	4.97704	0.31856	2.82801	5.24757	2.32671	3.22974	3.22459	-4.54547	1.35254	1.43049	-0.81504	1.27055	0.61290	-1.11924	0.27532	0.36187	-0.01317	0.20763
2264	-2.97510	-1.02540	0.03727	-1.46198	4.17228	0.33788	-5.93603	-2.25234	-1.40222	13.31118	9.52028	1.58306	0.52825	-0.34348	-0.09765	0.07047	0.33856	0.21554	11.27142	7.33381	1.04040	12.90904	-20.55392	-1.48904	4.76168	-1.63548	-2.69533	2.93548	0.84591	-0.19455	0.84041	-0.31380	-1.09877	2.52451	1.96350	0.09633	0.37659	-0.53278	-0.11595	0.34456	0.32967	-0.05861
2265	-3.94156	1.46773	-0.42240	0.27479	2.05352	-0.32917	-8.33868	5.85869	-0.52147	14.79627	5.44922	-1.51713	0.46146	-0.38539	-0.23533	0.63142	0.09400	-0.16646	12.14321	11.93820	-3.07283	4.89637	-24.83512	-12.87103	5.68752	-2.24094	-6.19619	3.09654	-0.52793	-2.83768	-0.26964	2.75165	-2.70735	2.51147	4.08594	-1.31082	0.24444	0.05029	-0.38499	0.18526	0.48410	-0.29425
2266	-3.48564	2.55638	-0.53413	0.30800	2.42939	-0.32810	-9.56470	8.41967	0.01665	7.57319	7.42401	1.26483	0.38071	-0.26473	-0.18145	0.86040	0.09564	-0.27781	0.59549	16.93881	2.29114	-3.24718	-25.97366	0.28408	4.19236	0.37658	-1.00741	4.38832	-1.22285	-1.80056	2.31210	-0.03978	-0.67231	1.29919	2.60014	-1.12162	0.48596	-0.20675	-0.02000	-0.04310	0.12646	-0.20287
2267	-1.39780	1.70458	-0.28687	0.17713	3.40678	-0.07123	-4.85183	3.37289	0.11534	1.46121	10.09231	5.05882	0.45656	-0.14027	0.02850	0.76758	0.14830	-0.17134	-2.56697	11.69247	8.92050	-10.86587	-22.45357	19.32828	1.31200	3.69070	6.98803	5.38513	-1.42067	1.31498	4.98557	-4.58457	2.74240	0.18005	-0.56957	0.35554	0.60750	-0.62981	0.51509	-0.13059	-0.32603	0.11165
2268	0.09588	-0.05375	0.03589	1.75041	3.41554	-0.07417	-0.27811	-5.19106	0.19940	8.10391	9.18095	4.80278	0.59794	-0.18365	0.15486	0.63149	0.15116	0.01274	12.00557	-3.67443	7.49572	-8.85910	-14.83582	15.28847	2.01039	3.93350	7.22816	6.33906	-0.96447	2.75922	3.87442	-4.44069	3.10133	0.18694	-1.24297	1.09332	0.27309	-0.36774	0.47185	0.05909	-0.25556	0.28571
2269	-0.16802	-1.17209	0.15497	4.43826	3.59816	-0.35383	-1.47627	-8.99586	-0.11075	24.48137	9.18322	3.06875	0.58196	-0.31416	0.11083	0.57998	0.20268	0.16824	32.36212	-9.07046	1.58881	-1.20322	-11.74866	-4.19192	6.96924	2.23224	2.14340	6.72246	0.12351	1.52345	1.09976	-1.91379	1.22911	0.78070	0.94416	0.35864	-0.07747	-0.03048	0.07710	0.29789	0.21413	0.17133
2270	-0.68965	-1.00141	0.07038	6.35657	3.88417	-0.69450	-3.08310	-4.30095	-0.87196	35.24691	11.59297	2.92882	0.44969	-0.35344	0.03831	0.65327	0.25565	0.17422	44.13161	4.68001	0.25394	5.13534	-15.67188	-9.73473	10.80389	1.79410	0.71500	5.41898	0.62642	-0.35195	1.63460	-2.35562	0.56402	0.97090	2.66406	-0.60746	0.23612	-0.38720	-0.03735	0.27396	0.43104	-0.02779
2271	-0.44346	-0.62570	0.11001	6.65524	2.70204	-1.01557	-0.92666	1.76804	-0.77192	31.11689	11.24437	2.11068	0.45899	-0.30108	0.03428	0.95184	0.14248	-0.02866	40.64843	18.13926	3.41322	12.71924	-17.33685	1.04646	9.33252	2.38091	2.78107	3.15716	-0.26429	-0.78136	3.81514	-3.92895	1.22100	0.72398	1.73747	-0.58702	0.67237	-0.78938	0.15384	0.07196	0.12656	-0.06421
